time	HeartRate	RR
0	72	0.7822
2.1032	74	0.7451
3.1071	74	0.7763
4.1107	74	0.7275
5.5982	75	0.7578
6.6032	76	0.7587
7.6132	76	0.7333
8.6178	76	0.7763
9.6217	77	0.8105
10.624	76	0.8691
11.640	76	0.8789
12.643	75	0.8886
13.647	74	0.8642
14.659	74	0.7363
15.678	74	0.7265
16.682	76	0.7441
17.694	76	0.7412
18.703	76	0.7597
19.710	77	0.7568
20.720	77	0.7880
21.723	77	0.7587
22.730	77	0.7734
23.738	77	0.7490
24.742	78	0.7490
25.746	78	0.7441
26.750	78	0.7021
27.752	79	0.7226
28.756	80	0.7226
29.760	80	0.7314
30.763	80	0.7363
31.769	81	0.6757
32.774	81	0.7001
33.780	82	0.7412
34.785	82	0.7392
35.796	82	0.6826
36.799	83	0.7128
37.803	83	0.7480
38.806	82	0.7656
39.808	82	0.7226
40.820	82	0.6962
41.826	83	0.6933
42.833	83	0.6757
43.843	83	0.7265
44.851	83	0.7080
45.855	83	0.7763
46.858	83	0.8046
47.862	81	0.8046
48.871	81	0.7314
49.883	81	0.7431
50.887	81	0.7402
51.889	81	0.7949
52.933	80	0.8808
53.935	79	0.8144
54.940	78	0.8378
55.945	77	0.8242
56.948	77	0.8173
57.958	77	0.8378
58.961	76	0.7910
59.966	76	0.8896
60.974	76	0.9316
61.985	75	0.9472
62.986	74	0.9414
63.997	73	0.9023
65.005	71	0.9140
66.014	71	0.9248
67.019	70	0.8320
68.023	70	0.9179
69.025	70	0.9130
70.027	69	0.9531
71.030	69	1.0097
72.038	68	0.9375
73.056	67	0.9189
74.063	67	0.9150
75.065	67	0.9550
76.072	67	0.9335
77.075	66	0.9433
78.083	66	0.9257
79.089	66	0.8593
80.093	66	0.8574
81.096	66	0.8251
82.096	67	0.8574
83.102	67	0.9482
84.104	67	0.8945
85.117	67	0.9316
86.118	67	0.9375
87.130	67	0.9843
88.132	66	0.9355
89.140	66	0.9726
90.141	66	0.9365
91.148	65	0.9648
92.153	65	0.9970
93.162	65	0.9638
94.164	64	0.9902
95.176	64	0.9921
96.178	64	0.9912
97.183	63	0.9589
98.185	63	0.9960
99.193	63	1.0107
100.19	63	1.0185
101.20	62	0.9882
102.20	62	1.0341
103.21	62	0.9892
104.21	62	1.0078
105.21	61	0.9667
106.22	61	0.9990
107.22	61	0.9316
108.22	61	1.0224
109.22	61	0.9746
110.23	61	1.0195
111.25	61	1.0214
112.30	61	0.9697
113.30	61	1.0273
114.31	61	1.0117
115.31	61	1.0263
116.32	60	0.9941
117.32	60	1.0048
118.32	60	1.0234
119.32	60	1.0166
120.34	60	0.9599
121.34	60	1.0224
122.35	60	1.0302
123.36	60	1.0498
124.36	60	0.9941
125.37	60	0.9873
126.43	60	1.0166
127.44	60	1.0361
128.44	60	1.0029
129.46	60	1.0302
130.47	60	1.0527
131.48	59	1.0537
132.50	59	1.0234
133.50	59	1.0410
134.53	59	1.0888
135.53	59	1.0654
136.56	58	1.0468
137.57	58	0.9365
138.58	58	0.8691
139.58	59	1.0341
140.58	60	1.0009
141.58	60	0.9609
142.58	60	0.8740
143.59	60	0.9013
144.59	61	1.0009
145.59	61	1.0595
146.59	61	0.9794
147.60	61	1.0332
148.60	61	1.0156
149.60	60	0.9980
150.60	60	1.0117
151.60	60	1.0273
152.61	60	1.0126
153.61	60	0.9921
154.62	60	1.0263
155.62	60	1.0205
156.62	60	0.9726
157.62	60	1.0078
158.63	60	1.0156
159.63	60	0.9492
160.63	60	0.9794
