time	HeartRate	RR
0	112	0.5117
1.6719	115	0.4873
2.6741	118	0.4843
3.6760	122	0.4677
5.1710	125	0.4619
6.1728	127	0.4511
7.1734	130	0.4472
8.1746	133	0.4384
9.1765	135	0.4287
10.178	137	0.4248
11.182	140	0.4199
12.184	142	0.4111
13.186	143	0.4218
14.189	143	0.4189
15.200	143	0.4326
16.205	141	0.4335
17.207	140	0.4375
18.210	139	0.4345
19.211	139	0.4335
20.212	138	0.4365
21.213	139	0.4306
22.215	139	0.4306
23.216	140	0.4228
24.217	141	0.4140
25.219	143	0.4140
26.221	144	0.4121
27.223	144	0.4189
28.224	144	0.4199
29.228	143	0.4218
30.231	142	0.4238
31.231	142	0.4238
32.233	142	0.4238
33.235	142	0.4199
34.237	142	0.4277
35.239	141	0.4277
36.241	141	0.4257
37.244	140	0.4365
38.247	140	0.4277
39.250	140	0.4248
40.253	140	0.4287
41.255	141	0.4257
42.257	141	0.4248
43.259	141	0.4267
44.261	140	0.4287
45.264	140	0.4316
46.266	140	0.4277
47.268	140	0.4365
48.271	139	0.4365
49.273	138	0.4326
50.275	138	0.4375
51.277	138	0.4384
52.280	137	0.4423
53.282	136	0.4443
54.286	136	0.4423
55.287	136	0.4365
56.288	137	0.4375
57.291	137	0.4355
58.292	137	0.4394
59.293	136	0.4423
60.295	137	0.4394
61.296	136	0.4521
62.297	134	0.4599
63.298	132	0.4707
64.300	131	0.4628
65.302	131	0.4550
66.304	132	0.4501
67.307	132	0.4599
68.312	131	0.4580
69.314	131	0.4560
70.315	131	0.4726
71.323	130	0.4619
72.346	130	0.4697
73.349	129	0.4697
74.350	128	0.4726
75.355	127	0.4746
76.357	125	0.5283
77.362	122	0.4882
78.363	121	0.4980
79.365	121	0.5087
80.367	118	0.4990
81.373	119	0.4990
82.373	120	0.4814
83.390	122	0.4736
84.391	122	0.4980
85.405	122	0.4931
86.407	121	0.5166
87.410	120	0.4980
88.412	120	0.4980
89.414	121	0.4921
90.417	121	0.4941
91.419	120	0.5156
92.422	119	0.5136
93.423	119	0.4931
94.425	120	0.4843
95.426	121	0.4843
96.429	122	0.4892
97.432	121	0.5166
98.434	120	0.5800
99.437	118	0.5273
100.43	115	0.5253
101.44	112	0.5595
102.44	112	0.5253
103.44	114	0.5166
104.45	115	0.4970
105.45	117	0.4990
106.45	119	0.4970
107.45	118	0.5371
108.45	117	0.5361
109.46	114	0.6064
110.46	110	0.5458
111.46	108	0.5488
112.46	108	0.5458
113.47	108	0.5927
114.47	108	0.6289
115.47	108	0.5732
116.47	109	0.5546
117.47	109	0.5449
118.48	109	0.5527
119.48	109	0.5458
120.48	109	0.5341
121.48	111	0.5224
122.48	112	0.5410
123.49	112	0.6269
124.49	108	0.5732
125.49	107	0.5400
126.49	107	0.5517
127.49	108	0.5390
128.50	108	0.5341
129.50	110	0.5214
130.50	111	0.5292
131.50	113	0.5195
132.51	113	0.5292
133.51	114	0.5019
134.51	117	0.4921
135.51	118	0.5224
136.51	114	0.5507
137.52	114	0.5156
138.52	116	0.5048
139.52	117	0.4892
140.52	119	0.4892
141.52	120	0.4892
142.53	121	0.4960
143.53	121	0.5341
144.53	121	0.6191
145.53	117	0.5458
146.53	115	0.5439
147.53	114	0.5283
148.54	114	0.5302
149.54	113	0.5205
150.54	113	0.5615
151.54	110	0.6572
152.54	108	0.5625
153.55	108	0.5605
154.55	109	0.5253
155.55	110	0.5214
156.55	110	0.5537
157.55	108	0.5830
158.56	106	0.5908
159.56	105	0.5751
160.56	106	0.5507
161.56	106	0.5644
162.57	107	0.5585
163.57	107	0.5859
164.57	103	0.6513
165.57	102	0.5849
166.57	103	0.5732
167.58	104	0.5566
168.58	105	0.5615
169.58	106	0.5449
170.58	108	0.5234
171.58	112	0.4902
172.59	114	0.5029
173.59	115	0.5263
174.59	113	0.6191
175.59	107	0.5859
176.59	108	0.5195
177.60	111	0.5117
178.60	112	0.5517
179.60	112	0.5244
180.60	112	0.5673
181.61	109	0.5595
182.61	109	0.5556
183.61	109	0.5488
184.61	109	0.5410
185.62	111	0.5224
186.62	111	0.5742
187.62	110	0.5253
188.62	111	0.5332
189.62	111	0.5458
190.62	111	0.5273
191.63	112	0.5253
192.63	111	0.5791
193.63	111	0.5380
194.63	111	0.6015
195.63	107	0.6298
196.63	105	0.5625
197.63	105	0.5917
198.64	107	0.5156
199.64	111	0.5156
200.64	114	0.4951
201.64	117	0.4853
202.64	119	0.4794
203.65	122	0.4746
204.65	125	0.4658
205.65	127	0.4667
206.65	127	0.4814
207.65	126	0.4931
208.66	123	0.5244
209.66	119	0.5507
210.66	117	0.5156
211.66	117	0.4941
212.67	120	0.4794
213.67	121	0.4951
214.68	121	0.4912
215.68	122	0.4931
216.68	121	0.4990
217.68	118	0.5419
218.69	116	0.5263
219.69	115	0.5527
220.69	112	0.5712
221.70	111	0.5253
222.70	112	0.5253
223.70	114	0.5146
224.71	115	0.5029
225.71	115	0.5341
226.72	114	0.5292
227.72	112	0.5585
228.72	111	0.5439
229.73	112	0.5156
230.73	113	0.5273
231.73	114	0.5234
232.74	115	0.5136
233.74	115	0.5185
234.75	115	0.5234
235.75	116	0.5126
236.75	116	0.5136
237.75	116	0.5136
238.77	116	0.5322
239.77	115	0.5244
240.78	115	0.5214
241.79	114	0.5244
242.83	116	0.5048
243.84	117	0.5019
244.86	118	0.5078
245.89	117	0.5175
246.89	117	0.5175
247.89	117	0.5185
248.90	116	0.5185
249.90	116	0.5244
250.90	115	0.5380
251.90	114	0.5283
252.91	114	0.5234
253.91	114	0.5195
254.91	116	0.4980
255.91	117	0.5068
256.92	117	0.5107
257.92	117	0.5156
258.93	117	0.5361
259.93	115	0.5615
260.93	113	0.5146
261.93	115	0.5058
262.93	118	0.5019
263.94	120	0.4814
264.94	122	0.4765
265.95	124	0.4726
266.95	125	0.4667
267.96	127	0.4648
268.97	128	0.4628
269.97	129	0.4667
270.98	128	0.4697
271.98	127	0.4853
272.99	125	0.5078
273.99	122	0.5136
275.00	120	0.5097
276.00	120	0.4970
277.00	122	0.4775
278.01	123	0.4775
279.01	124	0.4931
280.01	123	0.5136
281.02	119	0.5732
282.03	112	0.6640
283.03	102	0.6650
284.03	101	0.5771
285.03	104	0.5380
286.04	108	0.5136
287.04	112	0.5048
288.05	114	0.5224
289.05	114	0.5488
290.06	112	0.5419
291.08	112	0.5400
292.08	111	0.5517
293.08	110	0.5654
294.08	108	0.5576
295.09	109	0.5185
296.09	111	0.5224
297.10	111	0.5312
298.10	111	0.5419
299.11	110	0.5488
300.11	111	0.5263
301.12	112	0.5419
302.12	112	0.5419
303.13	112	0.5029
304.13	114	0.5136
305.13	112	0.6035
306.13	108	0.5742
307.14	109	0.5312
308.14	110	0.5263
309.15	112	0.5224
310.15	113	0.5234
311.16	114	0.5087
312.16	115	0.5107
313.19	116	0.5136
314.19	117	0.5126
315.19	116	0.5302
316.20	115	0.5302
317.21	114	0.5234
318.21	115	0.5175
319.22	115	0.5126
320.22	116	0.5048
