time	HeartRate	RR
135.67	93	0.6806
136.68	92	0.6630
137.68	91	0.6982
138.68	89	0.6835
139.68	89	0.6474
140.69	90	0.6269
141.69	91	0.6103
142.69	93	0.6103
143.70	94	0.6406
144.71	94	0.6464
145.71	93	0.6923
146.71	92	0.6943
147.72	91	0.6679
148.72	91	0.6337
149.72	93	0.6093
150.73	93	0.6347
151.73	94	0.6445
152.74	94	0.6113
153.75	95	0.6142
154.75	96	0.6162
155.75	96	0.6425
156.76	95	0.6611
157.77	94	0.6367
158.78	94	0.6308
159.78	95	0.6035
160.78	96	0.6162
161.78	96	0.6435
162.79	96	0.6103
163.80	97	0.5947
164.80	97	0.6396
165.80	97	0.6152
166.80	97	0.6406
167.81	96	0.6328
168.82	96	0.6230
169.82	97	0.6152
170.83	96	0.6416
171.83	96	0.6416
172.83	95	0.6396
173.85	94	0.6494
174.85	94	0.6455
175.85	94	0.625
176.86	95	0.6103
177.86	96	0.6308
178.87	96	0.6367
179.88	95	0.6298
180.89	95	0.6445
181.91	95	0.6113
182.91	96	0.6113
183.92	96	0.6269
184.92	96	0.6406
185.94	95	0.6416
186.94	95	0.6445
187.95	94	0.6572
188.95	94	0.6582
189.96	93	0.6503
190.96	93	0.6259
191.97	94	0.6220
192.98	95	0.6103
193.98	95	0.6318
194.99	95	0.6757
196.00	94	0.6406
197.00	94	0.6220
198.01	94	0.6562
199.03	94	0.6230
200.03	94	0.6064
201.04	96	0.5878
202.04	99	0.5634
203.04	101	0.5800
204.05	102	0.5986
205.06	101	0.6328
206.07	99	0.6279
207.09	98	0.6044
208.09	99	0.5859
209.09	100	0.5908
210.10	101	0.5839
211.11	101	0.5859
212.11	102	0.5654
213.11	103	0.5576
214.11	104	0.5976
215.12	102	0.6464
216.12	100	0.6767
217.13	96	0.6660
218.14	94	0.6308
219.14	95	0.5947
220.15	97	0.5937
221.15	97	0.6289
222.15	97	0.6455
223.15	96	0.6621
224.16	95	0.6474
225.16	94	0.6328
226.16	94	0.6328
227.16	95	0.6269
228.16	95	0.6308
229.17	95	0.6367
230.17	95	0.6240
231.17	95	0.6181
232.17	96	0.6279
233.18	96	0.6416
234.18	95	0.6552
235.18	94	0.6464
236.18	94	0.6259
237.18	95	0.6230
238.18	96	0.5996
239.19	97	0.6015
240.19	98	0.6123
241.19	98	0.5996
242.19	98	0.6044
243.19	98	0.6416
244.20	97	0.6494
245.20	95	0.6435
246.20	95	0.6298
247.20	95	0.6259
248.20	95	0.6220
249.21	95	0.6230
250.21	96	0.6308
251.21	96	0.6416
252.21	95	0.6591
253.21	94	0.6591
254.21	94	0.6123
255.21	95	0.6064
256.22	96	0.6259
257.22	96	0.6279
258.22	96	0.6113
259.22	97	0.6308
260.22	96	0.6542
261.22	95	0.6132
262.22	96	0.6083
263.23	96	0.6171
264.23	96	0.6289
265.23	96	0.6201
266.23	96	0.6191
267.23	96	0.6201
268.23	96	0.6875
269.24	93	0.6894
270.24	93	0.6357
271.24	93	0.6416
272.24	93	0.6279
273.24	94	0.6259
274.24	94	0.6318
275.25	94	0.6806
276.25	93	0.7070
277.25	92	0.7294
278.25	89	0.7558
279.25	88	0.6914
280.25	88	0.6660
281.25	89	0.6386
282.25	89	0.6484
283.26	91	0.6328
284.26	91	0.6298
285.26	93	0.6162
286.26	93	0.6474
287.26	93	0.6601
288.26	92	0.6953
289.27	91	0.6562
290.27	91	0.6494
291.27	91	0.6416
292.27	92	0.6279
293.27	93	0.6181
294.28	94	0.6132
295.28	95	0.6269
296.28	95	0.6455
297.28	94	0.6738
298.28	92	0.7167
299.28	91	0.7324
300.28	89	0.6982
301.28	89	0.6347
302.29	90	0.6210
303.30	92	0.6074
304.30	93	0.6289
305.30	94	0.6269
306.30	94	0.6738
307.30	93	0.6796
308.30	92	0.6416
309.30	93	0.6201
310.30	95	0.5986
311.30	96	0.6171
312.31	96	0.6503
313.31	95	0.6552
314.31	94	0.6289
315.31	95	0.6230
316.31	95	0.6044
317.31	97	0.6035
318.32	97	0.6083
319.32	97	0.6191
320.32	97	0.6396
321.32	96	0.6845
322.32	94	0.6591
323.32	93	0.6044
324.33	94	0.6103
325.33	96	0.6181
326.33	96	0.6015
327.33	97	0.6074
328.33	97	0.6171
329.33	97	0.6162
330.33	98	0.6113
331.34	98	0.5986
332.34	99	0.5654
333.34	101	0.5615
334.34	102	0.5859
335.34	102	0.6269
336.34	99	0.6464
337.34	98	0.6132
338.35	98	0.5908
339.35	99	0.5937
340.35	99	0.6083
341.35	99	0.6025
342.35	100	0.6005
343.36	100	0.6201
344.36	99	0.6230
345.36	99	0.5849
346.36	100	0.5810
347.37	101	0.5859
348.37	101	0.5820
349.37	102	0.6113
350.37	100	0.6298
351.37	99	0.6474
352.37	97	0.6318
353.37	97	0.5927
354.38	100	0.5712
355.38	101	0.5751
356.38	102	0.5849
357.38	102	0.5878
358.38	102	0.6474
359.38	99	0.6591
360.39	98	0.5878
361.39	99	0.5869
362.39	100	0.5947
363.39	100	0.6083
364.39	100	0.5976
365.40	100	0.5839
366.40	100	0.6005
367.40	100	0.6171
368.40	99	0.6123
369.40	99	0.5976
370.41	99	0.6093
371.41	98	0.625
372.41	98	0.6074
373.41	98	0.5820
374.41	100	0.5820
375.41	101	0.5751
376.42	102	0.5712
377.42	103	0.5761
378.42	103	0.5830
379.42	104	0.5673
380.42	104	0.5683
381.42	105	0.5673
