time	HeartRate	RR
0	68	0.8906
3.4242	68	0.9208
4.4272	68	0.9257
5.4320	68	0.8740
6.4344	68	0.9306
7.4432	68	0.9355
8.4470	67	0.9326
9.4498	67	0.9150
10.452	66	0.9843
11.455	66	0.9287
12.461	66	0.9296
13.471	65	0.9589
14.474	65	0.9521
15.482	65	0.9228
16.489	65	0.9541
17.506	65	0.9521
18.673	65	0.8847
19.679	65	0.9150
20.682	65	0.9238
21.705	65	0.9345
22.708	65	0.8603
23.717	65	0.8496
24.731	66	0.8066
25.734	68	0.7275
26.744	69	0.7480
27.745	70	0.7939
28.750	72	0.7939
29.752	72	0.8271
30.760	72	0.8378
31.761	72	0.8466
32.771	72	0.8330
33.774	72	0.8583
34.783	72	0.8896
35.787	71	0.8242
36.792	71	0.8193
37.796	71	0.8232
38.797	71	0.8447
39.805	71	0.8720
40.813	71	0.8691
41.824	71	0.8916
42.835	70	0.8789
43.841	70	0.9033
44.846	70	0.9072
45.862	69	0.8828
46.864	69	0.875
47.869	69	0.8847
48.879	69	0.8896
49.883	69	0.8515
50.885	69	0.8720
51.892	69	0.8886
52.898	69	0.9082
53.902	69	0.8544
54.906	69	0.8720
55.909	69	0.8476
56.936	69	0.8437
58.021	69	0.8447
59.050	70	0.8183
60.052	70	0.7001
61.092	71	0.7080
62.094	72	0.6992
63.117	75	0.7470
64.119	75	0.8623
65.135	75	0.8652
66.138	74	0.8642
67.165	74	0.7763
68.167	74	0.7724
69.210	74	0.8037
70.211	74	0.8388
71.216	74	0.8525
72.220	74	0.7841
73.289	74	0.7763
74.295	75	0.8095
75.303	75	0.8476
76.305	74	0.8867
77.309	73	0.7890
78.311	73	0.8134
79.315	73	0.8125
80.317	73	0.8369
81.327	73	0.8212
82.339	73	0.8398
83.349	73	0.8701
84.351	73	0.8837
85.358	73	0.8935
86.359	72	0.8427
87.369	72	0.7871
88.372	72	0.7968
89.375	73	0.8437
90.377	73	0.8476
91.397	73	0.9287
92.398	72	0.8925
93.408	72	0.9140
94.417	71	0.9218
95.473	70	0.9121
96.476	70	0.9306
97.511	69	0.9414
98.513	69	0.9121
99.516	68	0.9472
100.52	68	0.9628
101.53	67	0.9091
102.53	67	0.9208
103.54	67	0.9150
104.68	67	0.8896
105.70	67	0.8945
106.71	67	0.9111
107.71	67	0.8339
108.72	67	0.8544
109.72	67	0.8623
110.73	68	0.8759
111.73	68	0.8574
112.74	68	0.8632
113.74	68	0.8271
114.74	68	0.7929
115.75	69	0.8095
116.76	70	0.8369
117.79	70	0.8417
118.79	70	0.9160
119.82	69	0.9248
120.83	69	0.9638
121.84	68	0.9687
122.85	68	0.9121
123.85	67	0.9248
124.86	67	0.9277
