time	HeartRate	RR
0	84	0.7070
2.4450	84	0.7216
3.4548	84	0.7421
4.4784	84	0.6806
5.4992	85	0.6582
6.5116	85	0.6513
7.5186	86	0.6826
8.5244	86	0.6962
9.5340	87	0.6445
10.539	88	0.6855
11.940	88	0.7001
12.951	88	0.6992
13.993	87	0.7451
15.004	86	0.7451
16.009	85	0.7138
17.052	85	0.7539
18.076	85	0.7890
19.092	83	0.7851
20.137	82	0.8193
21.139	81	0.8095
22.163	80	0.7919
23.187	80	0.7333
24.204	80	0.7431
25.238	80	0.7480
26.249	80	0.7617
27.254	80	0.8242
28.259	79	0.8564
29.262	78	0.8652
30.267	77	0.8662
31.304	76	0.8105
32.306	76	0.7714
33.314	76	0.7382
34.319	76	0.7578
35.323	77	0.8212
36.360	76	0.8466
37.369	76	0.875
38.379	75	0.8623
39.445	74	0.8671
40.448	74	0.8671
41.451	73	0.8642
42.463	73	0.8164
43.473	73	0.8193
44.488	73	0.8593
45.490	73	0.8710
46.495	72	0.8730
47.507	72	0.8691
48.507	71	0.8632
49.542	71	0.8720
50.544	71	0.8701
51.550	71	0.8691
52.552	71	0.8154
53.572	71	0.7792
54.573	72	0.8242
55.580	72	0.8740
56.584	72	0.8671
57.659	71	0.8769
58.660	71	0.8730
59.679	71	0.8720
60.681	71	0.8818
61.692	70	0.8740
62.694	70	0.8652
63.706	70	0.8388
64.729	70	0.8212
65.733	70	0.8417
66.734	71	0.8574
67.736	71	0.8691
68.744	71	0.8515
69.746	71	0.7929
70.755	71	0.7451
71.757	73	0.6992
72.767	74	0.7089
73.768	75	0.7158
74.790	76	0.7607
75.792	77	0.8212
76.796	76	0.8632
77.802	76	0.8164
78.804	75	0.8242
79.813	75	0.7822
80.814	75	0.7646
81.833	76	0.7890
82.835	76	0.7792
83.838	76	0.8125
84.839	76	0.8212
85.841	75	0.8281
86.843	75	0.8505
87.845	75	0.8154
88.848	74	0.8378
89.850	74	0.875
90.852	73	0.8798
91.853	73	0.8574
92.855	73	0.8261
93.856	72	0.7802
94.859	73	0.8056
95.859	73	0.8154
96.861	73	0.8320
97.864	73	0.8798
98.865	73	0.875
99.866	72	0.8789
100.86	72	0.875
101.86	71	0.875
102.87	71	0.8632
103.87	71	0.8417
104.87	71	0.8261
105.87	71	0.8183
106.88	71	0.8857
107.89	71	0.8789
108.89	70	0.8837
109.89	70	0.8798
110.89	70	0.8769
111.89	70	0.8886
112.90	70	0.8857
113.90	69	0.8789
114.90	69	0.9003
115.90	69	0.8535
116.91	69	0.8818
117.91	69	0.8964
118.91	69	0.8857
119.91	69	0.8808
120.91	69	0.8896
121.92	69	0.8876
122.92	68	0.8867
123.92	68	0.8759
124.92	68	0.8574
125.93	68	0.8671
126.93	69	0.8300
127.93	69	0.8808
128.93	69	0.8867
129.93	69	0.8613
130.94	69	0.8886
131.94	69	0.8828
132.94	69	0.8867
133.94	69	0.8798
134.94	68	0.8847
135.95	69	0.7812
136.95	69	0.7783
137.95	70	0.7822
138.96	71	0.7617
139.96	72	0.8173
140.96	72	0.8925
141.97	71	0.8964
142.97	71	0.8623
143.97	71	0.8408
144.97	71	0.7128
145.98	72	0.7128
146.99	74	0.7226
147.99	75	0.7470
148.99	75	0.7968
149.99	76	0.8271
150.99	75	0.8535
151.99	75	0.7822
153.00	75	0.7705
154.00	76	0.7265
155.00	76	0.7460
156.00	77	0.7519
157.00	77	0.7519
158.01	77	0.8095
159.01	77	0.7705
160.01	77	0.7705
161.02	77	0.7714
162.02	77	0.7373
163.03	77	0.7324
164.03	78	0.7968
165.03	78	0.8378
166.03	77	0.8017
167.03	77	0.8056
168.03	76	0.7998
169.03	76	0.7402
170.03	77	0.7753
171.03	77	0.7763
172.04	77	0.8125
173.04	76	0.8525
174.04	76	0.8154
175.04	75	0.8388
176.04	75	0.8691
177.04	74	0.8339
178.04	74	0.7910
179.05	74	0.7675
180.05	75	0.7353
181.05	76	0.7832
182.05	75	0.8271
183.06	75	0.8310
184.06	75	0.8535
185.06	74	0.8769
186.07	74	0.8173
187.07	74	0.7744
188.07	74	0.7392
189.07	75	0.7646
190.07	75	0.8183
191.07	75	0.8378
192.08	75	0.8662
193.08	74	0.8769
194.08	74	0.8720
195.08	73	0.8466
196.08	73	0.8310
197.08	72	0.7568
198.09	73	0.7529
199.09	74	0.7558
200.09	74	0.7685
201.09	75	0.8642
202.09	75	0.8691
203.09	74	0.8359
204.09	74	0.7832
205.10	74	0.7441
206.10	75	0.7470
207.10	75	0.7832
208.10	75	0.7617
209.10	76	0.8046
210.10	76	0.8154
211.11	76	0.7744
212.11	76	0.7685
213.11	76	0.7412
214.11	77	0.75
215.11	77	0.7832
216.12	78	0.7792
217.12	77	0.7783
218.13	77	0.8125
219.13	77	0.7890
220.13	77	0.7587
221.13	77	0.7744
222.13	77	0.7558
223.14	77	0.7607
224.14	77	0.8037
225.14	77	0.7919
226.15	77	0.7871
227.15	77	0.8056
228.15	76	0.8232
229.15	76	0.8271
230.15	76	0.8271
231.16	75	0.7734
232.16	76	0.7353
233.16	76	0.7890
234.17	76	0.8212
235.17	76	0.8144
236.18	76	0.8222
237.18	75	0.8320
238.18	75	0.7890
239.18	75	0.8085
240.19	75	0.8359
241.19	75	0.8466
242.20	74	0.8330
243.21	74	0.8691
244.21	73	0.8662
245.21	73	0.8369
246.22	73	0.8457
247.22	72	0.8505
248.22	72	0.8134
249.22	72	0.8652
250.22	72	0.8369
251.23	72	0.7939
252.23	72	0.8505
253.23	72	0.8310
254.23	72	0.8183
255.24	72	0.8105
256.24	72	0.8037
257.25	73	0.8037
258.25	73	0.8623
259.27	73	0.8300
260.27	72	0.8281
261.27	72	0.8359
262.27	73	0.7734
263.28	73	0.7958
264.28	74	0.7685
265.29	74	0.6884
266.29	77	0.6962
267.31	77	0.7187
268.31	78	0.7695
269.33	78	0.8076
270.34	78	0.8115
271.34	77	0.8085
272.35	77	0.8330
273.40	76	0.7880
274.41	76	0.7685
275.43	76	0.7646
276.44	77	0.7275
277.44	77	0.7529
278.44	77	0.8007
279.45	77	0.8173
280.45	76	0.8281
281.45	76	0.8203
282.48	76	0.8085
283.49	76	0.7734
284.50	76	0.8017
285.51	76	0.8203
286.51	76	0.8125
287.51	75	0.8466
288.52	75	0.8222
289.52	74	0.8007
290.52	74	0.8251
291.53	74	0.8046
292.53	74	0.8105
293.53	74	0.8076
294.53	74	0.7851
295.54	75	0.7753
296.54	75	0.8232
297.54	75	0.8017
298.55	75	0.8085
299.55	75	0.8095
300.56	75	0.7978
301.57	75	0.8310
302.57	75	0.8388
303.59	74	0.8310
304.60	74	0.8701
305.61	73	0.8789
306.61	73	0.8798
307.61	72	0.8798
308.63	72	0.8720
309.63	72	0.8740
310.64	71	0.8164
311.64	72	0.8046
312.65	72	0.8369
313.69	72	0.8505
314.71	72	0.8769
315.71	72	0.8671
316.71	71	0.8808
317.72	71	0.8828
318.73	71	0.7783
319.73	71	0.7382
320.77	73	0.7509
321.77	73	0.8261
322.77	73	0.8115
323.77	73	0.8691
324.78	73	0.7919
325.85	74	0.7060
326.86	76	0.6933
327.87	77	0.7109
328.87	78	0.7714
329.88	78	0.8027
330.88	77	0.8125
331.93	77	0.7470
332.93	78	0.7656
333.93	78	0.7119
334.93	78	0.7187
335.93	79	0.7226
336.93	80	0.7490
337.94	80	0.7656
338.94	80	0.7861
339.94	79	0.7988
340.95	79	0.7568
341.95	79	0.7851
342.96	78	0.7968
343.97	78	0.7392
344.97	78	0.7636
345.98	78	0.7939
346.99	78	0.8115
347.99	78	0.7617
348.99	78	0.7851
349.99	78	0.8046
350.99	77	0.8447
352.00	76	0.7832
353.00	76	0.8076
354.00	76	0.8046
355.00	76	0.7832
356.00	76	0.8232
357.01	76	0.8466
358.01	76	0.8115
359.02	76	0.7451
360.02	76	0.7656
361.02	76	0.7949
362.03	76	0.8378
363.03	75	0.8642
364.03	75	0.7832
365.03	75	0.7246
366.03	76	0.6796
367.03	77	0.7158
368.03	78	0.7265
369.04	79	0.7548
370.04	79	0.8242
371.04	78	0.7880
372.05	78	0.7763
373.05	78	0.7578
374.05	78	0.7285
375.06	79	0.7431
376.06	79	0.7783
377.06	79	0.7529
378.07	79	0.7744
379.07	78	0.8183
380.07	78	0.7792
381.07	78	0.7802
382.08	77	0.7949
383.08	77	0.6953
384.08	79	0.625
