time	HeartRate	RR
0	102	0.6103
2.1719	101	0.6708
3.1744	96	0.7138
4.1933	93	0.6650
5.6632	93	0.5908
6.7080	96	0.5703
7.7294	97	0.6621
8.7569	96	0.6396
9.7701	95	0.5615
10.780	95	0.5439
11.786	95	0.4990
12.801	96	0.4902
13.809	110	0.4912
14.816	115	0.4814
15.822	118	0.4853
16.827	119	0.5039
17.831	118	0.5332
18.833	116	0.5380
19.846	114	0.5292
20.851	114	0.5205
21.856	115	0.5146
22.860	116	0.5136
23.873	116	0.4980
24.885	119	0.4726
25.889	122	0.4824
26.894	122	0.5224
27.896	119	0.5869
28.900	110	0.5859
29.902	109	0.5839
30.904	106	0.5742
31.905	107	0.5302
32.916	112	0.5048
33.932	117	0.4687
34.938	119	0.4804
35.948	121	0.4980
36.979	119	0.5634
37.999	114	0.5673
39.002	111	0.5566
40.031	110	0.5312
41.037	111	0.5263
42.051	113	0.5058
43.085	116	0.4873
44.097	119	0.4765
45.146	120	0.5166
46.153	118	0.5683
47.154	114	0.5585
48.186	111	0.5595
49.187	112	0.5205
50.295	115	0.4951
51.305	118	0.4824
52.340	120	0.4912
53.341	120	0.5107
54.356	119	0.5068
55.381	119	0.4931
56.405	121	0.4873
57.410	121	0.5019
58.443	120	0.5068
59.506	120	0.5009
60.561	120	0.4970
61.563	119	0.5214
62.612	118	0.5458
63.614	115	0.5742
64.632	111	0.5605
65.632	109	0.5722
66.676	107	0.5712
67.681	107	0.5429
68.686	108	0.5458
69.735	110	0.5283
70.758	112	0.5136
71.821	114	0.5058
72.896	116	0.5019
73.939	118	0.5
74.943	118	0.5859
75.955	118	0.6640
76.992	117	0.6015
77.999	116	0.5791
79.004	113	0.5605
80.005	111	0.5673
81.014	109	0.5625
82.024	109	0.5498
83.062	110	0.5048
84.063	115	0.4833
85.079	119	0.4726
86.087	121	0.4921
87.095	119	0.5351
88.101	118	0.5595
89.121	114	0.5996
90.129	110	0.6132
91.131	108	0.5527
92.138	110	0.5097
93.154	113	0.5039
94.156	116	0.4960
95.162	118	0.4892
96.164	119	0.5312
97.167	117	0.5576
98.231	110	0.5947
99.231	107	0.6035
100.23	105	0.6376
101.24	104	0.5654
102.25	106	0.5517
103.25	107	0.5380
104.26	108	0.5400
105.27	109	0.5488
106.27	109	0.5205
107.35	110	0.5546
108.37	109	0.6015
109.37	107	0.5917
110.41	104	0.6162
111.43	103	0.5839
112.44	104	0.5429
113.46	106	0.5341
114.47	107	0.5410
115.47	108	0.5498
116.48	108	0.6367
117.48	103	0.6640
118.48	98	0.6718
119.49	97	0.5986
120.50	98	0.5556
121.50	100	0.5683
122.52	102	0.5761
123.53	102	0.5585
124.53	104	0.5400
125.54	108	0.5195
126.54	109	0.5517
127.55	109	0.5976
128.55	106	0.7080
129.56	101	0.6181
130.56	101	0.7519
131.58	100	0.6416
132.58	98	0.6220
133.59	98	0.5683
134.66	101	0.5400
135.68	102	0.5605
136.69	105	0.5234
137.73	108	0.4921
138.73	112	0.4990
139.74	114	0.8486
140.75	116	0.6660
141.75	115	0.7343
142.75	114	0.5791
143.77	114	0.625
144.78	112	0.6162
145.78	109	0.5830
146.82	106	0.6142
147.83	101	0.6728
148.84	99	0.6142
149.85	98	0.5898
150.85	101	0.5625
151.85	104	0.5302
152.86	104	0.5722
153.90	103	0.5888
154.91	103	0.6728
155.92	98	0.6875
156.93	96	0.6572
157.93	95	0.5878
158.94	94	0.6269
159.95	94	0.6191
160.95	95	0.5781
161.97	96	0.5771
162.98	99	0.5478
163.98	103	0.5419
165.00	106	0.5488
166.00	109	0.5185
167.01	111	0.5244
168.07	112	0.5439
169.07	111	0.5683
170.07	109	0.5957
171.15	104	0.6572
172.15	101	0.6220
173.15	99	0.5546
174.16	99	0.6269
175.17	98	0.6152
176.17	99	0.5859
177.17	101	0.5761
178.24	101	0.5859
179.24	101	0.5869
180.25	101	0.6445
181.25	98	0.6640
182.29	97	0.6113
183.30	97	0.6376
184.42	96	0.6396
185.43	96	0.5810
186.44	98	0.5800
187.44	99	0.6132
188.44	99	0.5859
189.44	99	0.5986
190.44	99	0.6113
191.44	99	0.5869
192.45	100	0.5830
193.45	99	0.6533
194.45	98	0.5703
195.45	98	0.6279
196.45	100	0.5800
197.45	101	0.5664
198.46	104	0.5400
199.46	107	0.5146
200.51	109	0.5419
201.52	111	0.5234
202.53	113	0.5146
203.53	117	0.4726
204.55	121	0.4687
205.55	123	0.4677
206.56	126	0.4599
207.58	127	0.4707
208.59	126	0.4980
209.59	124	0.4960
210.60	123	0.4853
211.60	126	0.4599
212.60	129	0.4453
213.60	130	0.4589
214.61	130	0.4609
215.61	131	0.4511
216.61	132	0.4472
217.61	133	0.4404
218.61	134	0.4433
219.61	134	0.4550
220.61	133	0.4580
221.62	133	0.4570
222.62	129	0.4853
223.62	127	0.4931
224.62	125	0.4931
225.62	124	0.4873
226.62	124	0.4804
227.62	124	0.4833
228.63	124	0.4921
229.63	123	0.4863
230.64	123	0.5019
231.64	121	0.5
232.64	123	0.4589
233.64	127	0.4511
234.64	129	0.4580
235.65	128	0.4736
236.65	128	0.4599
237.65	129	0.4580
238.66	130	0.4472
239.66	132	0.4472
240.66	134	0.4394
241.66	135	0.4355
242.68	136	0.4384
243.69	136	0.4414
244.70	136	0.4394
245.71	137	0.4306
246.75	138	0.4345
247.79	136	0.4726
248.80	132	0.4882
249.80	129	0.4843
250.80	126	0.5029
251.81	125	0.5087
252.81	122	0.5078
253.82	120	0.5107
254.82	120	0.4960
255.82	121	0.4804
256.82	123	0.4658
257.82	126	0.4589
258.83	126	0.4804
259.83	126	0.5185
260.83	118	0.5869
261.83	110	0.6679
262.84	102	0.7851
263.86	93	0.7207
264.88	92	0.6181
265.88	95	0.5703
266.89	100	0.5332
267.90	105	0.5175
268.91	108	0.5312
269.98	110	0.5126
270.99	112	0.5097
271.99	114	0.5087
273.02	115	0.5156
274.08	116	0.5205
275.08	116	0.5351
276.09	115	0.5517
277.10	113	0.5625
278.13	112	0.5341
279.14	112	0.5507
280.14	111	0.5527
281.15	110	0.5537
282.15	109	0.5371
283.15	110	0.5380
284.17	110	0.5380
285.17	110	0.5439
286.17	110	0.5517
287.18	110	0.5556
288.19	110	0.5380
289.19	110	0.5595
290.20	108	0.6171
291.20	102	0.6904
292.21	97	0.5937
293.23	95	0.7392
294.23	92	0.6103
295.24	91	0.6191
296.24	91	0.6044
297.25	96	0.5546
298.25	97	0.5986
299.26	98	0.6845
300.26	95	0.7236
301.27	93	0.7119
302.28	90	0.6748
303.30	88	0.7724
304.30	88	0.6005
305.30	92	0.5917
306.31	96	0.5644
307.32	98	0.5957
308.34	99	0.6123
309.35	98	0.6953
310.36	94	0.7060
311.41	94	0.7109
312.51	93	0.6054
313.52	95	0.5830
314.52	97	0.5771
315.52	99	0.5849
316.52	99	0.6337
317.54	99	0.6220
318.60	99	0.5878
319.61	100	0.5722
320.61	102	0.5595
321.61	104	0.5625
322.62	105	0.5546
323.63	106	0.5605
324.63	106	0.5634
325.63	106	0.5615
326.64	106	0.6865
327.66	107	0.5703
328.67	109	0.5146
329.67	112	0.4970
330.67	115	0.5009
331.67	116	0.5292
332.67	115	0.5156
333.68	115	0.6396
334.69	113	0.6035
335.69	107	0.6152
336.70	105	0.5869
337.71	106	0.5322
338.76	110	0.5
339.76	114	0.4775
340.76	119	0.4628
341.76	123	0.4638
342.77	123	0.5166
343.77	119	0.5429
344.77	118	0.5253
345.79	116	0.5429
346.80	115	0.5253
347.80	115	0.5292
348.81	115	0.5136
349.81	116	0.5039
350.83	118	0.4931
351.83	119	0.4892
352.88	120	0.4990
353.89	119	0.5126
354.89	120	0.4980
355.89	120	0.5058
356.89	118	0.5361
357.89	117	0.5693
358.90	113	0.5849
359.90	109	0.5712
360.90	108	0.5644
361.90	108	0.5761
362.90	109	0.5234
363.90	112	0.5029
364.91	115	0.4824
365.91	119	0.4902
366.91	119	0.5224
367.92	118	0.5019
368.92	119	0.4980
369.92	119	0.5380
370.92	117	0.5302
371.92	115	0.5449
372.93	115	0.5136
373.93	117	0.4990
374.94	119	0.4726
375.94	122	0.4794
376.94	123	0.4843
377.94	123	0.4833
378.94	124	0.4687
379.94	126	0.4628
380.95	127	0.4726
381.95	125	0.5166
382.95	123	0.5654
