time	HeartRate	RR
0	65	0.8505
2.5368	66	0.8828
3.5393	66	0.8154
4.5418	68	0.7529
5.5449	69	0.7109
6.5482	72	0.6630
7.5513	76	0.6650
8.5535	78	0.6943
9.5581	79	0.7412
10.561	80	0.7119
11.563	80	0.6435
12.568	83	0.6396
13.569	84	0.6503
14.572	86	0.6689
15.577	86	0.6669
16.581	87	0.6396
17.588	89	0.6142
18.592	92	0.5937
19.593	94	0.5742
20.623	97	0.5712
21.650	100	0.5722
22.652	101	0.5712
23.653	102	0.5478
24.681	105	0.5458
25.701	106	0.6015
26.710	103	0.6669
27.715	97	0.7343
29.049	92	0.7490
30.050	91	0.6640
31.051	91	0.6308
32.053	93	0.5791
33.056	97	0.5507
34.058	103	0.5273
35.551	107	0.5156
36.553	111	0.5156
37.555	113	0.5136
38.558	114	0.5068
39.559	117	0.4931
40.561	118	0.5019
41.562	118	0.5146
42.564	119	0.4921
43.565	120	0.4873
44.568	121	0.4960
45.569	121	0.4951
46.572	121	0.5039
47.573	121	0.4892
48.576	122	0.4814
49.577	123	0.4892
50.578	122	0.4863
51.580	123	0.4765
52.582	124	0.4736
53.584	125	0.4736
54.586	126	0.4746
55.588	124	0.4921
56.591	123	0.4980
57.592	123	0.5087
58.595	121	0.5087
59.595	120	0.5048
60.597	119	0.5214
61.600	117	0.5341
62.602	116	0.5156
63.603	117	0.5019
64.607	118	0.4921
65.609	119	0.4941
66.611	120	0.4912
67.611	122	0.4814
68.612	123	0.4882
69.615	124	0.4697
70.619	125	0.4755
71.620	125	0.4824
72.625	125	0.4814
73.625	124	0.4990
74.631	123	0.4960
75.637	123	0.4794
76.647	124	0.4726
77.650	125	0.4716
78.657	126	0.4677
79.669	127	0.4687
80.671	126	0.4775
81.673	125	0.4824
82.676	125	0.4833
83.700	124	0.4931
84.722	123	0.4931
85.724	122	0.4931
86.727	121	0.5097
87.729	120	0.5009
88.731	120	0.5087
89.733	119	0.5214
90.736	117	0.5292
91.738	116	0.5195
92.741	116	0.5283
93.742	115	0.5449
94.743	114	0.5195
95.745	114	0.5341
96.748	113	0.5546
97.754	112	0.5341
98.757	112	0.5410
99.759	111	0.5722
100.76	108	0.5927
101.76	107	0.5507
102.76	107	0.5625
103.76	107	0.5917
104.76	105	0.6025
105.76	104	0.6738
106.77	96	0.7509
107.77	94	0.6777
108.77	92	0.6611
109.78	93	0.6347
110.78	93	0.6494
111.78	93	0.6982
112.78	91	0.6865
113.79	90	0.7109
114.79	89	0.7099
115.79	88	0.6855
116.79	88	0.7060
117.79	87	0.7187
118.80	87	0.7431
119.80	86	0.7490
120.81	85	0.75
121.81	84	0.7402
122.81	84	0.7402
123.81	83	0.7265
124.81	83	0.7011
125.81	83	0.7207
126.81	83	0.7587
127.81	83	0.7822
128.82	82	0.7832
129.82	82	0.7871
130.82	80	0.8105
131.82	80	0.7900
132.83	79	0.7578
133.83	80	0.7324
134.84	80	0.7001
135.84	81	0.6865
136.84	81	0.7568
137.85	81	0.7773
138.85	81	0.7724
139.85	80	0.6904
140.86	81	0.7021
141.86	82	0.7187
142.89	82	0.7314
143.89	82	0.7236
144.90	82	0.6708
145.90	83	0.6943
146.90	83	0.7734
147.90	82	0.8017
148.90	82	0.7861
149.90	80	0.7968
150.91	80	0.7490
151.91	80	0.6962
152.91	81	0.6914
153.91	81	0.7216
154.92	82	0.7089
155.92	82	0.7167
156.92	82	0.7294
157.93	82	0.7314
158.93	83	0.6572
159.93	84	0.6699
160.93	85	0.7490
161.94	84	0.7636
162.94	83	0.6933
163.94	83	0.6835
164.94	84	0.6757
165.94	85	0.7353
166.95	84	0.6962
167.95	85	0.6943
168.95	85	0.7373
169.95	84	0.7460
170.96	84	0.6777
171.97	85	0.6621
172.97	87	0.6318
173.97	89	0.5976
174.98	91	0.5751
175.98	95	0.5898
176.98	95	0.6396
177.98	95	0.6220
178.98	96	0.6367
179.99	95	0.6406
180.99	95	0.6162
181.99	97	0.5751
182.99	99	0.5869
183.99	100	0.5898
185.00	102	0.5654
186.00	103	0.5673
187.00	104	0.5732
188.00	104	0.5371
189.00	107	0.5371
190.01	108	0.5458
191.01	110	0.5361
192.01	110	0.5585
193.01	109	0.5732
194.02	107	0.5693
195.02	109	0.5253
196.02	111	0.5078
197.02	113	0.5166
198.02	113	0.5439
199.03	112	0.5498
200.05	111	0.5419
201.05	112	0.5126
202.05	113	0.5117
203.05	115	0.5156
204.06	114	0.5332
205.06	114	0.5263
206.06	113	0.5488
207.06	111	0.5517
208.06	111	0.5585
209.06	110	0.5634
210.07	108	0.5927
211.07	107	0.5888
212.07	105	0.5722
213.08	104	0.5888
214.08	103	0.6035
215.08	103	0.5800
216.08	103	0.5761
217.09	103	0.5683
218.09	106	0.5302
219.11	107	0.5361
220.11	108	0.5839
221.11	105	0.6669
222.11	97	0.6601
223.12	95	0.6894
224.12	93	0.6962
225.13	92	0.6650
226.13	91	0.6630
227.13	91	0.6279
228.13	92	0.6064
229.14	94	0.6093
230.15	95	0.6103
231.15	96	0.6035
232.16	96	0.6621
233.16	94	0.6845
234.16	93	0.6738
235.17	92	0.6855
236.17	91	0.7080
237.18	90	0.6767
238.18	90	0.6210
239.19	92	0.5917
240.20	95	0.5878
241.20	96	0.6464
242.20	96	0.6562
