time	HeartRate	RR
261.27	100	0.5888
262.27	101	0.5439
263.27	105	0.5576
264.27	104	0.6572
265.27	100	0.6025
266.28	100	0.6015
267.28	100	0.5957
268.28	101	0.5712
269.28	103	0.5615
270.28	104	0.5839
271.29	103	0.5986
272.29	101	0.6054
273.29	103	0.5595
274.29	103	0.5869
275.30	103	0.6054
276.30	101	0.6015
277.30	101	0.5732
278.30	102	0.5742
279.30	101	0.6357
280.30	100	0.6269
281.33	99	0.5976
282.33	102	0.5517
283.35	102	0.6445
284.35	100	0.5996
285.36	100	0.6347
286.36	98	0.6523
287.38	97	0.6181
288.39	97	0.6328
289.43	96	0.625
290.43	98	0.5634
291.44	100	0.6240
292.44	99	0.6162
293.44	99	0.5800
294.44	100	0.6240
295.44	99	0.6328
296.44	99	0.5869
297.45	100	0.6230
298.45	99	0.6298
299.45	99	0.6230
300.45	98	0.625
301.45	98	0.5966
302.46	100	0.5546
303.46	101	0.5556
304.46	103	0.6181
305.46	101	0.6425
306.46	99	0.625
307.47	100	0.5771
308.47	103	0.5175
309.48	106	0.5791
310.48	106	0.6064
311.48	101	0.6425
312.48	101	0.5732
313.48	102	0.5527
314.48	104	0.5849
315.48	102	0.6132
316.49	103	0.5332
317.49	105	0.5468
318.49	107	0.5576
319.49	107	0.5488
320.50	109	0.5322
321.50	110	0.5517
322.50	110	0.5429
323.50	110	0.5478
324.51	112	0.5078
325.52	113	0.5341
326.52	113	0.5068
327.55	114	0.5400
328.56	113	0.5322
329.58	113	0.5175
330.58	115	0.4960
331.58	117	0.4794
332.58	122	0.4677
333.58	122	0.5009
334.59	122	0.4882
335.59	119	0.5488
336.59	116	0.5175
337.59	116	0.5195
338.59	116	0.5078
339.59	117	0.5107
340.59	117	0.5107
341.60	117	0.4941
342.60	119	0.4990
343.60	118	0.5263
344.61	117	0.5166
345.61	118	0.4990
346.61	118	0.5205
347.61	117	0.5468
348.62	115	0.5312
349.62	114	0.5263
350.62	115	0.5224
351.62	116	0.5126
352.62	115	0.5234
353.63	117	0.5068
354.63	115	0.5449
355.63	113	0.5341
356.63	113	0.5234
357.63	113	0.5078
358.63	116	0.5
359.64	118	0.4794
360.64	120	0.5058
361.64	118	0.5097
362.64	119	0.5
363.64	120	0.4853
364.64	121	0.5058
365.65	122	0.4736
366.65	123	0.4873
367.65	124	0.4687
368.65	125	0.4794
369.65	125	0.4775
370.65	126	0.4628
371.65	127	0.4746
372.66	127	0.4638
373.66	127	0.4755
374.66	127	0.4726
375.66	127	0.4775
376.66	126	0.4902
377.67	126	0.4511
378.67	129	0.4541
379.67	129	0.4677
380.67	128	0.4599
381.67	128	0.4648
382.67	127	0.4863
383.67	125	0.4843
384.67	126	0.4628
385.68	127	0.4755
