time	HeartRate	RR
0	67	0.9404
2.7983	67	0.9150
3.8000	67	0.8652
4.8015	67	0.8525
5.8035	67	0.8349
6.8060	68	0.8017
7.8101	69	0.8291
8.8123	69	0.8339
9.8147	70	0.8769
10.817	70	0.8945
11.819	69	0.9101
12.822	69	0.9003
13.824	69	0.8515
14.831	69	0.7900
15.833	69	0.8193
16.835	70	0.8320
17.838	70	0.8535
18.839	70	0.8134
19.842	71	0.8505
20.844	71	0.8564
21.846	71	0.8779
22.847	70	0.8740
23.850	70	0.875
24.856	70	0.8095
25.859	71	0.7880
26.875	71	0.8134
27.879	71	0.8427
28.886	72	0.8701
29.903	71	0.8906
31.310	71	0.9072
32.335	70	0.8740
33.390	70	0.8437
34.391	70	0.8515
35.417	70	0.8662
36.418	70	0.8779
37.420	70	0.9238
38.423	70	0.9423
39.426	69	0.9697
40.428	68	0.9785
41.430	68	0.9423
42.432	67	0.9423
43.435	67	0.8691
44.437	67	0.8994
45.441	67	0.9228
46.444	67	0.9267
47.445	66	0.9658
48.450	66	0.9824
49.454	66	0.9726
50.458	65	0.9296
51.465	65	0.9375
52.470	65	0.9316
53.474	65	0.9345
54.477	65	0.9375
55.479	65	0.9384
56.482	65	0.9394
57.484	65	0.8886
58.497	65	0.9052
59.506	65	0.8818
60.509	65	0.9169
61.511	65	0.8916
62.512	65	0.9091
63.515	66	0.9257
64.516	66	0.9003
65.518	66	0.9414
66.519	66	0.9570
67.524	65	0.9638
68.557	65	0.9628
69.572	65	0.9501
70.574	64	0.9150
71.577	64	0.8798
72.580	65	0.8769
73.587	65	0.8125
74.589	66	0.8330
75.590	67	0.8632
76.596	67	0.8154
77.597	68	0.8427
78.598	68	0.8613
79.599	68	0.8886
80.601	68	0.9111
81.603	68	0.9042
82.606	68	0.9169
83.607	68	0.9062
84.614	67	0.9248
85.616	67	0.9501
86.617	67	0.9619
87.620	66	0.9453
88.622	66	0.9560
89.629	66	0.9560
90.632	65	0.9423
91.650	65	0.9335
92.655	65	0.9414
93.657	65	0.9472
94.659	65	0.9599
95.660	65	0.9472
96.662	64	0.9628
97.837	64	0.9589
98.840	64	0.9628
99.841	64	0.9638
100.84	64	0.9785
101.84	64	0.9785
102.84	63	0.9785
103.84	63	0.9921
104.85	63	0.9892
105.85	63	0.9628
106.85	63	0.9560
107.85	63	0.9609
108.86	63	0.9658
109.86	63	0.9824
110.86	62	0.9804
111.86	62	0.9619
112.86	62	0.9707
113.86	62	0.9697
114.87	62	0.9775
115.87	62	0.9794
116.87	62	0.9814
117.87	62	0.9365
118.87	62	0.9345
119.88	62	0.9462
120.88	62	0.9521
121.88	62	0.9589
122.88	62	0.9648
123.88	62	0.9785
124.88	62	0.9755
125.89	62	0.9736
126.89	62	0.9638
127.89	62	0.9628
128.90	62	0.9570
129.91	62	0.9609
130.91	62	0.9482
131.91	62	0.9580
132.92	62	0.9589
133.92	62	0.9052
134.92	63	0.8994
135.93	63	0.8994
136.93	63	0.9121
137.93	64	0.8925
138.93	64	0.9150
139.94	64	0.9335
140.94	64	0.9404
141.94	64	0.9433
142.94	64	0.9492
143.95	64	0.9511
144.95	64	0.9316
145.95	64	0.9257
146.95	64	0.9140
147.96	64	0.9042
148.97	64	0.9023
