time	HeartRate	RR
0	101	0.5634
2.5765	104	0.5273
3.5786	109	0.5019
4.5906	112	0.5244
5.5914	112	0.5800
6.6247	110	0.5566
7.6264	109	0.6005
8.6364	105	0.6474
9.6385	100	0.6328
10.656	99	0.625
11.659	98	0.6191
12.662	99	0.5937
13.664	100	0.5634
14.670	101	0.5644
15.672	103	0.5693
16.674	105	0.5498
17.683	105	0.6083
18.692	103	0.6220
19.699	101	0.6123
20.705	101	0.5742
21.708	102	0.5625
22.712	104	0.5595
23.714	105	0.5439
24.719	107	0.5361
25.721	108	0.5488
26.723	109	0.5371
27.725	109	0.5517
28.728	109	0.5517
29.729	109	0.5507
30.733	110	0.5361
31.735	112	0.5126
32.740	113	0.5400
33.741	112	0.5566
34.750	110	0.5625
35.752	108	0.5947
36.753	106	0.6142
37.755	103	0.6191
38.761	102	0.6074
39.764	101	0.5976
40.776	101	0.5703
41.778	104	0.5507
42.786	104	0.5898
43.788	103	0.6162
44.794	102	0.5947
45.813	102	0.5859
46.820	102	0.6269
47.821	101	0.6035
48.824	103	0.5371
49.830	107	0.5312
50.895	109	0.5087
51.912	111	0.5673
52.982	109	0.5986
53.991	106	0.6035
54.994	105	0.5673
56.001	105	0.5732
57.009	105	0.5751
58.019	105	0.5781
59.025	104	0.5830
60.036	104	0.5761
61.062	105	0.5517
62.089	105	0.5839
63.093	104	0.6445
64.134	101	0.6474
65.135	99	0.6240
66.173	98	0.6171
67.182	99	0.5937
68.199	99	0.5976
69.203	99	0.6054
70.212	99	0.6162
71.226	98	0.6562
72.237	95	0.6562
73.244	95	0.6337
74.292	95	0.6318
75.301	95	0.6132
76.317	96	0.6240
77.319	96	0.6142
78.348	96	0.6435
79.349	95	0.6484
80.365	94	0.6435
81.370	94	0.6416
82.373	94	0.6279
83.376	94	0.6406
84.382	95	0.6123
85.384	95	0.6230
86.416	95	0.6455
87.419	95	0.6484
88.426	94	0.6923
89.428	92	0.6787
90.433	92	0.7031
91.434	90	0.7343
92.439	91	0.5996
93.440	93	0.5937
94.443	95	0.5839
95.448	96	0.6298
96.454	96	0.6464
97.457	95	0.6552
98.460	94	0.6630
99.470	93	0.6708
100.48	92	0.6855
101.48	91	0.6777
102.49	90	0.7070
103.49	89	0.6669
104.50	89	0.6982
105.50	88	0.6962
106.51	88	0.7089
107.51	87	0.7021
108.53	87	0.7597
109.53	86	0.7246
110.54	86	0.6552
111.54	87	0.6533
112.54	88	0.6640
113.54	89	0.6523
114.55	90	0.6220
115.55	91	0.6611
116.56	91	0.6816
117.56	90	0.6718
118.57	90	0.6611
119.57	90	0.6640
120.59	90	0.6728
121.59	90	0.6962
122.59	89	0.6875
123.60	89	0.6845
124.60	89	0.6269
125.60	91	0.5957
126.61	93	0.6455
127.61	92	0.7158
128.61	91	0.6904
129.61	89	0.6982
130.61	89	0.7050
131.62	88	0.7031
132.62	88	0.6796
133.62	88	0.6386
134.62	89	0.5878
135.63	92	0.6113
136.63	92	0.7187
137.63	90	0.7041
138.68	90	0.6650
139.68	90	0.6601
140.69	90	0.6562
141.69	90	0.6435
142.69	91	0.625
143.70	92	0.6054
144.70	94	0.6240
145.71	94	0.7246
146.71	91	0.7705
147.71	89	0.6630
148.73	89	0.6650
149.73	89	0.6503
150.73	90	0.6406
151.74	91	0.6621
152.75	91	0.6689
153.75	91	0.6640
154.76	91	0.6435
155.76	91	0.6582
156.77	91	0.6923
157.77	90	0.7167
158.78	89	0.6806
159.86	89	0.6640
160.88	89	0.6513
161.88	90	0.6347
162.89	91	0.625
163.89	93	0.5888
164.89	95	0.5634
165.89	99	0.5673
166.90	100	0.6416
167.90	98	0.6347
168.90	97	0.7275
169.90	95	0.8525
170.91	88	0.7529
171.91	87	0.6982
172.91	86	0.6816
173.91	87	0.6972
174.91	87	0.7031
175.92	87	0.7177
176.92	86	0.7001
177.92	86	0.6806
178.92	86	0.6572
179.92	87	0.6210
180.92	90	0.6337
181.92	90	0.6562
182.93	90	0.6406
183.93	91	0.6689
184.93	91	0.6718
185.93	91	0.6494
186.93	91	0.6582
187.94	91	0.6601
188.94	92	0.6132
189.94	94	0.6152
190.94	96	0.5625
191.94	98	0.625
192.95	98	0.6025
193.95	98	0.6259
194.95	97	0.6337
195.95	95	0.6601
196.95	94	0.7666
197.95	92	0.5595
198.95	94	0.6191
199.96	94	0.6044
200.96	96	0.6074
201.96	96	0.6337
202.96	96	0.5927
203.96	97	0.6113
204.96	97	0.6582
205.96	95	0.6835
206.97	94	0.6591
207.97	93	0.6552
208.97	94	0.5898
209.97	95	0.5917
210.97	97	0.6093
211.98	97	0.6123
212.98	97	0.6181
213.98	97	0.6484
214.98	96	0.6298
215.99	95	0.6416
216.99	95	0.6416
217.99	95	0.6279
218.99	95	0.6191
219.99	95	0.6367
220.99	95	0.6367
222.00	95	0.6503
223.00	94	0.6621
224.00	93	0.6562
225.00	93	0.6611
226.00	93	0.6367
227.00	93	0.6669
228.00	92	0.6591
229.00	92	0.6181
230.01	94	0.6083
231.01	94	0.6269
232.01	95	0.6103
233.01	95	0.6152
234.02	96	0.6328
235.02	96	0.625
236.02	95	0.6269
237.03	95	0.6552
238.03	94	0.6757
239.03	93	0.6445
240.04	93	0.6347
241.04	93	0.6347
242.04	94	0.6259
243.05	94	0.6367
244.05	94	0.6630
245.06	93	0.6650
246.07	92	0.6796
247.07	91	0.6787
248.07	91	0.6552
249.07	91	0.6416
250.07	92	0.6240
251.07	93	0.6396
252.07	93	0.6689
253.07	92	0.6474
254.08	92	0.6855
255.08	91	0.6650
256.08	90	0.6582
257.08	91	0.6142
258.08	92	0.6191
259.08	93	0.6474
260.08	93	0.6298
261.09	94	0.6201
262.09	94	0.6308
263.09	95	0.6093
264.09	97	0.5693
265.10	99	0.5419
266.10	102	0.5800
267.10	101	0.6123
268.11	100	0.6337
269.11	98	0.6376
270.14	97	0.6201
271.15	97	0.5810
272.15	99	0.5742
