time	HeartRate	RR
0	114	0.5517
2.5548	112	0.6201
3.5580	107	0.6210
4.5633	104	0.6708
5.5660	99	0.6376
6.5862	101	0.5478
7.5977	110	0.4941
8.6014	116	0.4833
9.6105	119	0.4843
10.621	120	0.4902
11.626	121	0.4892
12.631	122	0.4765
13.635	124	0.4667
14.654	125	0.4746
15.662	124	0.5214
16.672	119	0.5654
17.689	118	0.4755
18.699	120	0.4638
19.711	123	0.4550
20.716	128	0.4501
21.721	130	0.4541
22.722	130	0.4599
23.726	130	0.4648
24.730	130	0.4619
25.731	131	0.4492
26.734	132	0.4521
28.048	133	0.4423
29.063	134	0.4433
30.067	134	0.4560
31.546	132	0.4628
32.548	132	0.4511
33.553	132	0.4589
34.565	132	0.4443
35.565	135	0.4394
36.568	135	0.4404
37.573	136	0.4375
38.586	136	0.4414
39.588	135	0.4501
40.603	134	0.4589
41.604	133	0.4619
42.607	132	0.4472
43.615	133	0.4492
44.624	133	0.4521
45.625	132	0.4658
46.658	128	0.4863
47.660	127	0.4765
48.666	127	0.4697
49.668	127	0.4726
50.678	126	0.4824
51.684	126	0.4873
52.691	124	0.4931
53.692	124	0.4736
54.698	126	0.4599
55.699	127	0.4736
56.701	126	0.4912
57.704	125	0.4863
58.714	127	0.4462
59.722	130	0.4423
60.743	132	0.4521
61.747	130	0.4687
62.770	130	0.4501
63.776	132	0.4404
64.784	133	0.4423
65.785	134	0.4501
66.798	133	0.4521
67.802	133	0.4511
68.814	133	0.4638
69.816	132	0.4492
70.819	133	0.4384
71.820	133	0.4550
72.832	131	0.4619
73.836	131	0.4667
74.837	129	0.4824
75.839	127	0.5
76.859	124	0.4970
77.861	124	0.4697
78.864	126	0.4541
79.867	130	0.4501
80.873	131	0.4482
81.884	132	0.4511
82.887	132	0.4521
83.887	133	0.4462
84.890	135	0.4433
85.898	134	0.4726
86.901	131	0.5009
87.903	122	0.5585
88.932	119	0.5048
89.934	121	0.4687
90.967	124	0.4570
91.975	127	0.4453
92.988	132	0.4404
93.993	133	0.4462
94.997	133	0.4560
96.000	132	0.4726
97.041	130	0.4765
98.046	128	0.4804
99.066	128	0.4726
100.06	127	0.4902
101.08	125	0.4970
102.08	122	0.5175
103.09	121	0.4882
104.10	123	0.4785
105.12	125	0.4716
106.12	127	0.4580
107.13	128	0.4667
108.13	127	0.4960
109.14	125	0.5292
110.15	121	0.5322
111.15	119	0.5205
112.16	117	0.5273
113.16	115	0.5517
114.17	114	0.5751
115.17	110	0.5976
116.17	107	0.5917
117.17	106	0.6318
118.17	102	0.5986
119.18	102	0.5917
120.18	102	0.5712
121.18	103	0.5849
122.19	102	0.5947
123.19	102	0.6562
124.19	99	0.6230
125.19	98	0.5996
126.19	105	0.5166
127.19	113	0.4814
128.19	118	0.4687
129.20	121	0.4853
130.20	120	0.5322
131.26	112	0.625
132.26	110	0.5292
133.27	111	0.5341
134.27	110	0.5634
135.27	108	0.5820
136.28	106	0.5722
137.32	108	0.5117
138.41	112	0.5009
139.43	114	0.5175
140.44	116	0.4951
141.44	118	0.4970
142.44	118	0.5029
143.45	119	0.5185
144.45	116	0.5585
145.46	113	0.5507
146.46	113	0.5273
147.47	112	0.5703
148.47	111	0.6162
149.48	100	0.7587
150.48	97	0.6054
151.49	98	0.5634
152.51	101	0.5722
153.51	100	0.7939
154.54	96	0.7226
155.54	89	0.75
156.55	88	0.6953
157.55	87	0.6894
158.55	87	0.6904
159.55	87	0.7109
160.56	87	0.7167
161.56	87	0.7167
162.56	86	0.7138
163.56	85	0.7099
164.56	85	0.7382
165.56	84	0.6601
166.57	86	0.6376
167.57	87	0.6728
168.58	87	0.7148
169.58	87	0.7148
170.58	86	0.7343
171.58	85	0.7050
172.58	85	0.6943
173.58	86	0.5742
174.59	91	0.5488
175.59	96	0.5615
176.59	97	0.8759
177.59	92	0.7929
178.59	84	0.7900
179.60	84	0.6806
180.60	88	0.5908
181.60	94	0.5478
182.61	97	0.5800
183.61	99	0.7841
184.61	101	0.7900
185.61	101	0.8574
186.61	100	0.7675
187.63	98	0.5917
