time	HeartRate	RR
0	99	0.6191
1.7245	98	0.7031
2.7255	95	0.7167
3.7272	92	0.6523
4.7292	92	0.6328
5.7309	92	0.6318
6.7330	92	0.6894
7.7351	91	0.7685
8.7377	89	0.7353
9.7406	87	0.7568
10.743	86	0.7246
11.747	85	0.7187
12.749	85	0.6435
13.751	87	0.6337
14.754	88	0.7333
15.756	88	0.8046
16.758	85	0.8027
17.760	84	0.7138
18.763	84	0.6708
19.765	87	0.5966
20.767	88	0.6015
21.770	90	0.6708
22.772	90	0.7382
24.718	89	0.6865
25.720	91	0.5693
26.723	100	0.5273
27.726	106	0.5107
28.727	111	0.4970
29.729	115	0.4853
30.730	118	0.4863
31.732	120	0.4951
32.734	120	0.5058
33.737	119	0.5029
34.738	120	0.5
35.739	119	0.5078
36.740	120	0.4951
37.743	120	0.5039
38.743	119	0.5087
39.749	118	0.5224
40.751	117	0.5244
41.754	116	0.5136
42.754	117	0.5117
43.756	118	0.4990
44.764	119	0.5
45.767	119	0.5039
46.767	119	0.5068
47.772	119	0.5107
48.776	117	0.5283
49.779	117	0.5068
50.781	117	0.5156
51.783	117	0.5117
52.785	117	0.5039
53.787	118	0.5156
54.793	115	0.5556
55.796	113	0.5742
56.798	111	0.5576
57.800	110	0.5556
58.802	109	0.5800
59.804	107	0.6025
60.805	105	0.5634
61.806	106	0.5585
62.807	108	0.5302
63.811	110	0.5175
64.812	111	0.5332
65.815	111	0.5488
66.816	111	0.5703
67.818	106	0.7138
68.820	97	0.6865
69.822	95	0.6943
70.824	92	0.6259
71.826	91	0.5126
72.828	92	0.5
73.829	99	0.4892
74.831	108	0.5449
75.833	108	0.6318
76.835	103	0.6416
77.837	100	0.6406
78.839	100	0.5458
79.842	104	0.5195
80.843	109	0.4980
81.845	113	0.4980
82.846	115	0.5117
83.848	115	0.5185
84.850	115	0.5410
85.852	113	0.5419
86.854	112	0.5312
87.855	113	0.5156
88.859	115	0.5087
89.860	117	0.4941
90.863	119	0.4912
91.865	120	0.4980
92.866	120	0.5087
93.868	118	0.5361
94.871	116	0.5166
95.873	116	0.5126
96.875	117	0.5087
97.877	117	0.5029
98.880	117	0.5224
99.882	116	0.5410
100.88	115	0.5244
101.88	115	0.5117
102.89	116	0.5068
103.89	117	0.5078
