time	HeartRate	RR
0	73	0.8271
2.8359	71	0.7695
3.9541	73	0.7236
4.9611	78	0.6699
6.0055	79	0.6181
7.0109	84	0.6064
8.0210	87	0.6142
9.0276	88	0.875
10.043	86	0.8994
11.071	80	0.8681
12.074	79	0.8144
13.077	78	0.8457
14.086	77	0.8740
15.095	76	0.8125
16.101	75	0.7666
17.108	76	0.7656
18.114	76	0.7988
19.115	76	0.8203
20.118	76	0.8603
21.121	75	0.8662
22.301	74	0.8232
23.799	74	0.7871
24.805	75	0.7714
25.814	75	1.5605
26.820	75	0.8076
27.825	75	0.8535
28.831	75	0.8457
29.833	73	0.8339
30.839	73	0.7753
31.843	74	0.7783
32.849	74	0.7412
33.853	77	0.6630
35.799	81	0.6220
37.305	87	0.6083
38.307	89	1.1845
39.310	92	0.5947
40.312	95	0.5976
41.315	96	0.6044
42.321	97	0.6074
43.343	98	0.5927
44.346	98	0.5839
45.347	100	0.5771
46.348	102	0.5654
47.349	103	0.5585
48.351	104	0.5566
49.353	105	0.5458
50.354	106	0.5449
51.356	107	0.5498
52.357	108	0.5712
53.363	108	0.7392
54.364	108	0.7509
55.366	108	0.7529
56.367	107	0.7607
57.370	101	0.7421
58.372	93	0.7060
59.373	91	0.6562
60.375	91	0.6406
61.377	92	0.6445
62.379	92	0.6904
63.380	92	0.7607
64.381	90	0.8105
65.382	88	0.8183
66.383	84	0.8427
67.384	83	0.8173
68.386	82	0.8144
69.388	81	0.7802
70.389	80	0.7910
71.390	79	0.8066
72.392	79	0.8017
73.392	78	0.7988
74.393	78	0.7285
75.396	79	0.7246
76.398	79	0.6621
77.404	80	0.6435
78.411	82	0.6494
79.412	83	0.7773
80.413	83	0.7919
81.417	81	0.8007
82.420	81	0.7480
83.423	81	0.7246
84.424	81	0.6796
85.426	82	0.7080
86.436	83	0.7246
87.438	83	0.7587
88.460	83	0.7744
89.464	82	0.7343
90.466	82	0.7119
91.469	82	0.7119
92.471	83	0.7373
93.475	82	0.7187
94.482	82	0.7382
95.485	82	0.7646
96.488	82	0.7919
97.492	81	0.7529
98.493	81	0.6806
99.495	82	0.6894
100.49	83	0.7187
101.49	83	0.7646
102.50	83	0.7949
103.50	81	0.7861
104.50	81	0.7626
105.51	81	0.7470
106.51	81	0.7314
107.51	81	0.7246
108.52	81	0.7158
109.52	81	0.7353
110.52	81	0.7314
111.53	81	0.7587
112.53	81	0.7451
113.53	81	0.7070
114.54	82	0.6953
115.54	82	0.7070
116.54	83	0.6826
117.55	83	0.7011
118.55	84	0.7304
119.56	84	0.7939
120.56	82	0.7822
121.56	82	0.7763
122.57	81	0.7490
123.57	81	0.6992
124.57	81	0.6767
125.58	83	0.6845
126.58	83	0.7812
127.58	83	0.7919
128.58	81	0.7597
129.59	81	0.6777
130.59	83	0.6611
131.59	84	0.7119
132.59	84	0.7294
133.60	84	0.7099
134.60	84	0.7099
135.61	84	0.7324
136.61	83	0.7646
137.61	82	0.8037
138.61	82	0.7890
139.62	81	0.7519
140.62	81	0.7382
141.62	81	0.6855
142.62	83	0.6298
143.62	85	0.6376
144.63	87	0.6279
145.63	88	0.6455
146.63	90	0.6416
147.63	90	0.6259
148.63	92	0.6357
149.64	92	0.6542
150.64	92	0.6757
151.64	91	0.7109
152.64	89	0.7187
153.64	89	0.6660
154.65	89	0.6435
155.66	90	0.6503
156.66	90	0.6718
157.66	90	0.6894
158.66	89	0.7031
159.66	89	0.7421
160.67	87	0.7695
161.67	86	0.7958
162.67	84	0.8085
163.67	82	0.7666
164.67	82	0.7011
165.67	83	0.7021
166.68	84	0.6484
167.87	85	0.6074
168.87	87	0.6240
169.87	91	1.6259
171.87	93	0.8212
172.89	93	0.8583
173.91	93	1.6972
174.91	92	0.7753
175.91	92	0.7607
176.91	91	1.5302
178.87	91	0.7294
179.87	90	0.7656
180.88	88	1.5195
181.88	86	1.3886
183.87	85	0.6835
184.88	82	0.6855
187.90	82	0.7666
188.90	80	0.7822
190.88	80	0.7666
191.88	80	0.7539
194.88	79	1.5166
195.88	79	0.7558
196.90	79	3.4990
199.90	79	0.7070
200.91	81	2.4814
201.91	82	0.4062
202.91	83	0.7812
203.91	84	0.6621
204.91	86	0.4423
206.89	87	0.7802
207.89	88	1.4414
208.89	89	0.7177
209.89	89	0.6396
210.90	90	0.6894
211.90	91	0.6113
212.90	93	0.6337
213.90	93	0.7519
214.91	91	0.7910
215.91	87	0.7822
216.91	86	0.7314
217.91	85	0.6689
218.92	86	0.6757
219.92	86	0.7216
220.92	86	0.7568
221.93	85	0.7753
222.93	84	0.7392
223.93	83	0.6953
224.93	83	0.7216
225.94	83	0.7158
226.94	84	0.6728
227.95	85	0.7021
228.96	85	0.6904
229.96	85	0.7705
230.97	84	0.7578
231.97	84	0.7802
232.97	82	0.8105
233.98	81	0.7578
235.01	81	0.7724
236.03	81	0.7177
237.04	81	0.7333
238.04	81	0.7431
239.04	81	0.7861
240.04	80	0.8095
241.05	80	0.8203
242.05	79	0.7988
243.06	78	0.7441
244.07	79	0.75
245.07	79	0.7646
246.07	79	0.7402
247.07	79	0.7753
248.08	79	0.7255
249.08	79	0.7470
250.08	80	0.7490
251.41	80	0.7617
252.41	80	0.7304
253.42	80	0.7441
254.42	80	0.7480
255.42	80	0.7070
256.42	81	0.6728
257.42	82	0.6738
258.43	83	0.7089
259.45	83	0.7929
260.92	82	1.0634
261.92	82	0.8330
262.92	79	0.8134
263.93	79	0.7294
264.94	80	0.6992
265.94	81	0.7109
266.94	81	0.7978
267.96	80	0.7792
269.00	80	0.7949
270.00	80	0.7851
271.01	79	0.7988
272.02	79	1.5400
273.03	78	0.7119
274.92	78	0.7294
275.92	77	1.5361
276.92	77	0.7705
278.42	77	0.7294
279.42	78	0.7031
280.43	79	0.7080
281.43	81	0.7294
282.43	81	0.7441
283.43	81	0.7851
284.44	80	0.7910
285.44	80	0.7568
286.44	80	0.75
287.44	80	0.7587
288.44	80	0.7529
289.45	80	0.7587
290.45	80	0.7607
291.45	80	0.7646
292.45	79	0.7636
293.46	79	0.7685
294.46	79	0.7626
295.93	79	0.7304
296.93	80	1.4550
297.94	80	0.7412
298.94	80	0.7207
299.94	80	0.7236
300.94	81	1.4638
301.95	81	0.7060
302.95	82	0.7226
303.95	82	0.7402
305.94	82	0.6933
306.94	83	1.4082
307.94	83	0.7119
308.94	83	0.7285
309.96	83	0.7119
311.46	83	0.6669
312.50	84	0.7021
313.51	85	0.7529
314.52	84	0.7255
315.53	84	0.7441
316.94	83	1.5009
317.95	83	0.7011
318.95	83	0.6914
319.95	84	0.7451
320.96	83	0.7744
321.96	83	0.7802
322.96	82	0.7949
323.96	82	0.7900
324.97	81	1.1181
325.97	77	1.3593
326.98	75	0.7822
327.99	75	0.7265
328.99	76	0.7050
330.00	78	0.6796
331.00	80	1.3896
332.01	81	0.6826
333.01	81	0.6445
334.03	84	0.6396
335.04	84	0.7783
336.05	84	0.8857
337.06	81	0.8427
339.96	81	0.6435
340.96	83	1.2871
341.97	85	0.7431
342.97	85	0.4824
344.00	86	0.9677
345.04	86	0.7089
346.05	86	0.7128
347.05	86	0.6689
348.07	86	0.6513
349.07	87	0.6708
350.09	88	1.4970
351.11	89	0.8017
352.12	89	0.8193
353.13	88	0.7314
354.21	86	0.7451
355.23	85	0.7148
356.27	85	0.7392
357.96	84	0.7753
358.97	83	1.5429
359.98	81	0.7050
361.97	81	0.6699
362.97	84	0.6787
363.97	85	0.8164
364.97	86	0.8027
365.97	85	0.8076
366.97	81	0.8154
367.98	80	0.7832
368.98	80	0.7666
369.98	79	0.7490
370.99	80	0.6494
371.99	82	0.6445
373.01	83	0.7529
374.02	83	0.7929
375.02	82	0.7939
376.02	82	0.6992
377.03	82	0.7109
378.04	83	0.7001
379.04	83	0.7285
380.05	83	0.7714
381.05	83	0.7802
382.05	82	0.8027
383.05	80	1.5263
384.05	80	0.7128
385.06	80	0.7197
386.06	81	0.7509
387.06	81	0.7490
388.06	80	0.8037
389.06	80	0.7822
390.07	79	0.7597
391.98	79	0.7255
392.98	80	0.7031
