time	HeartRate	RR
0	126	0.4814
2.4583	125	0.4824
3.4601	125	0.4814
4.4611	125	0.4824
5.4632	125	0.4824
6.4807	125	0.4716
7.4857	126	0.4609
8.4898	129	0.4560
9.4943	130	0.4492
10.497	132	0.4462
11.499	133	0.4482
12.500	133	0.4541
13.502	132	0.4501
14.504	133	0.4433
15.506	134	0.4375
16.508	135	0.4404
17.511	136	0.4345
19.452	137	0.4335
20.455	138	0.4345
21.458	138	0.4287
22.460	139	0.4267
23.462	141	0.4208
24.463	142	0.4130
25.465	144	0.4101
26.466	145	0.4121
27.469	145	0.4130
28.470	144	0.4228
29.473	143	0.4218
30.474	143	0.4179
31.475	143	0.4208
32.477	143	0.4238
33.479	143	0.4179
34.481	143	0.4150
35.482	144	0.4169
36.486	143	0.4218
37.488	143	0.4238
38.489	142	0.4257
39.491	142	0.4179
40.492	143	0.4140
41.493	145	0.4072
42.495	146	0.4042
43.496	147	0.4052
44.498	147	0.4101
45.499	145	0.4218
46.501	143	0.4335
47.503	141	0.4404
48.505	139	0.4472
49.506	136	0.4687
50.507	132	0.4794
51.508	130	0.4785
52.510	128	0.4951
53.512	125	0.4902
54.513	125	0.4804
55.513	126	0.4677
56.515	126	0.4921
57.517	125	0.5097
58.519	121	0.5263
59.521	118	0.5292
60.522	117	0.5097
61.524	119	0.4853
62.525	120	0.4980
63.528	119	0.5156
64.529	119	0.5117
65.531	119	0.4960
66.532	120	0.4804
67.534	122	0.4843
68.536	122	0.4873
69.540	121	0.5166
70.541	118	0.5537
71.543	116	0.5751
72.545	112	0.5957
73.548	107	0.6005
74.550	106	0.5488
75.554	108	0.5341
76.556	109	0.5537
77.558	109	0.5371
78.559	110	0.5400
79.562	111	0.5185
80.564	113	0.5048
81.568	115	0.5068
82.570	116	0.5224
83.573	115	0.5205
84.576	115	0.5244
85.579	115	0.5273
86.580	114	0.5322
87.582	114	0.5341
88.586	113	0.5361
89.589	113	0.5341
90.590	113	0.5244
91.592	114	0.5214
92.595	113	0.5517
93.597	112	0.5712
94.598	109	0.5830
95.599	106	0.6005
96.600	105	0.6240
97.602	102	0.6201
98.603	101	0.5996
99.606	101	0.5751
100.60	102	0.5488
101.61	105	0.5371
102.61	108	0.5351
103.61	108	0.5800
104.61	107	0.5957
105.62	105	0.6064
106.62	103	0.5917
107.62	103	0.6132
108.62	101	0.6240
109.62	101	0.5869
110.63	101	0.5664
111.63	103	0.5791
112.63	103	0.5830
113.63	103	0.5966
114.63	102	0.5927
115.63	102	0.5917
116.63	101	0.5996
117.64	101	0.5810
118.64	102	0.5673
119.64	104	0.5527
120.64	105	0.5595
121.64	106	0.5488
122.64	107	0.5605
123.65	107	0.5517
124.65	108	0.5478
125.65	109	0.5312
126.65	110	0.5283
127.65	111	0.5566
128.66	109	0.5693
129.66	107	0.6083
130.66	105	0.6132
131.66	103	0.5937
132.66	103	0.5683
133.67	105	0.5546
134.67	106	0.5419
135.67	108	0.5312
136.67	110	0.5273
137.67	113	0.5009
138.68	116	0.4853
139.68	119	0.4970
140.68	118	0.5283
141.68	116	0.5263
142.68	116	0.5332
143.68	115	0.5244
144.69	115	0.5283
145.69	115	0.5136
146.69	116	0.5058
147.69	117	0.5
148.69	118	0.5029
149.70	118	0.5068
150.70	118	0.5009
151.70	119	0.4960
