time	HeartRate	RR
0	107	0.5371
2.0252	108	0.5458
3.0267	109	0.5478
4.0294	110	0.5283
5.0318	112	0.5087
6.0341	113	0.5283
7.0361	113	0.5537
8.0373	112	0.5556
9.0401	110	0.5605
10.042	108	0.5937
11.043	105	0.6035
12.046	106	0.5292
13.048	110	0.5058
14.051	111	0.5283
15.054	112	0.5488
16.055	110	0.5830
17.058	107	0.5771
18.061	107	0.5673
19.063	106	0.5673
20.067	106	0.5546
21.069	107	0.5341
22.071	109	0.5302
23.073	111	0.5175
24.075	115	0.4814
25.077	119	0.4804
26.080	121	0.4746
27.082	123	0.4667
28.085	126	0.4667
29.087	126	0.4882
30.088	125	0.4980
31.091	122	0.5019
32.093	122	0.4990
33.095	121	0.4960
34.098	122	0.4873
35.100	123	0.4687
36.103	125	0.4619
37.105	127	0.4658
38.107	126	0.4892
39.110	124	0.5087
40.113	121	0.5136
41.115	119	0.5205
42.117	118	0.5136
43.119	118	0.5058
44.120	120	0.4765
45.123	123	0.4687
46.125	124	0.4775
48.035	124	0.4853
49.045	124	0.4804
50.046	124	0.4804
51.059	125	0.4785
52.060	125	0.4785
53.071	125	0.4755
54.073	125	0.4882
55.084	125	0.4843
56.086	125	0.4736
57.102	126	0.4775
58.104	125	0.5009
59.116	123	0.5107
60.118	121	0.5087
61.120	121	0.4853
62.122	122	0.4863
63.131	123	0.4785
64.132	125	0.4638
65.135	126	0.4697
66.137	126	0.4873
67.158	124	0.4960
68.163	123	0.4960
69.182	122	0.4980
70.190	122	0.4902
71.192	124	0.4658
72.196	125	0.4707
73.222	125	0.4941
74.226	123	0.5068
75.256	123	0.4814
76.260	124	0.4785
77.283	124	0.4873
78.288	124	0.4804
79.293	124	0.4892
80.297	123	0.4853
81.298	124	0.4765
82.303	124	0.4902
83.304	124	0.4804
84.315	126	0.4628
85.317	127	0.4804
86.323	125	0.5
87.326	124	0.4843
88.344	124	0.4843
89.347	124	0.4951
90.359	122	0.4951
91.361	122	0.5048
92.377	121	0.4990
93.384	121	0.4892
94.390	122	0.4667
95.391	125	0.4560
96.401	128	0.4599
97.402	128	0.4707
98.414	128	0.4804
99.417	127	0.4902
100.42	123	0.5351
101.45	118	0.5615
102.45	116	0.5136
103.46	119	0.4707
104.46	121	0.4794
105.47	122	0.4912
106.47	122	0.4951
107.48	121	0.5185
108.49	117	0.5693
109.51	112	0.5878
110.52	110	0.5468
111.53	110	0.5371
112.53	111	0.5371
113.53	110	0.5566
114.54	111	0.5185
115.55	112	0.5312
116.55	112	0.5673
117.55	110	0.5771
118.55	110	0.5371
119.56	111	0.5390
120.56	111	0.5244
121.57	114	0.4980
122.57	116	0.5068
123.57	116	0.5244
124.57	116	0.5195
125.58	116	0.5273
126.58	114	0.5390
127.58	114	0.5224
128.58	115	0.5087
129.59	117	0.4873
130.59	120	0.4746
131.59	122	0.4853
132.60	121	0.5058
133.60	120	0.5166
134.60	119	0.5019
135.60	119	0.5156
136.60	116	0.5644
137.61	115	0.5097
138.61	117	0.4902
139.62	119	0.4960
140.62	119	0.5205
141.63	117	0.5195
142.63	116	0.5292
143.63	114	0.5507
144.63	114	0.5126
145.64	114	0.5234
146.64	114	0.5351
147.65	114	0.5292
148.65	114	0.5244
149.65	114	0.5136
150.66	117	0.4882
151.66	118	0.5117
152.66	117	0.5312
153.66	116	0.5195
154.67	116	0.5273
155.67	113	0.5595
156.67	114	0.4990
157.67	118	0.4716
158.68	121	0.4707
159.68	122	0.5029
160.69	121	0.5595
161.69	116	0.5761
162.70	112	0.5810
163.71	108	0.5908
164.72	107	0.5869
165.76	106	0.5732
166.81	107	0.5488
167.81	107	0.5410
168.82	110	0.5175
169.82	114	0.4785
170.82	120	0.4687
171.82	123	0.4716
172.82	125	0.4775
173.83	125	0.4804
174.83	124	0.4921
175.83	123	0.4941
176.84	123	0.4951
177.84	122	0.5224
178.86	119	0.5605
179.86	115	0.5537
180.87	112	0.5605
181.87	111	0.5488
