time	HeartRate	RR
0	77	0.7812
2.6054	78	0.7753
3.6074	78	0.7460
4.6094	78	0.7861
5.6114	78	0.8056
6.6137	78	0.7792
7.6171	77	0.8154
8.6193	77	0.8154
9.6222	76	0.7861
10.623	76	0.7832
12.601	76	0.7744
13.604	77	0.7675
14.608	77	0.7470
15.611	78	0.6923
16.612	79	0.7148
17.615	79	0.7578
18.616	79	0.8222
19.619	79	0.8037
20.620	78	0.7988
21.622	78	0.7177
22.626	79	0.7265
23.628	79	0.7705
24.629	79	0.8007
25.631	79	0.7363
26.633	79	0.7324
27.636	80	0.7236
28.639	80	0.7363
29.646	80	0.7705
30.647	80	0.7333
31.648	80	0.6845
32.650	81	0.6992
33.652	82	0.7285
34.653	82	0.7060
35.655	82	0.6875
36.656	83	0.7109
37.657	83	0.6796
38.660	84	0.6601
39.662	85	0.6484
40.663	86	0.7011
41.666	86	0.8349
42.668	85	0.8623
43.670	82	0.8759
44.671	80	0.8105
45.674	80	0.7539
46.676	80	0.6923
47.677	80	0.75
48.679	81	0.8505
49.681	80	0.8066
50.683	79	0.8261
51.685	78	0.8710
52.687	77	0.7851
53.690	76	0.7734
54.691	77	0.7656
55.693	77	0.7626
56.695	77	0.8085
57.697	77	0.6992
58.698	78	0.6806
59.701	79	0.7255
60.702	80	0.7333
61.705	80	0.7460
62.707	79	0.7695
63.708	79	0.7099
64.709	80	0.7128
65.711	81	0.8261
66.713	80	0.7343
67.715	80	0.8017
68.716	79	0.8652
69.719	79	0.8925
70.726	77	0.8291
71.728	77	0.7460
72.728	78	0.6767
73.731	79	0.6621
74.738	81	0.6416
75.739	82	0.6318
76.740	84	0.6679
77.742	85	0.7666
78.743	84	0.8417
79.746	82	0.8007
80.747	81	0.7832
81.749	81	0.6679
82.751	82	0.6650
83.753	83	0.6845
84.755	84	0.6748
85.757	84	0.7324
86.758	84	0.7607
87.760	83	0.8105
88.788	82	0.8222
89.789	81	0.7968
90.795	80	0.7666
91.796	80	0.7695
92.797	80	0.7802
93.799	79	0.7373
94.802	79	0.8076
95.804	79	0.7900
96.806	78	0.8076
97.807	78	0.7695
98.809	78	0.7460
99.810	79	0.6894
100.81	79	0.7509
101.81	79	0.7724
102.81	79	0.7187
103.81	80	0.7695
104.81	79	0.7949
105.82	79	0.7490
106.82	79	0.7675
107.82	79	0.7431
