time	HeartRate	RR
0	74	0.8085
2.8403	74	0.8242
3.8425	74	0.7929
5.8552	74	0.7568
6.8599	75	0.7822
7.8630	75	0.7421
8.8734	75	0.7792
9.8753	76	0.7851
10.880	76	0.8046
11.882	76	0.7851
12.886	76	0.7753
13.886	76	0.7089
14.889	78	0.6767
15.890	79	0.7099
16.908	81	0.6689
17.909	82	0.6611
18.921	83	0.6474
19.928	85	0.6533
20.949	86	0.6738
21.954	87	0.6455
22.999	88	0.6542
24.000	88	0.6904
25.024	88	0.6748
26.025	90	0.6318
27.036	91	0.5996
28.044	93	0.5820
29.080	96	0.5966
30.084	97	0.5859
31.089	98	0.5908
32.092	99	0.6083
33.101	99	0.5830
34.101	100	0.5849
35.126	100	0.6269
36.129	99	0.6074
37.136	98	0.6318
38.137	97	0.6025
39.165	98	0.5996
40.169	97	0.6367
41.175	97	0.6025
42.176	98	0.6044
43.178	98	0.6181
44.188	98	0.5996
45.203	97	0.6455
46.204	96	0.6074
47.259	97	0.6142
48.262	98	0.5761
49.264	100	0.5761
50.269	101	0.5771
51.270	102	0.5810
52.285	103	0.5664
53.286	103	0.6191
54.289	101	0.6621
55.294	99	0.6259
56.299	98	0.6503
57.302	96	0.6796
58.306	95	0.6464
59.308	93	0.6943
60.312	92	0.7001
61.314	90	0.6357
62.317	91	0.6718
63.319	91	0.6328
64.324	91	0.6689
65.327	91	0.7109
66.341	90	0.7236
67.343	89	0.8085
68.362	87	0.8408
69.372	84	0.8115
70.383	83	0.7666
71.384	82	0.6904
72.407	83	0.6708
73.409	84	0.7089
74.413	84	0.7568
75.415	84	0.7099
76.422	83	0.8417
77.423	81	0.7695
78.429	81	0.8173
79.430	79	0.8437
80.433	79	0.8369
81.441	78	0.8701
82.462	77	0.7929
83.472	77	0.8505
84.475	76	0.8701
85.478	76	0.8115
86.479	76	0.8027
87.481	75	0.8251
88.485	75	0.8535
89.487	75	0.8271
90.495	74	0.8818
91.497	74	0.8457
92.509	73	0.8593
93.511	73	0.8525
94.515	73	0.8085
95.517	73	0.8339
96.519	73	0.8652
97.521	73	0.8369
98.526	72	0.9023
99.528	72	0.8925
100.53	72	0.8457
101.53	71	0.8789
102.53	71	0.8759
103.53	70	0.8789
104.53	70	0.8984
105.54	70	0.8417
106.54	70	0.8720
107.54	70	0.8876
108.54	70	0.8349
109.54	70	0.8007
110.54	70	0.7578
111.54	71	0.7968
112.55	72	0.7890
113.55	72	0.8613
114.55	72	0.8378
115.55	72	0.8701
116.56	72	0.9023
117.56	71	0.8876
118.56	71	0.8349
119.56	71	0.8701
120.57	70	0.8466
121.57	70	0.8847
122.57	70	0.8925
123.57	70	0.8857
124.57	70	0.8623
125.57	70	0.9042
126.57	69	0.8398
127.58	69	0.8427
128.58	69	0.8730
129.58	69	0.875
130.58	69	0.8681
131.58	69	0.9199
132.58	69	0.9414
133.58	69	0.9042
134.59	68	0.8876
135.59	68	0.8945
136.59	68	0.8300
137.59	68	0.8837
138.59	68	0.8984
139.59	68	0.8134
140.60	69	0.8574
141.60	70	0.8994
142.60	70	0.9335
143.60	69	0.8710
144.60	69	0.9199
145.61	69	0.8642
146.61	69	0.7695
147.61	70	0.7285
148.61	71	0.7724
149.61	72	0.8105
150.61	72	0.8896
151.62	72	0.8544
152.62	71	0.8740
153.62	71	0.8544
154.62	71	0.8125
155.62	71	0.7890
156.62	72	0.8242
157.63	72	0.8144
158.63	72	0.8154
159.63	72	0.8125
160.63	73	0.7851
161.63	73	0.7900
162.64	73	0.7988
163.64	73	0.8310
164.64	73	0.8232
165.64	73	0.8623
166.64	73	0.8017
167.64	73	0.8330
168.65	73	0.8369
169.65	73	0.7998
170.65	73	0.7822
171.65	73	0.8017
172.65	74	0.6445
173.65	75	0.6982
174.66	77	0.6835
175.66	78	0.8164
176.66	78	0.8349
177.66	77	0.8037
178.66	77	0.75
179.66	77	0.7792
180.67	78	0.7080
181.67	79	0.6826
182.67	80	0.7001
183.67	81	0.6875
184.67	82	0.7480
185.67	82	0.7851
186.67	81	0.6894
187.68	82	0.6259
188.68	83	0.7089
189.68	84	0.7460
190.68	83	0.7626
191.68	83	0.6904
192.68	84	0.7001
193.69	84	0.6748
194.69	85	0.6845
195.69	85	0.7548
196.69	84	0.8369
197.69	82	0.7900
198.70	81	0.8085
199.70	80	0.7138
200.70	81	0.6386
201.70	83	0.6318
202.70	85	0.6464
203.70	86	0.6162
204.71	89	0.6435
205.71	89	0.6748
206.71	89	0.6474
207.71	90	0.6640
208.71	90	0.6601
209.72	90	0.6289
210.72	91	0.6699
211.72	91	0.6396
212.72	91	0.6513
213.72	92	0.6259
214.73	92	0.6630
215.73	92	0.7001
216.74	91	0.6621
217.74	90	0.7050
218.74	89	0.6347
219.74	91	0.5957
220.74	92	0.6269
221.74	94	0.6835
222.75	92	0.7314
223.75	89	0.7216
224.75	89	0.6357
225.75	90	0.6503
226.75	91	0.6318
227.75	91	0.6650
228.76	91	0.6855
229.76	90	0.7236
230.76	88	0.7285
231.76	87	0.6503
232.76	88	0.5927
233.76	89	0.6201
234.77	91	0.6894
235.77	91	0.7558
236.77	90	0.7675
237.78	87	0.7587
238.78	86	0.75
239.78	85	0.7480
240.79	85	0.6748
241.79	85	0.7275
242.79	85	0.8037
243.79	84	0.8261
244.80	82	0.8378
245.80	80	0.8447
246.80	79	0.8564
247.80	78	0.8779
248.80	78	0.8681
249.80	77	0.8603
250.80	75	0.8652
251.81	75	0.8476
252.81	74	0.8164
253.81	74	0.8222
254.81	74	0.8515
255.83	74	0.8925
256.84	73	0.8837
257.84	72	0.8935
258.84	72	0.8935
259.85	71	0.9150
260.86	71	0.8935
261.86	70	0.8251
262.86	70	0.8730
263.86	70	0.8740
264.87	70	0.7792
265.87	71	0.7978
266.87	71	0.8076
267.87	72	0.7480
268.90	73	0.8359
269.90	73	0.8183
270.90	73	0.8027
271.91	73	0.8437
272.92	73	0.8408
273.92	73	0.8710
274.92	72	0.9042
275.92	72	0.8720
276.92	71	0.8798
277.93	71	0.8974
278.93	71	0.8339
279.94	71	0.8222
280.94	71	0.7939
282.25	71	0.8437
283.34	72	0.8779
284.35	71	0.8857
285.36	71	0.8906
286.36	70	0.8925
287.37	70	0.8408
288.38	70	0.8535
289.38	70	0.8535
290.40	70	0.8525
291.41	70	0.8613
292.41	70	0.8808
293.42	70	0.8720
294.42	70	0.8945
295.42	70	0.8779
296.43	69	0.8593
297.43	69	0.9052
298.43	69	0.8916
299.44	69	0.8535
300.44	69	0.8710
301.44	69	0.8476
302.44	69	0.8447
303.44	69	0.8701
304.45	69	0.8769
305.48	69	0.8339
306.48	70	0.8681
307.49	70	0.8847
