CSV,HP,LP,ORDER,Decision Tree,Logistic Regression,KNN,SVC,Naive Bayes
5_15_7,5,15,7,0.6,0.46923076923076923,0.6230769230769231,0.5076923076923077,0.6230769230769231
5_20_7,5,20,7,0.6538461538461539,0.46923076923076923,0.6230769230769231,0.5076923076923077,0.6230769230769231
9_40_7,9,40,7,0.6384615384615384,0.5692307692307692,0.6230769230769231,0.5307692307692308,0.5846153846153846
5_20_9,5,20,9,0.6076923076923078,0.4846153846153846,0.6,0.4846153846153846,0.6153846153846154
9_40_9,9,40,9,0.5923076923076923,0.576923076923077,0.5769230769230769,0.5307692307692308,0.6307692307692307
5_15_9,5,15,9,0.5692307692307692,0.4846153846153846,0.6,0.4846153846153846,0.6153846153846154
5_15_8,5,15,8,0.5923076923076923,0.47692307692307695,0.6153846153846154,0.4846153846153846,0.6230769230769231
9_40_8,9,40,8,0.6,0.5846153846153846,0.6153846153846154,0.5230769230769231,0.6076923076923078
5_20_8,5,20,8,0.5615384615384615,0.47692307692307695,0.6153846153846154,0.4846153846153846,0.6230769230769231
