CSV,HP,LP,ORDER,Decision Tree,Logistic Regression,KNN,SVC,Naive Bayes
5_15_7,5,15,7,0.7076923076923077,0.5615384615384615,0.7076923076923077,0.5846153846153846,0.6538461538461539
5_20_7,5,20,7,0.7076923076923077,0.5615384615384615,0.7076923076923077,0.5846153846153846,0.6538461538461539
9_40_7,9,40,7,0.7307692307692308,0.576923076923077,0.6692307692307693,0.5923076923076923,0.6538461538461539
5_20_9,5,20,9,0.7153846153846154,0.5615384615384615,0.7076923076923077,0.5692307692307692,0.6538461538461539
9_40_9,9,40,9,0.7230769230769231,0.5923076923076923,0.6846153846153846,0.5923076923076923,0.6615384615384615
5_15_9,5,15,9,0.7153846153846154,0.5615384615384615,0.7076923076923077,0.5692307692307692,0.6538461538461539
5_15_8,5,15,8,0.7153846153846154,0.5538461538461539,0.6923076923076923,0.5692307692307692,0.6538461538461539
9_40_8,9,40,8,0.7307692307692308,0.5846153846153846,0.676923076923077,0.6,0.6615384615384615
5_20_8,5,20,8,0.7153846153846154,0.5538461538461539,0.6923076923076923,0.5692307692307692,0.6538461538461539
