CSV,HP,LP,ORDER,Decision Tree,Logistic Regression,KNN,SVC,Naive Bayes
5_15_7,5,15,7,0.6615384615384615,0.47692307692307695,0.6038461538461538,0.5,0.6
5_20_7,5,20,7,0.6,0.47692307692307695,0.6038461538461538,0.5,0.6
9_40_7,9,40,7,0.6,0.5346153846153846,0.6192307692307693,0.5076923076923077,0.6115384615384616
5_20_9,5,20,9,0.6576923076923077,0.4807692307692308,0.6115384615384616,0.5115384615384615,0.5961538461538461
9_40_9,9,40,9,0.6076923076923076,0.5230769230769231,0.6461538461538462,0.5038461538461538,0.6038461538461538
5_15_9,5,15,9,0.6269230769230769,0.4807692307692308,0.6115384615384616,0.5115384615384615,0.5961538461538461
5_15_8,5,15,8,0.65,0.47307692307692306,0.5884615384615385,0.5076923076923077,0.5961538461538461
9_40_8,9,40,8,0.6076923076923076,0.5423076923076923,0.6230769230769231,0.5076923076923077,0.6038461538461538
5_20_8,5,20,8,0.6153846153846154,0.47307692307692306,0.5884615384615385,0.5076923076923077,0.5961538461538461
