time	HeartRate	RR
0	50	1.1181
3.0433	50	1.2177
4.0475	50	1.2001
5.0578	50	1.1523
6.0609	50	1.1923
7.0629	50	1.0429
8.0646	51	1.0517
9.0656	51	1.1201
10.067	52	0.9863
11.069	52	0.8681
12.071	54	1.1455
13.539	54	1.1044
14.541	54	1.1220
15.543	54	1.0800
16.546	54	0.9423
17.547	55	1.0019
18.549	55	1.0781
19.557	56	0.9277
21.039	56	1.0566
22.044	57	1.0195
23.047	57	1.0751
24.049	57	1.1201
25.053	57	1.0380
26.055	56	1.1533
27.058	56	1.0849
28.060	56	1.1103
29.063	56	1.1025
30.069	56	0.9951
31.071	56	0.8779
32.075	57	0.9228
33.077	58	1.0136
34.079	58	0.8906
35.082	59	0.9013
36.088	60	1.0136
37.090	60	1.0527
38.093	60	0.9951
39.095	60	1.0546
40.097	59	1.0029
41.099	59	1.0039
42.100	59	1.0556
43.103	59	0.9658
44.538	59	0.9628
45.540	60	1.0625
46.546	60	1.0136
47.549	59	1.1767
48.551	59	1.1230
49.553	58	0.9111
50.554	58	0.9433
51.555	59	1.0019
52.561	59	1.0693
53.568	59	0.9267
54.570	59	1.0058
55.571	60	1.0419
56.573	60	0.9062
57.578	60	0.9716
58.598	60	1.0380
59.600	60	0.9531
60.610	60	0.9892
61.612	60	1.1367
62.613	60	1.0205
63.617	60	0.9736
64.623	60	0.9462
65.626	60	0.8125
66.628	62	0.8691
67.630	62	0.9277
68.632	62	0.7832
69.633	63	0.8144
70.635	65	0.8027
71.635	66	0.8076
73.031	67	0.8076
74.033	68	0.8183
75.037	69	0.8320
76.039	69	0.7968
77.040	70	0.8027
78.043	71	0.8046
79.045	71	0.7919
80.048	71	0.8701
81.049	72	1.0234
82.051	71	1.0009
83.053	69	0.9560
84.055	69	0.8134
85.056	69	0.8544
86.058	70	0.9160
87.059	69	0.8203
88.061	70	0.7509
89.062	71	0.7607
90.064	72	0.8535
91.066	72	0.8759
92.068	72	0.7939
93.070	73	0.7753
94.072	73	0.8027
95.078	73	1.0205
96.082	73	0.9111
97.084	72	0.9814
98.086	71	1.0078
99.087	70	0.8662
100.10	69	0.9013
101.13	69	1.1171
102.13	68	0.9765
103.13	67	1.1093
104.13	66	1.1357
105.14	65	1.0156
106.14	64	1.1435
107.15	63	0.9912
108.15	63	1.0205
109.15	62	1.1757
110.15	61	1.0498
111.16	61	1.0976
112.17	60	1.1611
113.18	60	0.9609
114.18	59	1.0341
115.18	59	1.1962
116.18	59	1.0595
117.19	58	1.0957
118.21	58	1.1484
120.04	58	0.9531
121.05	58	1.0576
122.05	58	1.1582
123.08	57	1.1083
124.09	57	1.2617
125.10	56	1.0
126.11	56	1.0400
128.04	56	1.2275
129.05	56	1.1298
130.12	56	1.2929
132.03	55	1.1757
133.03	54	1.2900
134.03	54	1.1435
135.04	53	1.1435
136.05	53	1.1728
137.05	53	1.0478
138.06	53	1.2509
139.30	53	1.1240
141.03	53	1.1923
142.05	53	1.2314
143.09	52	1.1279
144.10	52	1.1796
145.11	52	1.1259
146.16	52	1.0859
147.17	52	1.2304
149.04	52	1.0976
150.05	52	1.1523
151.06	52	1.1933
152.07	52	1.0771
153.07	52	1.0859
154.09	53	1.0449
155.56	53	0.8789
156.56	54	0.8417
157.57	56	1.0576
159.05	57	0.9570
160.06	57	0.9326
161.06	58	1.0625
162.06	58	0.9775
163.06	58	1.0380
164.06	58	1.0498
165.07	58	0.9882
166.07	58	1.0195
168.03	58	0.8984
169.03	60	0.9033
170.04	60	1.0585
171.04	59	0.8154
172.04	60	0.7832
173.04	61	0.8242
174.04	64	0.7802
175.53	65	0.9345
176.53	65	0.8808
177.53	65	0.8769
178.53	66	0.9316
179.53	66	0.8994
180.54	66	0.7802
181.54	67	0.7832
182.54	68	0.8447
183.54	70	0.7490
184.55	71	0.7431
185.55	72	0.8437
186.55	72	0.9482
187.55	72	0.9404
188.56	71	0.8505
189.56	70	0.8408
190.56	71	0.875
191.56	70	0.9951
192.57	70	0.9726
193.57	69	0.9091
194.57	68	0.9794
195.57	68	1.0302
196.58	67	0.9970
197.58	66	1.1767
198.58	65	1.1044
199.58	64	1.0087
200.59	63	1.0351
201.59	63	1.0146
202.59	62	0.9511
203.59	62	1.0283
205.05	62	1.2900
206.05	61	1.0224
207.06	60	1.1132
208.06	60	1.1816
209.06	59	0.9677
210.06	59	0.9199
211.07	59	1.125
212.07	59	0.9941
213.07	59	1.0888
214.07	59	1.1582
215.07	58	1.0263
216.08	58	1.1259
218.03	58	1.1757
219.03	57	1.0830
220.04	57	1.1845
221.04	56	1.1308
222.04	56	1.1787
223.04	56	1.2470
224.05	55	0.9746
225.05	55	0.9902
226.05	56	1.2695
227.05	55	1.0751
229.03	55	0.9648
230.03	56	1.0634
231.04	56	0.9179
232.04	56	0.8759
233.04	57	1.0097
234.04	58	0.9921
235.05	58	0.9199
236.05	59	0.9765
237.05	59	1.0537
238.05	59	1.0253
239.05	59	0.8496
240.06	60	0.8710
241.06	61	0.8789
242.06	61	0.8251
243.06	62	1.1181
244.06	62	1.0263
245.06	62	1.1835
246.07	61	1.2568
249.02	60	1.0302
250.03	59	1.0634
251.03	59	1.2539
252.03	58	1.1132
253.03	58	1.1328
254.03	57	1.2197
255.04	57	1.1142
256.04	56	1.1455
257.04	56	1.0166
258.04	56	0.8457
