time	HeartRate	RR
0	75	0.6816
3.3543	77	0.6894
4.8778	78	0.7363
7.3542	80	1.7519
8.3562	82	0.8984
9.3771	82	0.9189
10.849	81	0.7978
11.854	79	0.7558
12.857	79	0.7832
13.887	79	0.7968
14.893	78	0.7607
15.901	78	0.7832
16.902	78	0.8291
17.906	77	0.8935
18.908	76	0.8515
19.910	75	0.8398
20.911	75	0.8613
21.913	74	0.8662
22.914	74	0.8310
23.916	73	0.8242
24.918	73	0.8593
25.920	73	0.9091
26.921	72	0.9179
27.923	72	0.9287
28.924	71	0.8828
29.926	71	0.8945
30.928	70	0.8886
31.930	70	0.9042
32.932	69	0.8476
33.933	69	0.8359
34.937	69	0.8486
35.938	70	0.8251
36.939	70	0.8066
37.940	71	0.8037
38.942	71	0.8544
39.944	71	0.9023
40.947	71	0.9345
41.947	70	0.8916
42.950	70	0.8808
43.954	70	0.8564
44.959	70	0.7939
45.961	70	0.7783
47.367	73	0.6904
48.374	75	2.3154
51.376	78	0.8691
52.377	81	0.8037
54.371	82	0.8017
55.378	83	0.8164
56.381	84	1.6826
57.384	85	0.7929
59.401	84	0.8632
61.374	79	0.8193
62.382	77	1.6259
63.385	76	0.7841
65.383	74	0.7900
66.385	74	0.8134
67.387	74	2.4179
68.391	75	0.7988
69.392	75	0.7861
70.396	75	0.7587
71.399	75	1.5761
72.400	76	0.8066
73.401	75	0.82420	71	0.7412
3.2421	73	0.7119
4.2538	74	0.7324
5.2636	75	0.7919
7.7359	75	0.8232
8.7410	75	0.8183
9.7431	75	2.5439
10.748	74	0.8271
11.754	74	0.8232
12.759	74	1.7695
13.763	74	0.8691
15.246	73	0.8818
16.250	73	0.9023
17.253	72	0.9140
18.261	71	0.8486
19.267	70	0.8310
20.269	70	1.7832
21.742	70	0.9316
22.745	70	0.8886
23.748	70	1.8466
24.751	70	0.9375
25.753	71	0.8662
26.754	70	0.8300
27.756	70	0.8662
28.758	71	1.7832
29.760	71	0.8994
30.761	71	0.9501
31.767	69	0.9423
32.768	69	0.7607
33.770	69	0.7236
34.773	71	0.7246
35.775	72	0.7285
36.777	73	0.7773
37.780	75	1.7050
38.782	78	0.7587
39.785	79	0.6826
40.787	82	0.6865
41.790	83	0.7324
42.793	83	0.7431
43.795	83	0.7060
44.798	83	0.7119
45.801	83	1.5244
47.756	83	0.7529
48.770	82	1.6279
49.772	81	0.7978
50.773	81	0.7998
51.775	80	0.8339
52.777	77	0.8583
53.780	76	0.8486
54.782	75	0.7539
55.783	75	0.7236
56.786	76	0.7333
57.788	77	0.7822
58.790	77	0.8867
59.792	77	0.9501
60.793	75	0.9521
61.796	74	0.9062
62.798	73	0.8935
63.800	72	0.8193
64.802	72	0.8017
65.805	72	0.8095
66.807	73	0.7792
67.808	73	0.8398
68.810	73	0.8593
69.812	73	0.8085
70.818	73	0.8437
71.820	73	0.8574
72.824	73	0.8535
