time	HeartRate	RR
277.93	90	0.6826
278.95	90	0.6826
279.96	90	0.6933
280.96	89	0.7089
281.96	88	0.7060
283.00	88	0.6943
284.01	88	0.6982
285.01	87	0.6972
286.02	87	0.7177
287.04	87	0.6806
288.04	87	0.6992
289.05	87	0.6904
290.06	87	0.6523
291.06	87	0.6777
292.06	88	0.6884
293.07	88	0.6816
294.07	88	0.7089
295.08	88	0.7050
296.09	87	0.7236
297.09	86	0.7148
298.10	86	0.7148
299.10	86	0.6640
300.11	86	0.6865
301.11	87	0.6748
302.12	87	0.6894
303.12	87	0.6904
304.12	87	0.6679
305.13	87	0.6660
306.14	88	0.6689
307.14	88	0.6777
308.17	88	0.6699
309.17	88	0.6728
310.19	88	0.6865
311.19	88	0.6914
312.20	88	0.6650
313.20	88	0.6875
314.21	89	0.6328
315.21	90	0.6064
316.22	92	0.6123
317.22	93	0.6132
318.22	95	0.6191
319.22	95	0.625
320.23	95	0.6503
321.23	94	0.6708
322.25	93	0.6708
323.25	92	0.6455
324.26	93	0.6357
325.26	93	0.6289
326.27	94	0.6494
327.27	94	0.7011
328.28	91	0.7529
329.28	89	0.7705
330.29	87	0.7324
331.29	86	0.6972
332.31	86	0.7099
333.32	86	0.7001
334.34	86	0.6835
335.35	86	0.6943
336.36	86	0.6826
337.38	86	0.6787
338.38	87	0.6611
339.38	88	0.6689
340.41	88	0.6757
341.41	88	0.6904
342.41	88	0.7070
343.42	87	0.7246
344.42	86	0.7226
345.42	86	0.6845
346.42	86	0.7031
347.43	86	0.6738
348.44	87	0.6865
349.44	87	0.6894
350.44	87	0.7119
351.44	86	0.7304
352.44	85	0.7558
353.45	85	0.7460
354.45	84	0.7246
355.45	84	0.7343
356.45	83	0.7314
357.46	83	0.7207
358.46	83	0.7167
359.46	84	0.7060
360.47	84	0.6884
361.47	85	0.6748
