time	HeartRate	RR
0	76	0.8408
2.6232	75	0.7968
3.6250	75	0.7763
4.6269	76	0.7519
5.6288	76	0.7089
7.1204	77	0.7519
8.1252	78	0.8291
9.1274	77	0.8369
10.129	77	0.8105
11.131	76	0.8085
12.134	76	0.8007
13.136	76	0.75
14.139	77	0.6875
15.141	79	0.6650
16.142	80	0.6943
17.143	81	0.7080
18.145	81	0.7187
19.146	81	0.8046
20.149	81	0.8144
21.152	79	0.7939
22.154	79	0.7558
23.175	79	0.6855
24.177	80	0.6816
25.179	82	0.6669
26.182	83	0.6757
27.183	84	0.7089
28.198	84	0.7470
29.205	83	0.7851
30.214	82	0.8037
31.226	82	0.7519
32.230	81	0.7304
33.232	81	0.7207
34.237	82	0.6933
35.241	82	0.6904
36.249	84	0.6738
37.250	84	0.7138
38.251	84	0.7421
39.252	84	0.7304
40.257	84	0.7060
41.261	84	0.7177
42.267	84	0.6699
43.277	85	0.6777
44.280	85	0.6630
45.284	86	0.6660
46.292	87	0.6318
47.296	89	0.6416
48.304	89	0.7031
49.321	88	0.7080
50.329	88	0.6298
51.331	90	0.6367
52.332	90	0.7109
53.333	89	0.7109
54.334	89	0.6591
55.340	89	0.6679
56.341	89	0.6601
57.345	89	0.6591
58.346	90	0.6582
59.348	90	0.6142
60.349	93	0.5742
61.614	94	0.6367
62.616	95	0.6533
63.622	95	0.6464
64.630	94	0.6650
65.656	93	0.6562
66.665	93	0.6328
67.670	93	0.6582
68.676	92	0.6445
69.689	92	0.6337
70.693	93	0.6523
71.783	92	0.7138
72.792	90	0.6562
73.799	91	0.6679
74.801	90	0.6435
75.814	91	0.6191
76.816	92	0.6240
77.822	93	0.6386
78.826	93	0.6757
79.832	92	0.6542
80.833	93	0.6035
81.835	96	0.5634
82.843	98	0.5458
83.850	100	0.5576
84.861	102	0.6093
85.889	100	0.7626
86.890	93	0.7587
87.933	89	0.7802
88.944	87	0.7666
89.958	85	0.7275
90.988	85	0.6962
91.992	85	0.6914
93.054	86	0.6308
94.055	88	0.5761
95.063	92	0.5634
96.064	96	0.5849
97.066	97	0.6279
98.071	97	0.6220
99.075	96	0.6386
100.07	96	0.6953
101.07	93	0.6943
102.07	92	0.6660
103.08	92	0.6630
104.08	91	0.6748
