time	HeartRate	RR
0	79	0.8056
2.4468	78	0.7900
3.4504	78	0.7949
4.4537	78	0.8007
5.4558	78	0.7861
6.4590	77	0.8154
7.4644	77	0.8359
8.4661	76	0.7568
9.4683	77	0.8144
10.471	76	0.7871
11.472	77	0.7177
12.473	78	0.7080
13.476	80	0.6298
14.479	82	0.6259
15.482	85	0.6298
16.484	86	0.6210
17.485	89	0.6152
18.488	91	0.6103
19.489	92	0.6132
20.492	94	0.6171
21.494	94	0.6318
22.496	94	0.6425
23.497	94	0.6650
24.498	94	0.6708
25.501	92	0.6367
26.505	92	0.8291
27.506	91	0.8339
28.509	91	0.8417
29.511	89	0.6914
30.513	88	0.6708
31.514	88	0.6562
32.517	89	0.6562
33.523	89	0.6777
34.524	89	0.6650
35.527	89	0.6640
36.528	90	0.7070
37.531	89	0.7363
38.535	87	0.8017
39.538	85	0.8535
40.540	83	0.8505
41.549	80	0.8535
42.553	80	0.6953
43.560	80	0.7021
44.562	81	0.7109
45.565	82	0.7695
46.567	81	0.7333
47.571	81	0.7402
48.944	82	0.7177
49.946	82	0.7158
50.961	82	0.7675
51.964	82	0.8564
52.967	80	0.8515
53.968	79	0.8466
54.969	78	0.8349
55.971	77	0.7109
56.972	78	0.7246
57.974	78	0.75
58.975	79	0.7783
59.977	78	0.7734
60.979	78	0.7382
61.981	79	0.7412
62.983	79	0.7314
63.984	79	0.7617
64.985	79	0.7919
65.987	79	0.7841
66.989	79	0.7724
67.990	79	0.7304
68.992	79	0.7519
69.993	79	0.7402
70.998	79	0.7285
71.999	80	0.7578
73.005	80	0.7812
74.013	79	0.7822
75.020	79	0.7519
76.022	79	0.7490
77.025	79	0.7431
78.025	80	0.6943
79.026	81	0.6894
80.028	81	0.6435
81.030	82	0.6718
82.032	84	0.7080
83.034	84	0.8085
84.035	83	0.7880
85.038	81	0.7861
86.040	81	0.7177
87.042	81	0.7138
88.043	81	0.7167
89.045	82	0.7871
90.049	82	0.8125
91.052	81	0.8476
92.053	80	0.8740
93.055	78	0.8603
94.057	77	0.7656
95.058	77	0.7558
96.061	78	0.7392
97.066	78	0.7714
98.067	78	0.8007
99.069	78	0.8076
100.07	77	0.8154
101.07	77	0.7656
102.07	77	0.7666
103.07	78	0.7236
104.07	78	0.7197
105.08	79	0.7275
106.08	79	0.7441
107.09	79	0.7246
108.09	79	0.8046
109.10	79	0.8017
110.10	79	0.7656
111.10	78	0.7685
112.11	79	0.7451
113.11	79	0.7207
114.12	79	0.7216
115.12	80	0.7646
116.12	79	0.8085
117.12	79	0.7822
118.12	79	0.7421
119.13	79	0.6953
120.13	80	0.6787
121.13	81	0.7070
122.13	82	0.7099
123.13	82	0.7001
124.13	83	0.7099
125.13	83	0.7158
126.14	83	0.6884
127.14	84	0.6787
128.14	85	0.6455
129.14	86	0.6171
130.15	89	0.6152
131.15	90	0.6289
132.15	92	0.6445
133.16	92	0.6699
134.16	91	0.6650
135.16	91	0.6484
136.16	92	0.6416
137.17	92	0.6259
138.17	93	0.6386
139.17	93	0.6718
140.17	92	0.7080
141.17	90	0.7548
142.18	89	0.7597
143.18	86	0.7568
144.18	85	0.7041
145.18	85	0.6787
146.19	86	0.6562
147.19	87	0.6542
148.19	88	0.6601
149.19	89	0.6582
150.20	89	0.6552
151.20	90	0.6337
152.20	90	0.6416
153.20	91	0.6718
154.20	91	0.6904
155.21	90	0.7636
156.21	87	0.7929
157.21	86	0.7910
158.21	84	0.7285
159.21	84	0.7031
160.22	84	0.6718
161.22	85	0.6552
162.22	87	0.6552
163.22	87	0.6503
164.22	89	0.6533
