time	HeartRate	RR
0	71	0.7441
2.1883	72	0.7753
3.1974	73	0.8242
4.2016	72	0.9228
5.2054	72	0.9414
6.2077	71	0.8857
7.2141	70	0.8886
8.2305	70	0.8398
9.2474	70	0.7490
10.253	71	0.7568
11.261	73	0.7294
12.265	74	0.75
13.275	75	0.8125
14.281	75	0.8730
15.283	74	0.8974
16.299	73	0.8125
17.306	73	0.8339
18.313	73	0.8320
19.317	73	0.8369
20.321	73	0.8232
21.325	73	0.8027
22.332	73	0.7822
23.338	74	0.7646
24.347	74	0.7539
25.354	75	0.7900
26.360	75	0.8818
27.372	74	0.9189
28.377	74	0.8740
29.383	73	0.8759
30.386	72	0.8642
31.396	72	0.8183
32.399	72	0.8027
33.402	72	0.8613
34.405	72	0.8662
35.427	72	0.8017
36.443	72	0.8134
37.445	72	0.7744
38.447	73	0.7548
39.450	74	0.7626
40.456	74	0.7929
41.467	75	0.7529
42.480	75	0.7822
43.486	75	0.7988
44.507	75	0.7910
45.510	75	0.7978
46.515	75	0.8281
47.520	75	0.8281
48.530	75	0.8398
49.539	74	0.8037
50.553	74	0.7832
51.556	75	0.6943
52.565	76	0.7060
53.569	77	0.7246
54.572	78	0.7724
55.576	78	0.8271
56.578	78	0.7714
57.581	77	0.8076
58.585	77	0.7626
59.589	77	0.8027
60.590	77	0.8222
61.601	76	0.7656
62.620	76	0.7812
63.624	77	0.7822
64.632	77	0.7714
65.636	77	0.7529
66.639	77	0.7480
67.683	78	0.7695
68.691	78	0.7470
69.697	78	0.7285
70.703	79	0.7265
71.717	79	0.7392
72.723	79	0.7333
73.732	80	0.7060
74.740	80	0.7021
75.743	81	0.6923
76.754	82	0.7216
77.755	82	0.6982
78.764	83	0.7187
79.767	83	0.7177
80.770	83	0.7626
81.772	82	0.8125
82.833	81	0.7568
83.837	81	0.7724
84.863	80	0.7285
85.916	81	0.7265
86.930	81	0.6923
87.933	82	0.7187
88.940	82	0.7255
89.941	82	0.7392
90.943	82	0.8330
91.946	81	0.8574
92.948	80	0.8505
93.951	79	0.8554
94.954	78	0.8681
95.956	76	0.8574
96.959	76	0.8310
97.964	75	0.8017
99.021	75	0.7734
100.03	76	0.7246
101.03	76	0.7255
102.04	77	0.7587
103.04	77	0.7851
104.04	77	0.8369
105.06	76	0.9130
106.06	76	0.8544
107.06	75	0.8496
108.07	74	0.8144
109.07	74	0.7802
110.07	74	0.7773
111.07	75	0.7431
112.07	76	0.7070
113.07	76	0.6933
114.08	78	0.7246
115.08	78	0.8027
116.08	78	0.7988
117.08	78	0.7851
118.08	78	0.7324
119.08	78	0.7246
120.08	79	0.7207
121.09	79	0.7119
122.09	80	0.7236
123.10	80	0.7714
124.10	80	0.7958
125.11	79	0.8632
126.11	78	0.8662
127.11	77	0.8378
128.11	76	0.8095
129.11	76	0.7470
130.12	76	0.7636
131.12	77	0.7343
