time	HeartRate	RR
0	86	0.6484
2.2941	88	0.6191
3.3082	89	0.6416
4.3564	90	0.5830
5.3613	91	0.8320
6.3675	91	0.7060
7.3803	88	0.7451
8.3974	88	0.6113
9.4034	96	0.5429
10.407	100	0.5361
11.775	105	0.5146
12.888	108	0.5205
13.905	110	0.5380
14.916	110	0.6386
15.937	104	0.6542
16.940	100	0.6357
17.962	100	0.5849
18.978	101	0.5644
19.991	103	0.5371
21.016	106	0.5351
22.026	107	0.5810
23.031	106	0.5615
24.034	104	0.6445
25.037	102	0.6191
26.039	100	0.5957
27.052	102	0.6044
28.055	104	0.5371
29.058	105	0.5351
30.062	107	0.5527
31.067	105	0.6103
32.073	104	0.5566
33.084	103	0.6494
34.086	101	0.5927
35.097	103	0.5292
36.105	104	0.5390
37.115	105	0.5351
38.127	108	0.5361
39.137	108	0.5898
40.139	103	0.6669
41.145	97	0.7265
42.156	95	0.7265
43.162	91	0.7343
44.172	89	0.7187
45.175	88	0.6796
46.181	89	0.6064
47.185	93	0.5585
48.195	98	0.5527
49.200	102	0.5429
50.202	104	0.5195
51.206	108	0.5009
52.209	110	0.5244
53.215	111	0.5380
54.224	111	0.5800
55.229	108	0.5878
56.235	105	0.6113
57.238	104	0.6787
58.247	102	0.6015
59.258	101	0.6025
60.261	101	0.6650
61.270	100	0.6201
62.280	100	0.5986
63.281	99	0.6484
64.288	99	0.5898
65.291	100	0.5908
66.298	100	0.6962
67.300	100	0.6152
68.304	99	0.5595
69.305	99	0.5996
70.313	102	0.5429
71.315	104	0.5878
72.324	104	0.5996
73.327	103	0.6259
74.329	101	0.8564
75.331	100	0.7910
76.340	99	0.6103
77.342	98	0.7724
78.354	97	0.6015
79.360	97	0.6474
80.362	96	0.5976
81.364	97	0.5507
82.368	98	0.6748
83.371	97	0.7753
84.374	96	0.7822
85.374	96	0.8339
86.381	95	0.7148
87.388	93	0.6416
88.408	92	0.6367
89.416	93	0.6503
90.427	94	0.5234
91.435	94	0.6572
92.442	93	0.6513
93.442	92	0.5136
94.445	93	0.5976
95.452	94	0.5957
96.489	97	0.5908
97.491	98	0.5654
98.493	100	0.5957
99.495	98	0.7236
100.49	93	0.7226
101.49	92	0.6523
102.50	91	0.7070
103.51	91	0.6279
104.52	94	0.5615
105.52	96	0.5468
106.52	100	0.5224
107.52	103	0.5517
108.55	104	0.6357
109.55	99	0.7167
110.58	94	0.7031
111.58	93	0.7158
112.59	90	0.6953
113.59	90	0.6337
114.59	91	0.5380
115.59	96	0.5976
116.60	103	0.5312
117.60	108	0.5087
118.61	112	0.4980
119.61	113	0.5429
120.62	114	0.8447
121.62	114	0.7597
122.63	113	0.7138
123.63	113	0.7822
124.64	105	0.7607
125.65	94	0.6669
126.65	94	0.6035
127.65	96	0.5722
128.65	100	0.5644
129.66	101	0.5781
130.66	102	0.5830
131.66	103	0.5634
132.67	104	0.5566
133.67	106	0.5361
134.67	109	0.5283
135.67	111	0.5009
136.69	112	0.5273
137.69	112	0.5429
138.69	109	0.5781
139.69	105	0.5849
140.69	105	0.5664
141.69	106	0.5175
142.69	107	0.5458
143.70	109	0.5302
144.70	110	0.5283
145.70	111	0.5859
146.70	110	0.6835
147.70	98	0.7050
148.71	94	0.6826
149.71	92	0.7021
150.71	91	0.6005
151.71	96	0.5576
152.72	101	0.5214
153.72	105	0.5400
154.72	106	0.5712
155.72	106	0.6406
156.72	99	0.6660
157.72	93	0.7509
158.73	89	0.7412
159.73	88	0.7021
160.73	88	0.6865
161.73	87	0.5390
162.74	87	0.5654
163.74	88	0.5615
164.74	89	0.5361
165.74	89	0.5732
166.74	91	0.6445
167.74	92	0.6914
168.75	91	0.7304
169.75	90	0.8261
170.75	89	0.6611
171.75	92	0.5839
172.76	97	0.5761
173.76	102	0.5302
174.76	104	0.5214
175.76	108	0.5390
176.76	108	0.6318
177.76	104	0.6054
178.77	100	0.6201
179.77	99	0.5878
180.77	100	0.5312
181.77	101	0.6308
182.77	99	0.6396
183.78	97	0.6318
184.78	97	0.6064
185.79	98	0.6035
186.79	98	0.6269
187.79	97	0.6621
188.79	95	0.6699
189.79	94	0.6220
190.80	95	0.5878
191.80	98	0.5683
192.80	101	0.5644
193.81	102	0.5742
194.81	103	0.5673
195.81	103	0.5488
196.82	102	0.6904
197.82	100	0.6279
198.82	100	0.5683
199.82	100	0.5761
200.83	101	0.5712
201.83	103	0.5517
202.83	106	0.5449
203.83	106	0.5351
204.84	107	0.6416
205.84	106	0.6621
206.84	101	0.6523
207.84	101	0.6279
208.85	102	0.5576
209.85	105	0.5380
210.85	106	0.5351
211.85	108	0.5576
212.85	108	0.7001
213.86	107	0.6191
214.86	104	0.5703
215.86	104	0.5957
216.86	103	0.5976
217.87	102	0.6210
218.87	101	0.6621
219.87	101	0.5683
220.87	104	0.5292
221.88	106	0.5302
222.88	107	0.5585
223.88	107	0.6289
224.88	100	0.7734
225.89	95	0.5820
226.89	93	0.7460
227.89	90	0.6953
228.89	91	0.6132
229.89	92	0.5957
230.89	95	0.5888
231.89	97	0.5820
232.90	98	0.5859
233.90	100	0.5937
234.90	100	0.5937
235.90	101	0.5791
236.91	101	0.5888
237.91	102	0.5712
238.91	103	0.5546
239.91	104	0.5791
240.91	104	0.7001
241.91	95	0.7138
242.92	93	0.6425
243.92	94	0.6005
244.92	95	0.5537
245.92	100	0.5400
246.92	102	0.5429
247.92	104	0.6308
248.93	106	0.8857
249.93	106	0.7890
250.93	105	0.7685
251.93	105	0.8027
252.93	103	0.6552
253.94	101	0.5976
254.94	101	0.5722
255.94	102	0.5205
256.94	103	0.6269
257.94	101	0.7324
258.94	101	0.5332
259.95	101	0.7373
260.95	100	0.6064
261.95	99	0.5771
262.95	100	0.6708
263.95	97	0.6728
264.96	93	0.6904
265.96	92	0.7148
266.96	90	0.6240
267.96	95	0.5673
268.96	99	0.5634
269.96	102	0.6142
270.97	102	0.5585
271.97	104	0.5644
272.97	105	0.5439
273.97	107	0.5888
274.98	106	0.5947
275.98	104	0.5917
276.98	104	0.5986
277.98	104	0.5673
278.98	104	0.5517
279.98	106	0.5498
280.98	107	0.5546
281.99	108	0.5917
282.99	107	0.6171
283.99	103	0.6484
284.99	101	0.6455
285.99	98	0.5214
286.99	97	0.5917
288.00	98	0.5830
289.00	100	0.5791
290.00	101	0.5908
291.00	101	0.6103
292.00	99	0.6425
293.00	98	0.6845
294.01	95	0.5800
295.01	93	0.6171
296.01	95	0.5849
297.01	97	0.5888
298.01	98	0.5605
299.02	98	0.7197
300.02	98	0.6640
301.02	95	0.7197
302.02	93	0.7099
303.02	90	0.7050
304.02	89	0.7343
305.03	87	0.6113
306.03	91	0.5996
307.03	93	0.6289
308.04	94	0.6708
309.05	93	0.6376
310.05	94	0.6015
311.05	93	0.6679
312.05	92	0.6816
313.06	91	0.5625
314.06	90	0.7031
315.10	93	0.5869
316.11	97	0.5634
317.11	101	0.5302
318.11	103	0.5781
319.12	103	0.6054
320.12	102	0.5722
321.12	104	0.5556
322.12	104	0.5566
323.12	106	0.5595
324.13	107	0.5410
325.13	109	0.5234
326.13	112	0.5068
327.13	115	0.4980
328.13	116	0.5068
329.14	117	0.6298
330.14	117	0.6582
331.14	117	0.6826
332.14	116	0.5839
333.15	115	0.8007
334.15	114	0.6816
335.15	114	0.6113
336.15	110	0.5761
337.15	109	0.5322
338.15	112	0.5068
339.16	114	0.5146
340.16	114	0.5751
341.16	110	0.6015
342.16	104	0.7275
343.16	94	0.7314
344.17	92	0.6494
345.17	92	0.6455
346.17	93	0.6054
347.17	95	0.5546
348.17	99	0.5498
349.18	101	0.6308
350.18	102	0.6357
351.18	101	0.7050
352.18	101	0.5917
353.18	100	0.6455
354.19	98	0.6474
355.19	95	0.5507
356.19	94	0.6171
357.19	95	0.6025
358.19	98	0.5810
359.20	99	0.5664
360.20	100	0.7578
361.20	99	0.6611
362.20	97	0.6386
363.20	97	0.6552
