time	HeartRate	RR
0	70	0.9931
2.5853	69	0.8496
3.6042	69	0.8593
4.6060	69	0.8291
5.6120	70	0.8369
6.6168	70	0.8271
7.6193	70	0.7998
8.6282	71	0.7695
9.6330	72	0.75
10.641	73	0.7822
11.645	73	0.7695
12.647	74	0.7324
13.650	75	0.7695
14.653	75	0.8349
15.692	75	0.8583
16.694	74	0.7695
17.781	74	0.8339
18.804	75	0.8798
19.806	74	0.8505
20.814	74	0.7958
21.816	74	0.8085
22.836	74	0.8105
23.838	74	0.7763
24.840	75	0.7294
25.842	76	0.7187
26.844	77	0.7763
27.846	77	0.8593
28.848	77	0.8466
29.856	76	0.8242
30.859	75	0.7441
31.861	76	0.7021
32.863	77	0.7060
33.868	78	0.7861
34.869	78	0.8193
35.872	77	0.8505
36.876	77	0.7812
37.878	77	0.8134
38.880	76	0.8388
39.885	76	0.7890
40.887	76	0.8740
41.890	75	0.8955
42.891	75	0.9550
44.068	73	0.9062
45.071	72	0.8867
46.075	72	0.8603
47.077	71	0.8808
48.081	71	0.9091
49.083	71	0.8886
50.085	70	0.9433
51.086	70	0.9638
52.092	69	0.9677
53.093	68	0.9521
54.095	68	0.8652
55.098	68	0.8603
56.099	68	0.8476
57.101	68	0.8310
58.103	69	0.8291
59.105	69	0.8369
60.109	69	0.9091
61.117	69	0.8525
62.138	69	0.9111
63.139	69	0.8554
64.142	69	0.9257
65.144	69	0.8759
66.146	68	0.8896
67.147	68	0.8544
68.149	68	0.7978
69.150	69	0.8154
70.152	69	0.8339
71.154	70	0.8652
72.155	70	0.8603
73.156	70	0.8417
74.157	70	0.8291
75.158	70	0.8125
76.160	71	0.7421
77.161	72	0.7460
78.162	73	0.8417
79.164	73	0.8251
80.165	73	0.7714
81.167	73	0.7167
82.168	74	0.7109
83.169	75	0.8544
84.174	75	0.9072
85.179	74	0.8251
86.202	74	0.8203
87.216	73	0.8867
88.217	73	0.9042
89.219	73	0.9375
90.230	72	0.8261
91.249	71	0.8535
92.253	71	0.8818
93.264	71	0.8974
94.271	71	0.8779
95.272	70	0.7578
96.274	71	0.7529
97.277	72	0.7958
98.279	72	0.9306
99.281	71	0.9609
100.28	70	0.9433
101.28	70	0.8525
102.28	69	0.8906
103.28	69	0.8867
104.29	69	0.8564
105.29	69	0.8740
106.29	70	0.8769
107.29	69	0.8896
108.29	69	0.8710
109.31	69	0.8867
110.31	69	0.8769
111.35	69	0.8398
112.35	70	0.8291
113.35	70	0.8945
114.35	70	0.9121
115.35	69	0.8671
116.36	69	0.8310
117.36	70	0.8710
118.37	70	0.8242
119.37	70	0.8769
120.37	70	0.8994
121.37	70	0.9160
122.37	69	0.9062
123.38	69	0.8164
124.38	69	0.7119
125.38	70	0.6396
126.38	72	0.7597
127.39	74	0.9033
128.39	73	0.9589
129.39	72	0.9121
130.39	71	0.8935
131.40	71	0.8691
132.40	70	0.8222
133.42	71	0.8242
134.45	71	0.7988
135.45	72	0.7841
136.48	72	0.7812
137.58	72	0.8330
138.58	72	0.8730
139.59	72	0.8144
140.59	72	0.7597
141.59	73	0.8095
142.59	73	0.8115
143.60	73	0.8027
144.60	73	0.7363
145.61	74	0.7753
146.61	74	0.8027
147.62	74	0.8427
148.62	74	0.8916
149.62	73	0.9160
150.62	73	0.9140
151.63	72	0.8388
152.64	71	0.8535
153.64	71	0.8398
154.64	71	0.8046
155.65	72	0.8535
156.65	72	0.8681
157.66	71	0.8603
158.66	71	0.8437
159.66	71	0.8886
160.67	71	0.8916
161.67	70	0.8710
162.67	70	0.8720
163.68	70	0.8789
164.69	70	0.8701
165.70	70	0.8837
166.70	69	0.8837
167.71	69	0.8115
168.72	69	0.8505
169.72	70	0.8369
170.72	70	0.8496
171.73	70	0.8330
172.73	70	0.7910
173.74	71	0.7080
174.74	72	0.7607
175.75	73	0.8935
176.76	72	0.8769
177.77	72	0.9033
178.77	71	0.8828
179.78	71	0.8076
180.79	71	0.6611
181.79	73	0.7343
182.80	74	0.75
183.80	75	0.7539
184.80	75	0.9287
