time	HeartRate	RR
0	93	0.6708
1.8291	92	0.6416
2.8315	92	0.6591
4.3282	92	0.7041
5.3342	90	0.7363
6.3347	89	0.7011
7.3358	89	0.7314
8.3392	87	0.7998
9.3415	85	0.7597
10.343	84	0.7324
11.345	83	0.6953
12.347	84	0.6787
13.350	85	0.6435
14.352	86	0.6630
15.355	86	0.7373
16.357	85	0.7792
17.360	84	0.7363
18.362	83	0.7089
19.365	84	0.6953
20.366	85	0.6611
21.368	86	0.6269
22.371	88	0.5957
23.373	91	0.5996
24.374	93	0.6289
25.375	93	0.6337
26.378	94	0.6416
27.380	94	0.6650
28.383	93	0.6474
29.385	93	0.6425
30.386	93	0.6376
31.388	93	0.6220
32.390	94	0.6357
33.392	94	0.6621
34.394	93	0.6396
35.396	93	0.6494
36.398	93	0.6689
37.400	92	0.6513
38.401	92	0.6513
39.402	92	0.6562
40.404	92	0.6582
41.406	91	0.6806
42.408	90	0.7011
43.410	89	0.7177
44.412	88	0.6884
45.414	88	0.6728
46.416	88	0.6630
47.419	88	0.6572
48.421	89	0.6464
49.423	90	0.6660
50.424	90	0.6621
51.426	90	0.6894
52.428	89	0.6923
53.430	89	0.6904
54.432	88	0.6679
55.435	89	0.6464
56.437	90	0.6396
57.438	90	0.6640
58.440	91	0.6601
59.442	91	0.6611
60.444	91	0.6533
61.448	91	0.6865
62.451	90	0.6894
63.453	90	0.6347
64.455	91	0.6279
65.456	92	0.6201
66.458	93	0.6572
67.459	93	0.7363
68.461	92	0.7988
69.463	87	0.8144
70.466	85	0.6992
71.468	86	0.6416
72.470	88	0.6357
73.473	89	0.6484
74.475	89	0.6621
75.478	89	0.7050
76.480	89	0.6767
77.482	89	0.6943
78.484	89	0.7119
79.486	88	0.7460
80.488	86	0.7685
81.490	86	0.7207
82.493	85	0.6943
83.494	85	0.6513
84.497	87	0.6523
85.500	87	0.7021
86.502	87	0.7402
87.524	87	0.7851
88.562	85	0.7822
89.577	83	0.8359
90.579	82	0.7861
91.581	81	0.7822
92.585	80	0.7392
