time	HeartRate	RR
0	74	0.8496
2.3988	74	0.7597
3.4007	75	0.7314
4.4033	76	0.7031
5.4052	77	0.7919
6.4068	77	0.8789
7.4087	77	0.8037
8.4111	76	0.7636
9.4127	76	0.7714
10.415	77	0.7353
11.420	78	0.6904
12.424	80	0.6562
13.431	81	0.6337
14.433	84	0.6679
15.434	84	0.7578
16.438	83	0.7490
17.439	83	0.8779
18.440	82	1.0341
19.446	76	1.0351
20.448	72	1.0117
21.451	71	0.9707
22.455	70	0.9599
23.465	69	0.9511
24.472	68	0.8183
25.897	69	0.7509
26.900	70	0.7294
27.902	71	0.6943
28.904	72	0.6582
29.907	74	0.8486
30.916	74	0.9882
31.919	73	0.9492
33.411	71	0.9511
34.413	70	1.0322
35.897	69	0.9902
36.899	68	0.9365
37.901	67	0.8281
38.906	67	0.8095
39.907	69	0.7910
40.908	69	0.8623
41.915	70	0.9082
42.916	69	0.8271
43.917	70	0.7880
44.918	71	0.7890
45.920	71	0.8662
46.922	71	0.7958
47.924	71	0.7949
48.926	72	0.8554
49.929	72	0.9326
51.390	71	0.9521
52.393	70	0.9062
53.395	69	0.8291
54.397	69	0.8437
55.398	70	0.8535
56.401	70	0.8642
57.402	70	0.8681
58.404	70	0.8457
59.407	70	0.8076
60.408	71	0.7734
61.412	72	0.6972
62.413	73	0.6875
63.414	76	0.6835
64.415	76	0.8486
65.417	76	0.8505
66.419	76	0.7705
67.421	75	0.7734
68.422	76	0.8222
69.424	76	0.8740
70.428	74	0.9238
71.430	73	0.9267
72.431	72	0.9091
73.433	72	0.8632
74.435	72	0.7578
75.437	72	0.7705
76.438	73	0.8710
77.441	73	0.8505
78.442	73	0.7871
79.443	73	0.8544
80.444	72	0.8896
81.447	72	0.8271
82.448	71	0.8505
83.451	71	0.8330
84.452	71	0.8066
85.453	72	0.7255
86.455	74	0.7207
87.457	75	0.6914
88.458	76	0.6845
89.460	78	0.6884
90.463	79	0.8173
91.465	79	0.8212
92.467	78	0.8271
93.469	77	0.7480
94.471	77	0.7392
95.472	78	0.7041
96.474	79	0.6660
97.476	81	0.6523
98.477	82	0.6865
99.479	83	0.7187
100.48	83	0.7382
101.48	83	0.8046
102.48	82	0.8193
103.48	81	0.7529
104.48	80	0.7783
105.49	80	0.7441
106.49	80	0.7207
107.49	81	0.6972
108.49	81	0.6914
109.49	81	0.7314
110.49	82	0.7822
111.50	81	0.8691
112.50	79	0.9111
113.50	78	0.8320
114.50	77	0.8828
115.50	76	0.8027
116.50	76	0.7343
117.51	76	0.7382
118.51	77	0.7353
119.51	78	0.7656
120.51	78	0.7226
121.51	79	0.7001
122.51	80	0.7011
123.52	80	0.7558
124.52	80	0.8583
125.52	79	0.8125
126.52	78	0.8886
127.52	77	0.8701
128.53	76	0.8544
129.53	75	0.8339
130.53	75	0.7412
131.53	75	0.7373
132.53	76	0.7226
133.53	77	0.7802
134.54	77	0.8535
135.54	77	0.8974
136.54	76	0.9101
