time	HeartRate	RR
0	85	0.7070
2.1907	85	0.6884
3.6892	85	0.6826
4.6932	85	0.7255
5.7349	84	0.8974
6.7545	82	0.8017
7.7699	81	0.7978
8.7738	81	0.7949
9.7778	80	0.8037
10.782	79	0.7089
11.785	80	0.6757
12.788	81	0.6406
13.793	84	0.6572
14.797	83	0.7597
15.801	83	0.7021
16.804	83	0.7373
17.807	82	0.7626
18.811	82	0.6992
19.815	82	0.6914
20.829	83	0.6914
21.832	84	0.6943
22.833	84	0.6708
23.846	85	0.6718
24.849	86	0.6884
25.853	86	0.6865
26.858	87	0.6708
27.862	87	0.6796
28.867	87	0.6933
29.872	87	0.6953
30.875	87	0.7021
31.880	87	0.7343
32.888	85	0.75
33.900	85	0.7226
34.913	84	0.7197
35.915	84	0.7060
36.919	84	0.7031
37.932	84	0.7197
38.937	84	0.7529
39.939	83	0.8066
40.944	82	0.7763
41.955	81	0.7939
42.962	80	0.7470
43.967	80	0.7177
44.990	81	0.7109
45.998	81	0.7353
47.004	81	0.7441
48.012	81	0.7333
49.030	81	0.7382
50.034	81	0.7675
51.051	81	0.8027
52.054	80	0.7695
53.060	80	0.7431
54.067	80	0.6953
55.078	81	0.6933
56.082	82	0.7001
57.086	82	0.6835
58.090	83	0.6835
59.096	84	0.7041
60.103	83	0.8125
61.105	82	0.7421
62.109	82	0.6679
63.114	84	0.6660
64.120	84	0.7031
65.122	85	0.6953
66.129	85	0.6630
67.132	86	0.6748
68.138	87	0.6611
69.147	87	0.6835
70.161	87	0.7119
71.165	87	0.6992
72.173	87	0.6865
73.176	87	0.6787
74.181	87	0.7021
75.183	87	0.7216
76.186	86	0.7158
77.199	86	0.6992
78.207	86	0.6660
79.219	87	0.6347
80.226	89	0.6533
81.232	89	0.6835
82.236	89	0.6748
83.244	89	0.6396
84.245	90	0.6162
85.250	93	0.5908
86.252	95	0.5917
87.254	96	0.6494
88.256	96	0.6718
89.262	90	0.9199
90.262	83	0.8369
91.267	81	0.7958
92.269	80	0.7265
93.270	81	0.6708
94.272	82	0.6572
95.279	83	0.7011
96.280	84	0.6806
97.284	85	0.6982
98.286	85	0.7021
99.293	85	0.6660
100.29	86	0.6806
101.30	86	0.6933
102.31	86	0.6875
103.39	87	0.6630
104.39	87	0.6689
105.43	88	0.6777
106.45	88	0.6611
107.47	88	0.6855
108.47	88	0.7167
109.51	87	0.7050
110.51	87	0.6699
111.53	87	0.6845
112.54	87	0.6962
113.54	87	0.6816
114.55	87	0.7011
115.56	87	0.7841
116.56	85	0.7646
117.57	85	0.6826
118.57	85	0.6708
119.57	86	0.7031
120.57	86	0.6826
121.58	86	0.7138
122.58	85	0.7744
123.58	84	0.7363
124.59	84	0.6582
125.59	85	0.6542
126.60	86	0.6767
127.60	86	0.6855
128.60	86	0.6992
129.61	86	0.7041
130.62	86	0.6738
131.62	87	0.6669
132.62	88	0.6777
133.63	88	0.6621
134.63	88	0.7031
135.63	87	0.7451
136.63	86	0.7128
137.63	86	0.7060
138.64	86	0.7070
139.64	85	0.7167
140.67	85	0.6943
141.67	85	0.6894
142.69	86	0.7050
143.69	86	0.6621
144.70	87	0.6298
145.70	89	0.6191
146.71	92	0.5966
147.72	95	0.5732
148.72	97	0.5625
149.73	99	0.5625
150.73	101	0.5957
151.74	101	0.9648
152.74	101	0.8681
153.74	100	0.8476
154.75	99	0.7919
155.75	99	0.7519
156.76	95	0.7539
157.78	90	0.7666
158.78	89	0.7207
159.78	87	0.7216
160.78	86	0.7158
161.79	86	0.6982
162.79	86	0.6621
163.79	87	0.6650
164.80	87	0.6865
165.80	87	0.7353
166.81	86	0.7529
167.81	85	0.7343
168.81	84	0.6933
169.81	85	0.6943
170.81	85	0.6953
171.82	85	0.7138
