time	HeartRate	RR
0	61	0.9570
2.4518	61	0.8994
3.4540	61	0.9199
4.4707	62	0.9785
5.4718	62	0.9267
6.4742	62	0.9511
7.4772	63	0.8984
8.4795	63	0.9101
9.4819	63	0.8408
10.484	64	0.8837
11.486	64	0.9082
12.487	65	0.9003
13.488	65	0.9316
14.490	65	0.9326
15.491	65	0.9199
16.493	65	0.8857
17.495	65	0.9355
18.497	65	0.9794
19.500	65	0.9736
20.502	64	0.9404
21.505	64	0.9189
22.507	64	0.8632
23.510	65	0.9023
24.511	65	0.9140
25.513	65	0.8925
26.515	65	0.8876
27.517	65	0.9296
28.519	66	0.8623
29.522	66	0.9082
30.524	66	0.9160
31.526	66	0.8642
32.528	66	0.8789
33.530	66	0.8945
34.532	66	0.8505
35.532	67	0.8593
36.535	67	0.8632
37.959	67	0.8300
38.971	68	0.8349
39.992	68	0.8291
40.996	69	0.8759
42.011	69	0.8203
43.018	69	0.9033
44.024	69	0.8789
45.469	69	0.8359
46.479	69	0.8515
47.483	69	0.9052
48.487	69	0.9082
49.489	69	0.8291
50.511	69	0.8232
51.519	69	0.8378
52.566	70	0.7851
53.570	71	0.8027
54.593	71	0.8447
55.594	71	0.8105
56.619	72	0.7695
57.621	73	0.7285
58.651	74	0.7099
59.652	75	0.6933
60.660	78	0.6660
61.668	79	0.6630
62.690	81	0.6552
63.692	82	0.6416
64.734	85	0.6386
65.746	87	0.625
66.760	88	0.6621
67.801	89	0.6835
68.803	89	0.7343
69.804	87	0.8007
70.818	85	0.8291
71.819	84	0.8320
72.828	83	0.7841
73.829	81	0.7656
74.840	81	0.7539
75.841	81	0.7763
76.848	80	0.8320
77.850	80	0.8808
78.858	78	0.8232
79.860	78	0.8417
80.864	77	0.9033
81.869	76	0.9130
82.874	75	0.7890
83.876	75	0.7880
84.878	75	0.8730
85.881	75	0.8593
86.882	74	0.9453
87.884	73	0.9814
88.892	72	0.9824
89.893	71	0.9599
90.897	70	0.8759
91.899	70	0.8769
92.914	70	0.8515
93.916	70	0.8154
94.932	70	0.9023
95.933	70	1.0605
96.935	69	0.9169
97.936	68	0.9707
98.956	68	0.9970
99.958	67	0.9755
100.97	66	0.9873
101.98	65	1.0078
102.99	65	0.9570
104.01	64	0.9345
105.01	64	0.9228
106.01	64	0.9082
107.02	64	0.9677
108.02	64	0.9990
109.03	64	1.0039
110.04	64	1.0468
111.04	63	1.0009
112.04	63	0.8955
113.06	63	0.9199
114.07	63	0.9511
115.07	63	0.8798
116.07	63	0.9306
117.08	64	0.9755
118.08	64	0.9384
119.09	64	0.9960
120.10	63	0.9609
121.10	63	0.9169
122.11	63	0.9619
123.11	63	0.8916
124.11	63	0.9003
125.13	64	0.9238
126.13	64	0.8847
127.14	64	0.8945
128.14	64	0.8984
129.15	65	0.8593
130.15	66	0.8505
131.15	66	0.9013
132.15	66	0.8710
133.16	66	0.8066
134.16	68	0.7763
135.17	69	0.7929
136.18	69	0.8525
137.18	69	0.8925
138.19	69	0.8906
139.20	69	0.8837
140.20	69	0.8632
141.21	69	0.7744
142.21	70	0.8085
143.22	70	0.8720
144.22	70	0.8710
145.23	70	0.9121
146.23	70	0.9042
147.25	69	0.8486
148.25	70	0.8349
149.25	70	0.8554
150.25	70	0.9072
151.25	70	0.8720
152.26	69	0.9667
153.26	68	0.9853
154.26	68	0.7988
155.27	68	0.7841
156.27	69	0.8027
157.27	70	0.8544
158.27	70	0.9482
159.29	69	0.9501
160.30	69	0.8125
161.30	69	0.7265
162.30	71	0.6923
163.33	73	0.7246
164.33	74	0.7890
165.34	75	0.8554
166.34	74	0.8984
167.35	74	0.8505
168.36	73	0.8886
169.37	72	0.8974
170.37	72	0.8447
171.39	71	0.8417
172.39	71	0.8486
173.42	71	0.8183
174.43	72	0.8203
175.44	72	0.8291
176.44	72	0.7968
177.45	73	0.7851
178.45	73	0.8056
179.47	73	0.7753
180.48	74	0.6718
181.51	76	0.6738
182.51	78	0.6884
183.54	79	0.7275
184.55	79	0.8349
185.56	79	0.8691
186.56	77	0.8515
187.56	77	0.7626
188.57	77	0.7128
189.57	78	0.6679
190.58	79	0.6796
191.58	81	0.7138
192.58	81	0.7666
193.58	81	0.7373
194.62	81	0.7539
195.62	81	0.6914
196.62	82	0.7001
197.65	82	0.7236
198.65	82	0.7880
199.65	82	0.8281
200.66	81	0.7812
201.66	80	0.7978
202.66	80	0.8281
203.67	79	0.7900
204.67	79	0.8232
205.67	78	0.8437
206.68	77	0.8134
207.68	76	0.8105
208.68	76	0.8339
209.69	76	0.8037
210.69	75	0.8095
211.69	75	0.8564
212.70	75	0.9003
213.70	74	0.8906
214.70	74	0.8876
215.72	73	0.8789
216.72	72	0.8554
217.73	72	0.7548
218.73	74	0.7529
219.74	74	0.6708
220.74	77	0.6494
221.75	79	0.6699
222.75	80	0.7373
223.75	80	0.7470
224.77	80	0.7763
225.77	80	0.7548
226.77	80	0.7724
227.78	79	0.7187
228.78	79	0.7294
229.78	80	0.7226
230.78	81	0.7392
231.79	81	0.7314
232.79	81	0.7626
233.81	81	0.7314
234.81	81	0.7011
235.82	83	0.6210
236.82	85	0.6279
237.83	86	0.6728
238.83	87	0.8017
239.85	86	0.8300
240.85	85	0.8935
241.86	80	0.9042
242.87	77	0.9062
243.87	76	0.8330
244.88	76	0.7812
245.88	76	0.7128
246.88	76	0.6962
247.89	77	0.7177
249.00	78	0.7548
250.00	78	0.8134
251.04	78	0.8427
252.12	77	0.8173
253.13	77	0.7832
254.14	77	0.7412
255.14	78	0.6748
256.15	79	0.6455
257.15	81	0.6425
258.16	82	0.7851
259.17	82	0.7998
260.18	82	0.9072
261.18	80	0.9248
262.18	78	0.9062
263.19	77	0.7666
264.22	77	0.7246
