time	HeartRate	RR
0	70	0.9052
2.7446	70	0.8662
3.7461	69	0.8535
4.7505	69	0.8466
5.7554	70	0.8125
6.7665	71	0.7783
7.7710	71	0.8251
8.7733	72	0.8632
9.7792	72	0.8632
10.784	71	0.8876
11.785	71	0.9013
13.238	70	0.8681
14.256	70	0.8632
15.278	70	0.8330
16.282	71	0.7939
17.301	71	0.7705
18.728	72	0.7861
19.730	72	0.8066
20.733	73	0.8574
21.736	72	0.8505
22.737	72	0.8027
23.740	73	0.8017
24.746	73	0.7958
25.753	73	0.7363
26.759	75	0.6884
27.769	76	0.7021
28.772	77	0.6953
29.779	79	0.6826
30.781	80	0.7207
31.798	80	0.7070
32.801	81	0.6748
33.882	83	0.6904
34.883	83	0.6777
35.885	84	0.7021
36.887	84	0.7187
37.889	84	0.7773
38.890	83	0.8417
39.891	81	0.7832
40.897	80	0.7675
41.901	80	0.7978
42.905	80	0.7988
43.958	79	0.7812
44.960	79	0.7841
45.962	78	0.7949
46.963	78	0.7431
47.965	78	0.7119
48.968	79	0.6923
49.970	80	0.6875
50.971	81	0.7646
51.973	81	0.7988
52.975	80	0.75
53.977	80	0.8300
54.979	79	0.7841
55.982	79	0.7578
56.983	79	0.7597
57.986	79	0.7255
58.992	80	0.6962
59.995	80	0.7216
60.997	81	0.7324
61.999	81	0.7451
63.001	81	0.7138
64.003	81	0.8037
65.004	80	0.7919
66.006	80	0.7958
67.009	79	0.8212
68.010	78	0.8427
69.017	78	0.8349
70.018	77	0.7910
71.021	77	0.7451
72.023	77	0.6962
73.025	78	0.6933
74.028	79	0.7255
75.031	80	0.7929
76.034	80	0.8076
77.036	79	0.8554
78.038	78	0.7558
79.041	78	0.7021
80.043	79	0.6328
81.044	81	0.6523
82.046	83	0.7041
83.048	82	0.7949
84.050	82	0.7832
85.052	81	0.7851
86.054	80	0.7509
87.056	80	0.7685
88.058	80	0.7968
89.059	79	0.8125
90.059	79	0.7597
91.061	79	0.7138
92.062	80	0.6660
93.065	82	0.6367
94.070	83	0.6445
95.073	85	0.6923
96.075	85	0.6640
97.077	86	0.6718
98.078	86	0.7343
99.079	85	0.8564
100.08	83	0.8398
101.08	81	0.8232
102.08	80	0.8105
103.08	79	0.7568
104.09	79	0.7363
105.09	79	0.7363
106.10	79	0.7343
107.11	79	0.8222
108.11	79	0.9160
109.11	77	0.8701
110.11	76	0.8574
111.12	76	0.8613
112.12	75	0.8544
113.12	74	0.7919
114.12	74	0.8105
115.13	74	0.8154
116.13	74	0.8164
117.13	74	0.8066
118.13	75	0.8408
119.14	74	0.8554
120.14	74	0.8574
121.14	74	0.8857
122.14	73	0.8740
123.15	72	0.8281
124.17	72	0.8310
125.17	72	0.8310
126.17	72	0.7880
127.18	73	0.7275
128.18	74	0.8203
129.18	74	0.7714
130.19	75	0.7431
131.21	76	0.6699
132.21	77	0.6708
133.21	80	0.6484
134.23	81	0.6718
135.23	82	0.6835
136.24	83	0.7021
137.24	83	0.7685
138.24	83	0.8076
139.24	82	0.8300
140.24	80	0.8291
141.24	80	0.7890
142.25	79	0.7744
143.25	79	0.7412
144.25	79	0.7187
145.25	80	0.6962
146.25	81	0.7070
147.26	81	0.8476
148.26	80	0.7910
149.26	79	0.8183
150.26	79	0.7119
151.27	80	0.6601
152.27	81	0.7001
153.27	82	0.7636
154.27	82	0.8027
155.27	81	0.75
156.29	80	0.7988
157.29	80	0.7958
158.30	79	0.7421
159.30	79	0.7177
160.30	80	0.7001
161.30	81	0.6523
162.30	83	0.6748
163.31	83	0.7695
164.31	83	0.7812
165.31	82	0.7724
166.31	82	0.6845
167.31	83	0.6386
168.32	90	0.5839
169.32	98	0.5419
170.32	103	0.5439
171.33	104	0.6044
172.33	103	0.6113
173.33	102	0.5917
174.33	102	0.5927
175.34	101	0.6230
176.34	99	0.6572
177.34	98	0.6660
178.34	95	0.7021
179.34	93	0.7695
180.35	90	0.7714
181.35	87	0.7558
182.35	86	0.6689
183.35	87	0.6728
184.35	87	0.7177
185.36	87	0.6855
186.36	88	0.6142
187.36	90	0.5986
188.37	93	0.6152
189.41	93	0.6328
190.41	94	0.6611
191.46	93	0.7148
192.47	91	0.7128
193.47	89	0.6787
194.47	89	0.6708
195.48	89	0.6718
196.48	90	0.6357
197.52	90	0.6386
198.52	91	0.6816
199.52	90	0.7226
200.53	89	0.6806
201.53	89	0.7011
202.53	88	0.7089
203.53	88	0.6708
204.53	88	0.6435
205.54	89	0.6503
206.54	90	0.6181
207.54	93	0.5761
208.54	95	0.5654
209.54	99	0.5625
210.54	102	0.5429
211.54	105	0.5546
212.54	106	0.5693
213.55	106	0.5527
214.55	107	0.5498
215.55	108	0.5537
216.55	108	0.5537
217.55	108	0.5712
218.56	107	0.6015
219.56	104	0.7011
220.56	99	0.6816
221.56	95	0.7187
222.57	92	0.7919
223.57	90	0.8037
224.57	86	0.7529
225.58	85	0.7470
226.58	85	0.7490
227.59	84	0.7626
228.59	83	0.7822
229.59	82	0.7910
230.59	81	0.8603
231.59	80	0.9228
232.60	79	0.9208
233.60	78	0.8535
234.60	77	0.8691
235.60	75	0.8593
236.61	75	0.7714
237.61	75	0.7792
238.61	75	0.8105
239.62	75	0.9023
240.62	75	0.8613
241.62	74	0.9218
242.62	72	0.9394
243.62	72	0.875
244.63	71	0.8945
245.63	71	0.9023
246.65	70	0.8886
247.66	70	0.875
248.66	70	0.8330
249.67	70	0.8876
250.67	69	0.9501
251.67	69	0.8916
252.67	68	0.8671
253.67	68	0.9042
254.67	68	0.9140
255.67	68	0.9179
256.68	68	0.8769
257.68	68	0.9091
258.68	68	0.9238
259.68	67	0.9101
260.68	67	0.8730
261.68	67	0.8701
262.69	68	0.8388
263.69	68	0.7949
264.69	68	0.7773
265.69	69	0.8320
266.69	70	0.8974
267.70	69	0.9482
268.70	68	0.9589
269.70	68	0.9472
270.70	67	0.9501
271.70	67	0.9111
272.71	67	0.9404
273.71	67	0.9472
274.71	66	0.9570
275.71	66	0.9169
276.71	66	0.9580
277.71	66	0.9707
278.71	65	0.9609
279.72	65	0.9121
280.72	65	0.8916
281.72	65	0.8837
282.72	65	0.8583
283.72	66	0.9160
284.73	66	0.9580
285.73	66	0.9619
286.73	65	0.9472
287.73	65	0.9433
288.73	65	0.9365
289.74	65	0.9091
290.74	65	0.8291
291.74	66	0.8310
292.74	67	0.8398
293.74	67	0.8408
294.75	68	0.8847
295.75	68	0.8818
296.75	68	0.9042
297.75	68	0.8916
298.75	68	0.9052
299.76	68	0.9169
300.76	68	0.8525
301.76	68	0.8574
302.76	68	0.8457
303.76	69	0.7783
304.76	69	0.8115
305.77	70	0.8730
306.77	70	0.9003
307.77	70	0.8515
308.77	70	0.8730
309.77	70	0.8417
310.77	70	0.8027
311.78	70	0.8017
312.78	71	0.7226
313.78	72	0.6767
314.78	73	0.6933
315.78	75	0.7587
316.78	75	0.8916
317.79	74	0.9169
318.79	73	0.8935
319.79	72	0.7958
320.80	73	0.7373
321.81	75	0.6933
322.81	76	0.6816
323.82	77	0.6757
324.84	79	0.6679
325.84	80	0.7451
326.85	80	0.8242
327.85	80	0.8535
328.86	78	0.8066
329.87	78	0.7666
330.87	78	0.7451
331.88	78	0.7324
332.88	79	0.7011
333.88	79	0.8505
334.89	78	0.8828
335.90	78	0.8173
336.90	77	0.7958
337.91	77	0.7441
338.91	78	0.6845
339.91	78	0.7041
340.93	79	0.7343
341.93	80	0.8037
342.94	79	0.8291
343.95	78	0.8144
345.00	78	0.8408
346.00	77	0.8300
347.03	76	0.8300
348.03	76	0.8017
349.06	76	0.8115
350.25	76	0.8554
351.42	76	0.8310
352.42	75	0.8222
353.44	75	0.7968
354.44	75	0.8144
355.44	75	0.7763
356.48	75	0.7539
357.55	75	0.8222
358.59	75	0.8164
359.59	75	0.7832
360.59	77	0.6669
361.59	81	0.6210
362.59	87	0.5966
363.60	95	0.5722
364.61	97	0.5712
365.61	99	0.5966
366.61	99	0.6943
367.61	97	0.7275
368.62	93	0.7119
369.62	91	0.7851
370.62	89	0.8388
371.62	83	0.8476
