time	HeartRate	RR
0	78	0.7509
1.7868	79	0.7460
2.7882	79	0.7333
3.7911	79	0.7373
4.7934	79	0.7587
5.7964	79	0.7773
6.7991	79	0.7734
7.8031	79	0.7617
8.8058	79	0.7675
9.8085	79	0.7763
10.810	79	0.7714
11.815	79	0.7451
12.818	79	0.7529
13.820	79	0.7666
14.821	79	0.7822
15.824	79	0.7666
16.826	78	0.7558
17.833	78	0.7802
18.835	78	0.7871
19.837	78	0.7832
20.849	78	0.7724
21.855	78	0.7285
22.857	79	0.7128
23.868	79	0.7275
24.870	80	0.7314
25.879	80	0.7265
26.881	81	0.7050
27.894	81	0.7207
28.898	81	0.7480
29.901	81	0.7646
30.945	81	0.7451
31.976	81	0.7451
32.978	80	0.7656
33.981	80	0.7548
34.983	80	0.7441
35.989	80	0.7626
36.991	80	0.7539
37.992	80	0.7441
39.000	80	0.7578
40.002	80	0.7626
41.005	80	0.75
42.007	80	0.7529
43.009	80	0.7695
44.015	80	0.7695
45.017	79	0.7490
46.020	79	0.7275
47.030	80	0.7236
48.059	80	0.7421
49.061	80	0.7539
50.066	80	0.7470
51.068	80	0.7148
52.073	81	0.7265
53.079	81	0.7412
54.088	81	0.7666
55.093	81	0.7597
56.101	80	0.7607
57.114	80	0.7753
58.119	80	0.7900
59.122	80	0.7949
60.134	79	0.7714
61.138	79	0.7587
62.140	79	0.7597
63.144	79	0.7294
64.152	79	0.7294
65.153	80	0.7490
66.164	80	0.7714
67.171	79	0.7792
68.180	79	0.7685
69.188	79	0.7597
70.203	79	0.7353
71.224	79	0.7275
72.273	80	0.7421
73.336	80	0.7890
74.347	79	0.7880
75.389	79	0.7568
76.405	79	0.7128
77.413	80	0.6962
78.421	81	0.6884
79.430	82	0.6826
80.439	83	0.6542
81.459	84	0.6474
82.470	85	0.6845
83.473	86	0.7177
84.481	85	0.7246
85.491	85	0.6953
86.500	85	0.7001
87.512	85	0.7363
88.516	85	0.7548
89.519	84	0.7548
90.524	83	0.7041
91.526	83	0.6904
92.536	84	0.6904
93.543	84	0.7617
94.549	84	0.7910
95.558	82	0.7646
96.561	82	0.75
97.573	82	0.7773
98.577	82	0.8183
99.582	80	0.8544
100.58	79	0.8046
101.59	78	0.7998
102.60	78	0.8037
103.61	77	0.8212
104.62	77	0.7968
105.63	77	0.7734
106.63	77	0.7646
107.64	77	0.7705
108.65	77	0.8017
109.67	77	0.7792
110.67	77	0.7626
111.68	77	0.7705
112.68	77	0.7949
113.69	77	0.7968
114.70	77	0.8066
115.70	76	0.8115
116.71	76	0.8125
117.72	76	0.7841
118.72	76	0.7578
119.73	76	0.7431
120.73	77	0.7519
121.74	77	0.7529
122.76	78	0.7529
123.76	78	0.7783
124.77	78	0.8085
125.77	77	0.7753
126.78	77	0.7529
127.79	78	0.7558
128.79	78	0.7675
129.80	78	0.7626
130.81	78	0.7265
131.81	79	0.6972
132.81	79	0.7089
133.82	80	0.7177
134.82	81	0.7197
135.83	81	0.7041
136.83	82	0.7031
137.84	82	0.7265
138.84	82	0.75
139.85	82	0.7763
140.85	81	0.8134
141.86	81	0.8603
142.86	80	0.8691
143.87	78	0.8701
144.87	77	0.8066
145.89	77	0.7656
146.89	77	0.7412
147.90	78	0.6777
148.90	80	0.6708
149.91	81	0.6923
150.91	82	0.6865
151.92	82	0.7187
152.93	83	0.7578
153.94	82	0.7968
154.94	81	0.7998
155.96	80	0.8056
156.96	80	0.7724
157.96	79	0.7460
158.96	80	0.7451
159.97	80	0.8212
160.99	79	0.8623
161.99	78	0.8437
163.00	78	0.8076
164.00	77	0.7958
165.00	77	0.8652
166.01	76	0.8847
167.01	75	0.8173
168.02	75	0.7792
169.02	75	0.7929
170.03	75	0.8232
171.03	75	0.8242
172.03	75	0.8388
173.04	75	0.8740
174.04	74	0.9140
175.04	73	0.8984
176.04	72	0.8837
177.05	72	0.8554
178.05	72	0.8066
179.05	72	0.7392
180.06	73	0.7460
181.06	74	0.7812
182.07	74	0.7958
183.07	75	0.7880
184.08	75	0.8144
185.08	75	0.8554
186.08	74	0.8671
187.09	74	0.8291
188.10	74	0.7949
189.11	74	0.8261
190.11	74	0.8583
191.11	74	0.8740
192.12	73	0.8496
193.13	73	0.8310
194.13	73	0.8251
195.21	73	0.8242
196.21	73	0.8193
197.22	73	0.7998
198.22	73	0.8085
199.22	73	0.8320
200.22	73	0.8251
201.23	73	0.8154
202.23	73	0.8378
203.24	73	0.8408
204.24	73	0.8037
205.25	73	0.7929
206.26	74	0.7607
207.26	74	0.7802
208.27	74	0.8320
209.27	74	0.8691
