time	HeartRate	RR
0	72	0.8710
3.8657	72	0.8837
4.8663	71	0.9013
5.8748	71	0.9248
6.8771	70	0.9550
7.8804	69	0.9501
8.8818	68	0.9746
9.8909	68	0.9736
10.891	67	0.9599
11.919	67	0.9160
12.922	66	0.9384
13.925	66	0.9794
14.926	66	1.0009
15.930	65	0.9960
16.940	65	1.0166
17.951	64	0.9589
18.953	64	0.9287
19.960	64	0.8242
20.963	65	0.8359
21.966	66	0.8701
22.968	66	0.8632
23.978	66	0.8935
24.978	67	0.9208
25.984	67	0.9287
26.985	66	0.8828
27.991	66	0.9101
28.991	66	0.9199
29.997	66	0.9267
30.999	66	0.9238
32.002	66	0.8955
33.004	66	0.9228
34.032	66	0.9511
35.033	66	0.9238
36.038	66	0.9404
37.039	66	0.9248
38.046	66	0.9169
39.075	66	0.8876
40.164	66	0.9296
41.165	66	0.9599
42.243	65	0.9501
43.244	65	0.9550
44.290	65	0.9355
45.296	65	0.8984
46.312	65	0.8925
47.314	65	0.8574
48.317	65	0.8603
49.326	66	0.8593
50.333	66	0.8300
51.336	67	0.8554
52.351	67	0.9589
53.351	67	0.9375
54.357	67	0.9501
55.358	66	0.9707
56.367	66	0.9609
57.375	66	0.9521
58.377	65	0.8730
59.380	65	0.8681
60.381	66	0.8896
61.384	66	0.8837
62.395	66	0.8554
63.396	67	0.8447
64.399	67	0.7988
65.403	68	0.8037
66.406	69	0.7919
67.407	70	0.8867
68.418	70	0.9042
69.419	69	0.8808
70.443	69	0.8916
71.445	69	0.9287
72.456	69	0.9824
73.458	68	0.9580
74.462	67	0.8896
75.463	67	0.8740
76.475	67	0.8496
77.476	68	0.7988
78.479	68	0.7822
79.480	69	0.7900
80.488	70	0.8447
81.493	70	0.8535
82.508	70	0.8769
83.512	70	0.9052
84.538	70	0.9550
85.539	69	0.9277
86.551	68	0.8964
87.552	68	0.7880
88.559	69	0.7529
89.560	71	0.7236
90.586	72	0.7470
91.587	73	0.7490
92.594	74	0.8066
93.600	74	0.8427
94.606	74	0.7226
95.608	75	0.7714
96.612	75	0.8623
97.613	75	0.8623
98.620	74	0.8525
99.625	74	0.8339
100.62	74	0.8496
101.62	73	0.875
102.63	73	0.8730
103.63	72	0.8271
104.63	72	0.8164
105.63	73	0.8369
106.64	73	0.8076
107.65	73	0.8173
108.65	73	0.8349
109.66	73	0.8652
110.67	72	0.8564
111.67	72	0.8320
112.68	72	0.8466
113.68	72	0.8769
114.68	71	0.9013
115.69	71	0.8740
116.69	70	0.8837
117.71	70	0.8847
118.71	70	0.8876
119.71	70	0.9121
120.71	69	0.9355
121.71	69	0.9345
122.72	68	0.8691
123.73	68	0.8886
124.74	68	0.9062
125.83	68	0.9003
126.83	68	0.8837
127.83	68	0.9462
128.83	67	0.9257
129.84	67	0.9521
130.84	67	0.9609
131.86	66	0.9658
132.86	66	0.9082
133.87	66	0.9003
134.87	66	0.9062
135.87	66	0.8808
136.88	66	0.8808
137.88	66	0.8886
138.88	66	0.9462
139.89	66	0.9169
140.89	66	0.8925
141.89	66	0.8574
142.90	67	0.8046
143.90	68	0.7910
144.90	69	0.8027
145.91	70	0.7783
146.91	71	0.7431
147.91	72	0.7675
148.91	73	0.8115
149.91	73	0.8505
150.92	73	0.8837
151.92	73	0.9013
152.93	71	0.9062
153.93	71	0.8652
154.93	71	0.8261
155.93	71	0.7675
156.93	72	0.6943
157.94	73	0.6835
158.94	76	0.6992
159.94	77	0.8349
160.95	77	0.8857
161.95	76	0.8544
162.95	75	0.8662
163.95	75	0.8896
164.95	73	0.8876
165.96	73	0.8398
166.96	73	0.8291
167.96	73	0.8398
168.96	72	0.8417
169.96	73	0.7646
170.96	73	0.7958
171.98	73	0.9052
172.99	73	0.9814
173.99	72	0.9316
174.99	71	0.9531
175.99	71	0.9492
176.99	70	0.9248
178.00	69	0.8525
179.01	69	0.8320
180.01	69	0.9052
181.03	69	0.9326
182.03	69	0.8769
183.05	69	0.875
184.05	69	0.8671
185.05	69	0.8691
186.06	69	0.8291
187.06	69	0.7949
188.06	70	0.7548
189.07	71	0.7246
190.07	72	0.7441
191.07	73	0.7812
192.08	74	0.7861
193.09	74	0.8457
194.09	74	0.8232
195.10	74	0.8076
