time	HeartRate	RR
0	81	0.7646
2.3216	81	0.7519
3.3243	81	0.6923
4.3265	82	0.6464
5.3279	84	0.6796
6.3300	84	0.7412
7.3389	83	0.8339
8.3415	82	0.8349
9.3442	80	0.7460
10.347	81	0.7656
12.312	80	0.7861
13.314	80	0.7001
14.316	81	0.7099
15.318	82	0.6953
16.319	82	0.7255
17.321	82	0.7490
18.322	83	0.7519
19.325	83	0.6835
20.327	83	0.6894
21.329	83	0.7646
22.331	83	0.6787
23.333	84	0.6777
24.335	85	0.6699
25.337	87	0.6367
26.339	88	0.6132
27.341	91	0.5986
28.343	93	0.6083
29.345	94	0.6074
30.346	95	0.6113
31.349	95	0.6718
32.351	94	0.7021
33.354	92	0.6992
34.356	91	0.7363
35.357	88	0.7460
36.359	88	0.6728
37.362	88	0.6425
38.363	89	0.6376
39.366	90	0.6533
40.367	90	0.6728
41.369	90	0.9033
42.370	86	0.8857
43.373	80	0.9003
44.374	79	0.8251
45.377	77	0.8330
46.379	77	0.7050
47.381	78	0.7441
48.384	78	0.7480
49.387	79	0.7861
50.389	79	0.8349
51.392	78	0.8759
52.394	77	0.8164
53.397	76	0.8593
54.399	75	0.7773
55.403	75	0.7832
56.405	76	0.7998
57.407	76	0.7226
58.409	76	0.7666
59.411	77	0.7109
60.412	78	0.6875
61.414	79	0.6718
62.417	80	0.6962
63.419	81	0.7050
64.420	82	0.7783
65.422	82	0.7656
66.424	81	0.8046
67.427	80	0.7011
68.430	81	0.7441
69.432	81	0.6796
70.434	82	0.6982
71.437	82	0.6552
72.438	83	0.6943
73.441	84	0.7480
74.443	84	0.7197
75.445	83	0.8613
76.447	82	0.8847
77.449	81	0.8476
78.451	79	0.7783
79.818	79	0.7197
80.820	80	0.6513
81.822	81	0.6455
82.823	82	0.6386
83.825	84	0.8076
84.827	84	0.9970
85.829	78	0.9482
86.831	77	0.8076
87.833	76	0.7617
88.835	77	0.6474
89.837	83	0.6123
90.838	84	0.6523
91.840	86	0.6826
92.842	86	0.7666
93.844	85	0.8652
94.846	83	0.7939
95.848	82	0.8798
96.850	81	0.9218
97.853	78	0.75
98.855	79	0.7705
99.857	79	0.7851
100.85	79	0.7216
101.86	79	0.8203
102.86	78	0.7968
103.86	78	0.8320
104.86	77	0.8603
105.86	76	0.7910
106.87	76	0.7724
107.87	76	0.7421
108.87	77	0.7529
109.87	77	0.7197
110.87	78	0.6904
111.87	79	0.7431
112.88	79	0.8037
113.88	79	0.8222
114.88	78	0.8349
115.88	77	0.7539
116.89	77	0.7412
117.89	78	0.7802
118.89	78	0.7744
119.89	78	0.7607
120.90	78	0.7822
121.90	78	0.7353
122.90	79	0.7138
123.90	80	0.6699
124.91	80	0.7783
125.91	80	0.7089
126.91	80	0.7382
127.91	80	0.7744
128.91	80	0.7968
129.92	80	0.7666
130.92	80	0.7148
131.92	80	0.7001
132.92	81	0.7919
133.92	80	0.7597
134.93	80	0.8271
135.93	79	0.8613
136.93	79	0.8564
137.93	77	0.8583
138.93	76	0.7548
139.94	77	0.7529
140.94	77	0.7656
141.94	77	0.75
142.94	77	0.8925
143.94	76	0.9423
144.95	75	0.9306
145.95	74	0.9091
146.95	73	0.8300
147.95	73	0.8154
148.96	73	0.7255
149.96	73	0.7656
150.96	75	0.7412
151.96	75	0.8134
152.96	76	0.8330
153.96	75	0.7656
154.97	75	0.8076
155.97	75	0.8642
156.97	75	0.7558
157.97	75	0.8154
158.97	75	0.7968
159.98	75	0.7226
160.98	76	0.7822
161.98	76	0.8281
162.98	76	0.7792
164.31	76	0.8115
165.31	76	0.8105
166.31	76	0.7441
167.31	76	0.8125
168.31	76	0.7861
169.32	76	0.8007
170.32	76	0.8496
171.32	75	0.8095
172.32	75	0.8066
173.32	76	0.8164
174.33	75	0.7578
175.33	75	0.8378
176.33	75	0.8916
177.33	74	0.8320
178.33	74	0.8652
179.34	74	0.8427
180.34	73	0.7734
181.34	74	0.7861
182.34	74	0.7470
183.35	75	0.8759
184.35	75	1.0263
185.35	73	0.9023
186.35	72	0.8808
187.35	71	0.9414
188.36	71	0.7753
189.36	71	0.7607
190.36	73	0.7197
191.36	74	0.7177
192.36	75	0.7539
193.36	76	0.8632
194.37	75	0.8789
195.37	74	0.7490
196.37	75	0.7519
197.37	76	0.6582
198.37	77	0.6796
199.38	79	0.6777
200.38	80	0.7519
201.38	80	0.7919
202.38	80	0.8525
203.38	79	0.7949
204.39	78	0.7851
205.39	78	0.7519
206.39	78	0.7041
