time	HeartRate	RR
0	89	0.7099
1.9376	88	0.7187
2.9406	87	0.7324
3.9431	87	0.7392
4.9512	85	0.7509
5.9602	85	0.7441
6.9642	84	0.7382
7.9662	84	0.7128
8.9721	84	0.7080
9.9766	84	0.6904
10.982	84	0.7031
12.433	85	0.7089
13.438	84	0.7304
14.439	84	0.7480
15.440	83	0.7656
16.441	83	0.7285
17.448	83	0.7187
18.450	83	0.6865
19.452	84	0.6816
20.927	84	0.6972
21.930	85	0.6953
22.934	85	0.6787
23.935	86	0.6767
24.939	86	0.6718
25.943	87	0.6816
26.945	87	0.7001
27.949	87	0.7109
28.956	86	0.7324
29.956	85	0.7402
30.958	85	0.7275
31.960	84	0.7187
32.962	84	0.6894
33.964	84	0.7119
34.966	85	0.7050
35.968	85	0.7138
36.970	85	0.7167
37.971	84	0.7402
38.972	84	0.7373
39.974	83	0.7509
40.976	83	0.7578
41.978	82	0.7158
42.979	82	0.7246
43.981	83	0.6826
44.983	84	0.6650
45.984	84	0.6943
46.986	85	0.6835
47.988	85	0.7216
48.990	85	0.7343
49.992	84	0.7578
50.992	84	0.7304
51.993	84	0.6933
52.994	84	0.6103
53.995	87	0.6289
54.999	88	0.6699
56.000	89	0.7158
57.002	88	0.7382
58.010	87	0.7216
59.012	86	0.7460
60.014	85	0.6777
61.019	86	0.6875
62.022	86	0.6953
63.023	86	0.7421
64.025	85	0.7177
65.030	85	0.6865
66.044	85	0.6669
67.046	86	0.6455
68.048	88	0.6572
69.050	88	0.6845
70.052	88	0.6865
71.053	88	0.6669
72.054	88	0.6640
73.056	89	0.6484
74.057	90	0.6630
75.060	91	0.6484
76.063	91	0.6474
77.065	92	0.6337
78.066	92	0.6298
79.068	93	0.6152
80.070	95	0.5927
81.078	96	0.5986
82.080	97	0.6025
83.082	98	0.6113
84.086	98	0.6181
85.091	98	0.6201
86.092	97	0.6240
87.094	97	0.6162
88.099	98	0.5859
89.100	100	0.5703
90.101	101	0.5898
91.103	101	0.6083
92.105	100	0.6757
93.108	96	0.6640
94.110	95	0.7216
95.111	93	0.7539
96.115	89	0.7578
97.116	88	0.7382
98.120	87	0.7304
99.124	86	0.7353
100.12	85	0.7216
101.12	85	0.7275
102.13	85	0.6943
103.13	85	0.6806
104.13	86	0.6728
105.13	86	0.6728
106.13	87	0.6601
107.14	88	0.6630
108.14	88	0.6699
109.14	88	0.6992
110.14	88	0.7207
111.14	87	0.7548
112.14	85	0.7324
113.15	85	0.6582
114.16	85	0.6601
115.16	86	0.6787
116.16	87	0.6962
117.17	87	0.7343
118.17	86	0.7451
119.17	85	0.7539
120.17	84	0.7402
121.18	84	0.6875
122.18	85	0.6777
123.18	85	0.6894
124.18	85	0.7128
125.19	85	0.7304
126.19	85	0.6992
127.19	85	0.7119
128.19	85	0.6826
129.19	85	0.6992
130.20	85	0.6972
131.20	86	0.6669
132.20	86	0.6416
133.20	88	0.6484
134.20	89	0.6533
135.21	90	0.6513
136.21	90	0.6523
137.21	90	0.6699
138.21	90	0.6562
139.21	90	0.6601
140.21	90	0.7001
141.21	90	0.7167
142.22	88	0.7099
143.22	88	0.7138
144.22	87	0.7041
145.22	87	0.6904
146.22	87	0.6884
147.22	87	0.6826
148.23	87	0.6933
149.24	87	0.7177
150.24	86	0.7050
151.24	86	0.6972
152.24	86	0.7197
153.24	86	0.7353
154.25	85	0.7138
155.25	85	0.7470
156.25	84	0.7724
157.25	83	0.7675
158.25	82	0.7626
159.26	82	0.7470
160.26	82	0.6767
161.26	83	0.6503
162.27	84	0.6162
163.27	87	0.6445
164.27	88	0.6669
165.27	88	0.6875
166.27	88	0.7177
167.28	87	0.6992
168.28	87	0.6855
169.28	87	0.6533
170.28	88	0.6396
171.28	89	0.6562
172.29	90	0.6484
173.29	90	0.6474
174.29	91	0.6425
175.29	92	0.6103
176.29	94	0.5898
177.30	97	0.5859
178.30	98	0.6171
179.30	98	0.6542
180.30	96	0.6962
181.30	94	0.7148
182.31	91	0.6728
183.31	91	0.6601
184.31	91	0.6640
185.31	91	0.6386
186.31	92	0.6650
187.32	91	0.6962
188.32	89	0.7148
189.32	89	0.7070
190.32	88	0.6669
191.33	88	0.6406
192.33	90	0.6113
193.33	93	0.5976
194.33	94	0.6279
195.34	94	0.6367
196.34	94	0.6425
197.34	94	0.6464
198.34	94	0.6357
199.34	94	0.6259
200.35	95	0.6142
201.35	96	0.6044
202.35	97	0.5722
203.35	99	0.5683
204.36	101	0.5634
205.36	102	0.5996
206.36	101	0.7158
207.36	95	0.7275
208.36	93	0.7089
209.37	91	0.6972
210.37	90	0.6718
211.37	90	0.6367
212.37	91	0.6318
213.37	92	0.6562
214.37	92	0.6640
215.38	92	0.6748
216.38	91	0.6787
217.38	91	0.6435
218.38	92	0.6367
219.38	92	0.6054
220.39	94	0.6162
221.39	94	0.6396
222.39	94	0.6376
223.39	95	0.5839
224.39	98	0.5732
225.40	101	0.5595
226.40	102	0.5644
227.40	104	0.5527
228.40	106	0.5507
229.40	106	0.5615
230.40	106	0.5927
231.41	105	0.5898
232.41	103	0.6025
233.41	102	0.6171
234.41	100	0.6181
235.42	100	0.6162
236.42	99	0.6113
237.42	100	0.5810
238.42	101	0.5722
239.42	102	0.6025
240.43	102	0.6445
241.44	99	0.6835
242.44	96	0.7011
243.45	93	0.7314
244.45	91	0.6826
245.45	90	0.6777
246.46	90	0.6347
247.47	91	0.6406
248.48	91	0.6572
249.48	91	0.6435
250.48	91	0.6708
251.48	91	0.6474
252.49	91	0.6855
253.49	91	0.6640
254.49	90	0.6884
255.49	89	0.6894
256.49	89	0.6669
257.49	89	0.6484
258.50	91	0.6093
259.50	92	0.6025
260.50	95	0.6074
261.51	96	0.5986
262.51	97	0.6054
263.51	97	0.6230
264.51	97	0.6181
265.52	97	0.6298
266.52	96	0.6621
267.52	95	0.6562
268.52	93	0.6562
269.52	93	0.5986
270.53	95	0.5976
271.53	96	0.6015
272.54	97	0.6279
273.54	95	0.6669
274.54	94	0.6445
275.55	94	0.6064
276.55	95	0.6015
277.56	96	0.6123
278.56	96	0.6494
279.56	95	0.6708
280.56	93	0.6708
281.56	93	0.6279
282.57	93	0.6367
283.57	94	0.6035
284.57	95	0.6240
285.57	95	0.6601
286.58	94	0.6728
287.58	94	0.6191
288.58	94	0.6523
289.59	94	0.7294
290.59	92	0.7109
291.60	90	0.7265
292.60	88	0.7382
293.60	87	0.7109
294.60	87	0.6494
295.60	88	0.6357
296.60	89	0.6582
297.61	90	0.6416
298.61	90	0.7041
299.61	89	0.7226
300.61	88	0.7167
301.61	87	0.7021
302.61	87	0.6533
303.62	88	0.6445
304.62	88	0.6386
305.62	90	0.6484
306.62	90	0.6777
307.62	90	0.6796
308.64	90	0.6279
309.65	91	0.6298
310.66	92	0.6289
311.66	92	0.6767
312.66	92	0.7148
313.69	90	0.7431
314.70	88	0.7236
315.74	87	0.7304
316.77	86	0.7128
317.78	87	0.6582
318.79	88	0.6230
319.79	90	0.5957
320.80	94	0.5722
321.80	96	0.5712
322.81	99	0.5947
323.83	99	0.6708
324.83	96	0.6923
325.84	94	0.7021
326.84	92	0.6669
327.85	92	0.6406
328.85	92	0.6523
329.86	92	0.6865
330.87	91	0.7226
331.91	89	0.7314
332.91	88	0.7011
333.91	87	0.6982
334.91	87	0.7246
335.92	86	0.7949
336.92	84	0.7773
337.92	83	0.6982
338.92	84	0.6875
339.93	84	0.6718
340.93	85	0.6865
341.93	86	0.6855
342.94	86	0.6679
343.94	87	0.6162
344.94	89	0.6201
345.95	92	0.5888
346.95	94	0.5908
347.96	96	0.5937
348.96	97	0.6181
349.96	97	0.6230
350.96	96	0.6523
351.97	95	0.6562
352.97	94	0.6103
353.97	97	0.5673
354.99	99	0.5703
355.99	100	0.6347
357.00	98	0.7050
358.03	92	0.7841
359.03	90	0.7617
360.04	87	0.7490
361.07	86	0.7167
