88:6B:0F:F1:94:16;7;1;1;0;0;1;0;97;0;0;0;1607443142319
88:6B:0F:F1:94:16;8;1;1;0;0;1;0;98;0;0;0;1607443142428
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;98;0;0;0;1607443142534
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;98;0;0;0;1607443142618
88:6B:0F:F1:94:16;11;1;1;0;0;1;0;98;0;0;0;1607443142726
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;98;0;0;0;1607443142839
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;98;0;0;0;1607443142947
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;99;0;0;0;1607443143029
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;99;0;0;0;1607443143138
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;99;0;0;0;1607443143219
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;99;0;0;0;1607443143329
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;99;0;0;0;1607443143436
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;99;0;0;0;1607443143523
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;99;0;0;0;1607443143634
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;99;0;0;0;1607443143738
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;99;0;0;0;1607443143821
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;99;0;0;0;1607443143929
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;99;0;0;0;1607443144036
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;99;0;0;0;1607443144123
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;99;0;0;0;1607443144228
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;99;0;0;0;1607443144334
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;99;0;0;0;1607443144417
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;99;0;0;0;1607443144528
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;99;0;0;0;1607443144636
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;99;0;0;0;1607443144723
88:6B:0F:F1:94:16;0;1;1;0;0;1;0;99;0;0;0;1607443144834
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;99;0;0;0;1607443144938
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;100;0;0;0;1607443145021
88:6B:0F:F1:94:16;3;1;1;0;0;1;0;100;0;0;0;1607443145131
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;101;0;0;0;1607443145238
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;101;0;0;0;1607443145328
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;101;0;0;0;1607443145437
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;102;0;0;0;1607443145531
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;102;0;0;0;1607443145639
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;103;0;0;0;1607443145721
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;102;0;0;0;1607443145832
88:6B:0F:F1:94:16;11;1;1;0;0;1;0;102;0;0;0;1607443145922
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;102;0;0;0;1607443146035
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;102;0;0;0;1607443146117
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;101;0;0;0;1607443146226
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;100;0;0;0;1607443146332
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;100;0;0;0;1607443146416
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;100;0;0;0;1607443146523
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;101;0;0;0;1607443146637
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;100;0;0;0;1607443146718
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;101;0;0;0;1607443146836
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;101;0;0;0;1607443146917
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;101;0;0;0;1607443147026
88:6B:0F:F1:94:16;7;1;1;0;0;1;0;101;0;0;0;1607443147133
88:6B:0F:F1:94:16;8;1;1;0;0;1;0;101;0;0;0;1607443147221
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;101;0;0;0;1607443147330
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;101;0;0;0;1607443147436
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;100;0;0;0;1607443147520
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;101;0;0;0;1607443147627
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;101;0;0;0;1607443147734
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;101;0;0;0;1607443147823
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;101;0;0;0;1607443147940
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;101;0;0;0;1607443148021
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;101;0;0;0;1607443148116
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;101;0;0;0;1607443148226
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;101;0;0;0;1607443148337
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;101;0;0;0;1607443148426
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;101;0;0;0;1607443148543
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;101;0;0;0;1607443148623
88:6B:0F:F1:94:16;7;1;1;0;0;1;0;101;0;0;0;1607443148733
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;102;0;0;0;1607443148817
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;102;0;0;0;1607443148936
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;102;0;0;0;1607443149030
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;102;0;0;0;1607443149138
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;102;0;0;0;1607443149221
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;102;0;0;0;1607443149346
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;102;0;0;0;1607443149427
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;102;0;0;0;1607443149538
88:6B:0F:F1:94:16;0;1;1;0;0;1;0;102;0;0;0;1607443149623
88:6B:0F:F1:94:16;1;1;1;0;0;0;0;102;0;0;0;1607443149731
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;102;0;0;0;1607443149838
88:6B:0F:F1:94:16;3;1;1;0;0;1;0;103;0;0;0;1607443149920
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;103;0;0;0;1607443150028
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;103;0;0;0;1607443150136
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;103;0;0;0;1607443150224
88:6B:0F:F1:94:16;7;1;1;0;0;1;0;103;0;0;0;1607443150333
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;103;0;0;0;1607443150440
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;103;0;0;0;1607443150521
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;103;0;0;0;1607443150626
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;103;0;0;0;1607443150734
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;103;0;0;0;1607443150822
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;103;0;0;0;1607443150930
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;104;0;0;0;1607443151036
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;104;0;0;0;1607443151119
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;103;0;0;0;1607443151227
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;104;0;0;0;1607443151335
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;104;0;0;0;1607443151421
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;104;0;0;0;1607443151529
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;104;0;0;0;1607443151635
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;104;0;0;0;1607443151718
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;104;0;0;0;1607443151826
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;104;0;0;0;1607443151930
88:6B:0F:F1:94:16;8;1;1;0;0;1;0;104;0;0;0;1607443152019
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;104;0;0;0;1607443152132
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;104;0;0;0;1607443152241
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;103;0;0;0;1607443152324
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;103;0;0;0;1607443152433
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;103;0;0;0;1607443152539
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;103;0;0;0;1607443152620
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;103;0;0;0;1607443152734
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;103;0;0;0;1607443152815
88:6B:0F:F1:94:16;1;1;1;0;0;0;0;103;0;0;0;1607443152924
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;103;0;0;0;1607443153031
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;103;0;0;0;1607443153139
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;103;0;0;0;1607443153235
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;103;0;0;0;1607443153321
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;104;0;0;0;1607443153432
88:6B:0F:F1:94:16;7;1;1;0;0;1;0;104;0;0;0;1607443153537
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;104;0;0;0;1607443153619
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;104;0;0;0;1607443153727
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;104;0;0;0;1607443153835
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;104;0;0;0;1607443153923
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;105;0;0;0;1607443154027
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;105;0;0;0;1607443154135
88:6B:0F:F1:94:16;14;1;1;0;0;1;0;105;0;0;0;1607443154216
88:6B:0F:F1:94:16;15;1;1;0;0;1;0;105;0;0;0;1607443154325
88:6B:0F:F1:94:16;0;1;1;0;0;1;0;106;0;0;0;1607443154434
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;106;0;0;0;1607443154520
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;106;0;0;0;1607443154629
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;106;0;0;0;1607443154736
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;106;0;0;0;1607443154818
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;106;0;0;0;1607443154926
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;106;0;0;0;1607443155036
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;106;0;0;0;1607443155127
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;106;0;0;0;1607443155236
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;106;0;0;0;1607443155317
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;106;0;0;0;1607443155425
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;106;0;0;0;1607443155534
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;106;0;0;0;1607443155616
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;106;0;0;0;1607443155744
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;107;0;0;0;1607443155826
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;107;0;0;0;1607443155934
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;107;0;0;0;1607443156015
88:6B:0F:F1:94:16;1;1;1;0;0;0;0;107;0;0;0;1607443156124
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;107;0;0;0;1607443156236
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;106;0;0;0;1607443156324
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;107;0;0;0;1607443156433
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;107;0;0;0;1607443156541
88:6B:0F:F1:94:16;6;1;1;0;0;1;0;106;0;0;0;1607443156622
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;106;0;0;0;1607443156730
88:6B:0F:F1:94:16;8;1;1;0;0;1;0;106;0;0;0;1607443156838
88:6B:0F:F1:94:16;9;1;1;0;0;1;0;106;0;0;0;1607443156927
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;106;0;0;0;1607443157024
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;106;0;0;0;1607443157135
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;107;0;0;0;1607443157239
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;106;0;0;0;1607443157321
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;107;0;0;0;1607443157429
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;107;0;0;0;1607443157515
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;106;0;0;0;1607443157626
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;107;0;0;0;1607443157734
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;107;0;0;0;1607443157815
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;107;0;0;0;1607443157926
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;107;0;0;0;1607443158033
88:6B:0F:F1:94:16;5;1;1;0;0;0;0;107;0;0;0;1607443158121
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;107;0;0;0;1607443158239
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;107;0;0;0;1607443158329
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;108;0;0;0;1607443158440
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;107;0;0;0;1607443158529
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;108;0;0;0;1607443158639
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;108;0;0;0;1607443158723
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;108;0;0;0;1607443158838
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;108;0;0;0;1607443158918
88:6B:0F:F1:94:16;14;1;1;0;0;1;0;108;0;0;0;1607443159035
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;108;0;0;0;1607443159117
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;108;0;0;0;1607443159225
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;108;0;0;0;1607443159335
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;109;0;0;0;1607443159423
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;108;0;0;0;1607443159532
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;109;0;0;0;1607443159639
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;109;0;0;0;1607443159721
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;109;0;0;0;1607443159829
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;109;0;0;0;1607443159937
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;109;0;0;0;1607443160023
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;109;0;0;0;1607443160130
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;110;0;0;0;1607443160238
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;110;0;0;0;1607443160321
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;110;0;0;0;1607443160428
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;110;0;0;0;1607443160536
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;111;0;0;0;1607443160623
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;111;0;0;0;1607443160734
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;111;0;0;0;1607443160864
88:6B:0F:F1:94:16;1;1;1;0;0;0;0;111;0;0;0;1607443160924
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;112;0;0;0;1607443161028
88:6B:0F:F1:94:16;3;1;1;0;0;1;0;112;0;0;0;1607443161136
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;112;0;0;0;1607443161229
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;112;0;0;0;1607443161338
88:6B:0F:F1:94:16;6;1;1;0;0;1;0;112;0;0;0;1607443161421
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;112;0;0;0;1607443161528
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;111;0;0;0;1607443161635
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;111;0;0;0;1607443161717
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;111;0;0;0;1607443161833
88:6B:0F:F1:94:16;11;1;1;0;0;0;0;111;0;0;0;1607443161938
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;111;0;0;0;1607443162020
88:6B:0F:F1:94:16;13;1;1;0;0;1;0;111;0;0;0;1607443162144
88:6B:0F:F1:94:16;14;1;1;0;0;3;0;111;0;0;0;1607443162227
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;111;0;0;0;1607443162336
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;111;0;0;0;1607443162425
88:6B:0F:F1:94:16;1;1;1;0;0;0;0;111;0;0;0;1607443162533
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;110;0;0;0;1607443162641
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;110;0;0;0;1607443162722
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;111;0;0;0;1607443162833
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;111;0;0;0;1607443162939
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;111;0;0;0;1607443163027
88:6B:0F:F1:94:16;7;1;1;0;0;0;0;112;0;0;0;1607443163138
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;111;0;0;0;1607443163221
88:6B:0F:F1:94:16;9;1;1;0;0;0;0;111;0;0;0;1607443163329
88:6B:0F:F1:94:16;10;1;1;0;0;3;0;112;0;0;0;1607443163425
88:6B:0F:F1:94:16;11;1;1;0;0;1;0;112;0;0;0;1607443163532
88:6B:0F:F1:94:16;12;1;1;0;0;3;0;112;0;0;0;1607443163622
88:6B:0F:F1:94:16;13;1;1;0;0;0;0;112;0;0;0;1607443163728
88:6B:0F:F1:94:16;14;1;1;0;0;1;0;112;0;0;0;1607443163836
88:6B:0F:F1:94:16;15;1;1;0;0;0;0;112;0;0;0;1607443163917
88:6B:0F:F1:94:16;0;1;1;0;0;3;0;112;0;0;0;1607443164026
88:6B:0F:F1:94:16;1;1;1;0;0;1;0;112;0;0;0;1607443164136
88:6B:0F:F1:94:16;2;1;1;0;0;3;0;112;0;0;0;1607443164224
88:6B:0F:F1:94:16;3;1;1;0;0;0;0;113;0;0;0;1607443164337
88:6B:0F:F1:94:16;4;1;1;0;0;3;0;112;0;0;0;1607443164420
88:6B:0F:F1:94:16;5;1;1;0;0;1;0;112;0;0;0;1607443164528
88:6B:0F:F1:94:16;6;1;1;0;0;3;0;112;0;0;0;1607443164636
88:6B:0F:F1:94:16;7;1;1;0;0;1;0;112;0;0;0;1607443164728
88:6B:0F:F1:94:16;8;1;1;0;0;3;0;112;0;0;0;1607443164836
