0	16320732811	1	0	0	3	506	251	0	0	0
1	16320732811	1	0	0	0	514	254	0	0	0
2	16320732811	1	0	0	1	524	251	0	0	0
3	16320732811	1	0	0	0	502	255	0	0	0
4	16320732811	1	0	0	3	496	251	0	0	0
5	16320732811	1	0	0	0	476	254	0	0	0
6	16320732811	1	0	0	0	479	250	0	0	0
7	16320732811	1	0	0	0	470	255	0	0	0
8	16320732811	1	0	0	3	471	251	0	0	0
9	16320732811	1	0	0	0	464	254	0	0	0
10	16320732811	1	0	0	0	473	250	0	0	0
11	16320732811	1	0	0	0	467	254	0	0	0
12	16320732811	1	0	0	3	472	250	0	0	0
13	16320732811	1	0	0	0	453	254	0	0	0
14	16320732821	1	0	0	0	420	250	0	0	0
15	16320732821	1	0	0	0	436	254	0	0	0
0	16320732821	1	0	0	3	617	250	0	0	0
1	16320732821	1	0	0	0	739	254	0	0	0
2	16320732821	1	0	0	0	631	250	0	0	0
3	16320732821	1	0	0	0	423	254	0	0	0
4	16320732821	1	0	0	3	392	250	0	0	0
5	16320732821	1	0	0	0	367	254	0	0	0
6	16320732821	1	0	0	0	376	250	0	0	0
7	16320732821	1	0	0	0	365	254	0	0	0
8	16320732821	1	0	0	3	366	250	0	0	0
9	16320732821	1	0	0	0	357	254	0	0	0
10	16320732821	1	0	0	0	367	250	0	0	0
11	16320732821	1	0	0	0	364	254	0	0	0
12	16320732821	1	0	0	1	376	250	0	0	0
13	16320732821	1	0	0	0	371	254	0	0	0
14	16320732821	1	0	0	0	387	250	0	0	0
15	16320732821	1	0	0	0	396	254	0	0	0
0	16320732821	1	0	0	3	410	250	0	0	0
1	16320732821	1	0	0	0	413	253	0	0	0
2	16320732821	1	0	0	0	430	250	0	0	0
3	16320732821	1	0	0	0	427	254	0	0	0
4	16320732821	1	0	0	3	454	250	0	0	0
5	16320732821	1	0	0	0	457	254	0	0	0
6	16320732821	1	0	0	0	470	250	0	0	0
7	16320732821	1	0	0	0	469	254	0	0	0
8	16320732821	1	0	0	3	479	250	0	0	0
9	16320732821	1	0	0	0	469	253	0	0	0
10	16320732821	1	0	0	0	475	249	0	0	0
11	16320732821	1	0	0	0	461	253	0	0	0
12	16320732821	1	0	0	3	449	249	0	0	0
13	16320732821	1	0	0	0	433	253	0	0	0
14	16320732821	1	0	0	0	433	249	0	0	0
15	16320732821	1	0	0	0	424	253	0	0	0
0	16320732821	1	0	0	1	433	249	0	0	0
1	16320732821	1	0	0	0	429	253	0	0	0
2	16320732821	1	0	0	0	439	249	0	0	0
3	16320732821	1	0	0	0	438	253	0	0	0
4	16320732821	1	0	0	3	453	249	0	0	0
5	16320732821	1	0	0	0	456	253	0	0	0
6	16320732821	1	0	0	0	471	249	0	0	0
7	16320732821	1	0	0	0	464	253	0	0	0
8	16320732821	1	0	0	3	471	249	0	0	0
9	16320732821	1	0	0	0	462	253	0	0	0
10	16320732821	1	0	0	0	471	249	0	0	0
11	16320732821	1	0	0	0	468	253	0	0	0
12	16320732821	1	0	0	3	472	249	0	0	0
13	16320732821	1	0	0	0	467	253	0	0	0
14	16320732821	1	0	0	0	477	249	0	0	0
15	16320732821	1	0	0	0	475	253	0	0	0
0	16320732821	1	0	0	3	483	249	0	0	0
1	16320732821	1	0	0	0	476	253	0	0	0
2	16320732821	1	0	0	0	483	249	0	0	0
3	16320732821	1	0	0	0	471	253	0	0	0
4	16320732821	1	0	0	3	482	249	0	0	0
5	16320732821	1	0	0	0	479	253	0	0	0
6	16320732821	1	0	0	0	490	249	0	0	0
7	16320732821	1	0	0	0	492	253	0	0	0
8	16320732821	1	0	0	3	512	249	0	0	0
9	16320732821	1	0	0	0	508	253	0	0	0
10	16320732821	1	0	0	0	519	249	0	0	0
11	16320732821	1	0	0	0	523	253	0	0	0
12	16320732821	1	0	0	3	540	249	0	0	0
13	16320732821	1	0	0	0	532	252	0	0	0
14	16320732821	1	0	0	0	532	249	0	0	0
15	16320732821	1	0	0	0	535	252	0	0	0
0	16320732821	1	0	0	3	535	249	0	0	0
1	16320732821	1	0	0	0	531	252	0	0	0
2	16320732821	1	0	0	0	544	249	0	0	0
3	16320732821	1	0	0	0	538	252	0	0	0
4	16320732821	1	0	0	3	536	248	0	0	0
5	16320732821	1	0	0	0	519	252	0	0	0
6	16320732821	1	0	0	0	511	249	0	0	0
7	16320732821	1	0	0	0	504	252	0	0	0
8	16320732821	1	0	0	3	512	249	0	0	0
9	16320732821	1	0	0	0	496	252	0	0	0
10	16320732821	1	0	0	0	491	249	0	0	0
11	16320732821	1	0	0	0	313	252	0	0	0
12	16320732821	1	0	0	1	115	249	0	0	0
13	16320732821	1	0	0	0	0	252	0	0	0
14	16320732821	1	0	0	0	0	249	0	0	0
15	16320732821	1	0	0	0	0	252	0	0	0
0	16320732821	1	0	0	3	0	249	0	0	0
1	16320732821	1	0	0	0	0	252	0	0	0
2	16320732821	1	0	0	1	126	248	0	0	0
3	16320732821	1	0	0	0	82	252	0	0	0
4	16320732821	1	0	0	3	0	248	0	0	0
5	16320732821	1	0	0	0	0	252	0	0	0
6	16320732821	1	0	0	0	0	248	0	0	0
7	16320732821	1	0	0	0	0	252	0	0	0
8	16320732821	1	0	0	3	41	248	0	0	0
9	16320732821	1	0	0	0	75	252	0	0	0
10	16320732821	1	0	0	1	124	248	0	0	0
11	16320732821	1	0	0	0	147	252	0	0	0
12	16320732821	1	0	0	3	194	248	0	0	0
13	16320732821	1	0	0	0	220	252	0	0	0
14	16320732821	1	0	0	1	268	248	0	0	0
15	16320732821	1	0	0	0	300	252	0	0	0
0	16320732821	1	0	0	3	348	248	0	0	0
1	16320732821	1	0	0	0	373	252	0	0	0
2	16320732821	1	0	0	0	412	248	0	0	0
3	16320732821	1	0	0	0	431	252	0	0	0
4	16320732831	1	0	0	3	465	248	0	0	0
5	16320732831	1	0	0	0	483	251	0	0	0
6	16320732831	1	0	0	0	513	248	0	0	0
7	16320732831	1	0	0	0	531	252	0	0	0
8	16320732831	1	0	0	3	560	248	0	0	0
9	16320732831	1	0	0	0	574	251	0	0	0
10	16320732831	1	0	0	0	605	248	0	0	0
11	16320732831	1	0	0	0	613	251	0	0	0
12	16320732831	1	0	0	3	627	248	0	0	0
13	16320732831	1	0	0	0	620	251	0	0	0
14	16320732831	1	0	0	0	628	248	0	0	0
15	16320732831	1	0	0	0	621	251	0	0	0
0	16320732831	1	0	0	3	639	248	0	0	0
1	16320732831	1	0	0	0	637	251	0	0	0
2	16320732831	1	0	0	0	647	248	0	0	0
3	16320732831	1	0	0	0	642	251	0	0	0
4	16320732831	1	0	0	3	655	248	0	0	0
5	16320732831	1	0	0	0	653	251	0	0	0
6	16320732831	1	0	0	1	670	248	0	0	0
7	16320732831	1	0	0	0	676	251	0	0	0
8	16320732831	1	0	0	1	690	248	0	0	0
9	16320732831	1	0	0	0	694	251	0	0	0
